cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount_2	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
443210	3.0423472933186626	0.6608231344785825	-3.55940910678903	0.48019122067515935	-1.28314407868335	-0.5771223514567986	0.30495483535018114	0.16251876353686098	-0.6629454461291285	0.5784492759236103	-0.03541726129725769	0.2657099772675297	508.249	564.3	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O	271.0	978	0	8	16	9	36	8	0	206	20	-0.393566513612445	0.48305823965894623	0.393566513612445	0.48305823965894623	-1.3400000000000005	238.19192303912249	3	0	0	3	18	8	0	2	0	2	1	0	1	0	2	2	0.75	0.9976575783984796	0.810466295923623	0.0007908468773938091	0.06840582039623161	0.9879107157590332	0.11403880045347889	5.768056890577172	-3.456079999999996	112.13330000000002	36	423.052	567.2565792272918	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	0	0	0	0	460.604	37.552	0.918
444539	-0.6799795928724425	-0.7080073432492201	0.4664691789451185	0.8386276552189037	0.17939146340823464	0.4925932673857198	0.19424950551434805	0.39918655231313815	-1.1947541793852816	0.4697256910854022	-0.9511595733984678	-0.8706805172750983	173.574	148.16	C1=CC=C(C=C1)C=CC(=O)O	37.3	155	0	1	2	2	11	0	1	56	2	-0.47807360446595853	0.327821184684523	0.327821184684523	0.47807360446595853	-1.5699999999999998	76.11881654221203	1	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0.0	0.9936471075592858	0.7003682193101728	0.006645570861079991	0.11254077322937284	0.8876107608384733	0.0011726841577785708	2.83034702523384	1.7844	43.11180000000002	11	138.419	191.6156018579157	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	142.642	4.223	0.970
445154	-0.12022708955396612	0.5908925090764977	1.3711870110181448	1.0346582840358747	-0.08848628999300542	-0.7475774928751652	-0.03442478102168588	-0.0014890572443688904	-0.47623414549779464	0.9339529135375458	-0.754244664084053	0.04200653193294916	259.326	228.24	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	60.7	246	0	3	3	2	17	0	1	86	3	-0.5079662507800027	0.2930960665662019	0.2930960665662019	0.5079662507800027	-2.42	116.03113655515344	2	0	0	0	3	3	0	0	0	0	2	2	0	0	0	0	0.0	0.9943215220223505	0.71467951847488	0.0023956126777646735	0.10641762468292684	0.8948514518589538	0.011366760891230118	3.922794856740812	2.973800000000002	66.80640000000001	17	207.439	281.9488958368012	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.140	7.701	0.964
445675	2.122553315724474	0.48165228810332456	-4.523539006863431	1.3742939553681108	-0.522066285072257	0.11119757732468942	1.0670042294442728	-0.07511494388845892	-0.47694567103129887	0.628978421048635	-0.3257064640062382	0.27327849185053843	551.791	607.4	CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O	300.0	1080	0	9	17	10	39	9	0	222	22	-0.3935665198394022	0.4830384666830205	0.3935665198394022	0.4830384666830205	-1.8700000000000003	255.7312765695771	3	1	0	3	20	9	0	2	0	2	1	0	1	0	2	2	0.7058823529411765	0.9945212509462538	0.7219011635308749	0.000449780962649717	0.10453459435181633	0.9787007616499526	0.1306852948393312	5.974853686105706	-4.649899999999994	120.38400000000006	39	456.423	613.5068168164759	1	1	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	0	0	0	0	501.414	44.990	0.910
445858	-1.2799331465341943	-0.25392521966620585	0.16068461266849943	0.1761580760442856	0.9197151526085827	-2.003794083338736	1.2959846000028625	0.39205647092181906	-0.9183355301573554	0.3373038501646212	-0.5903492735021262	-0.5910882496749538	218.576	194.18	COC1=C(C=CC(=C1)C=CC(=O)O)O	66.8	224	0	2	4	3	14	0	1	74	4	-0.5042543435661512	0.3278212028831469	0.3278212028831469	0.5042543435661512	-1.97	95.2881488967744	1	0	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.1	0.9702200810351099	0.4489891683547112	0.0018347648826075665	0.24222509026982456	0.7598142292042129	0.020233139221492107	2.9686998051889772	1.4986	51.328600000000016	14	173.115	239.5333138368972	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	181.266	8.150	0.955
448873	2.431006537710458	1.2857406793955675	-3.6792633771930507	1.5230691630720958	-1.3190675711214173	-0.2664705307226277	0.14100950983382574	0.41343682844405	-0.8781412256037194	0.6596939661709048	-0.19039948287132172	-0.04303938220709715	496.355	566.3	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	292.0	964	0	9	17	9	36	9	0	206	21	-0.393566513612445	0.4830582396590093	0.393566513612445	0.4830582396590093	-1.3800000000000006	233.89794393471354	3	0	0	3	19	9	0	2	0	2	1	0	1	0	2	2	0.7333333333333333	0.9908129147566418	0.6530758745621741	0.000467358578821948	0.13523966855714947	0.9768741287363616	0.17165930825040784	5.368608774832473	-4.793699999999996	108.78610000000003	36	415.435	560.5789030328322	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	34	0	0	0	0	455.171	39.736	0.913
449093	0.33620918310613285	-1.2423973233603125	-0.03454485343278458	1.2679952273889836	-0.4746344431130154	-0.35971373159780345	-0.8685188052157313	-0.9211595043541424	0.7695903034594632	0.31448579610350325	-0.5815785373874487	1.0466724639568874	245.804	219.24	CC(=CCNC1=NC=NC2=C1NC=N2)CO	86.7	258	0	3	5	4	16	0	1	84	6	-0.39203399397184807	0.2105120682747875	0.2105120682747875	0.39203399397184807	-1.95	110.92777551547431	2	0	0	2	6	3	0	0	0	0	2	0	2	0	0	0	0.3	0.9915015663376447	0.6597811807490869	0.0025462159493387466	0.13009474989405637	0.906967185204863	0.13748161502615497	3.5664618558432335	0.7033999999999998	61.01620000000002	16	196.307	276.8825823511698	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	205.502	9.195	0.955
466268	-1.6238348996343148	1.856044771929691	-0.7354813119256822	-1.6436434825264894	-0.7126995383147183	-0.33672572959123276	-1.0720148603218114	-1.129919255549714	-0.48672210768036994	-1.2024531419924664	-0.0814762722676919	-0.7220205515263562	259.758	252.26	COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3	35.5	368	0	0	3	2	19	0	0	94	3	-0.49662359443405996	0.19282099339145675	0.19282099339145675	0.49662359443405996	-2.5499999999999994	126.47463412726621	3	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0.0625	0.9847310017544706	0.5685747708357619	0.001484617643830597	0.17408289457507553	0.8269299273490031	0.009080499836173058	3.562271296261054	3.468600000000002	74.47200000000002	19	222.369	287.7008107864733	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	229.677	7.308	0.968
466269	-1.4277172894812218	1.7968051953267008	-0.7174974206619836	-1.7253126352115602	-0.663123040131763	-0.6757586285091955	-0.9354675420685611	-1.3361365190889691	-0.45562458311889925	-1.0399538364402308	-0.10419837779939219	-0.7935612837423683	295.710	282.29	COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OC	44.8	409	0	0	4	3	21	0	0	106	4	-0.49676778655283643	0.19282099353693674	0.19282099353693674	0.49676778655283643	-2.75	140.76306247150532	3	0	0	1	4	0	0	0	0	0	3	2	1	0	0	0	0.11764705882352941	0.9921493156749326	0.6716774327455127	0.0015024242167416882	0.12505892773314145	0.8763641088464837	0.012881996295674939	4.066225970608018	3.4772000000000025	81.02400000000004	21	247.646	322.8897677969523	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	256.473	8.828	0.966
466270	-1.4112297345201577	1.748453564277434	-0.6385858296905057	-1.5929819435555843	-0.6969928254368196	-0.45308920592943325	-0.9987664814833368	-1.1422526609383143	-0.48452478471633165	-0.9446652781350631	-0.1480986188004845	-0.9153957229202534	269.039	270.25	COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)F	35.5	399	0	0	4	2	20	0	0	100	4	-0.49676778655283643	0.19281982607348291	0.19281982607348291	0.49676778655283643	-2.6199999999999997	129.23519903002463	3	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0.0625	0.9882977385449886	0.612133863087586	0.0013976044309654014	0.15253714297462534	0.848294947120536	0.0091877446778286	3.837900783357208	3.6077000000000012	74.43000000000002	20	227.397	290.7334341088778	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	235.231	7.834	0.967
466272	-0.9648240009494771	1.8024889796452324	0.040003011098993735	-0.5927707763200856	-0.8600015619400572	1.0009908002023025	-1.2973565018931783	-1.1443147578635964	-0.6070182636762088	-0.6900685127395402	-0.2392822110836339	-0.3365725934986865	250.188	256.68	C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC(=CC=C3)Cl	26.3	364	0	0	2	1	18	0	0	88	3	-0.45581902391691487	0.1928162077134966	0.1928162077134966	0.45581902391691487	-2.0599999999999996	121.08450150974099	3	0	0	1	2	0	0	0	0	0	3	2	1	0	0	0	0.0	0.9818933048872989	0.5393522580564983	0.0013540037009420675	0.1894347851306565	0.8105652149067428	1.1068612578849635e-10	3.508741774057179	4.113400000000002	72.93000000000002	18	211.095	262.1121670623367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218.142	7.047	0.968
466273	-1.0159326825194492	1.8552162001984462	-0.0008117714902668078	-0.6749237558127207	-0.8561280916260638	0.9182927021804418	-1.291485760991453	-1.2179185642528072	-0.6136855588001056	-0.756068952785277	-0.20947482572611362	-0.3226813497567687	246.568	256.68	C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)Cl	26.3	358	0	0	2	1	18	0	0	88	3	-0.45576403785480524	0.19281802209381568	0.19281802209381568	0.45576403785480524	-2.0599999999999996	121.08450150974096	3	0	0	1	2	0	0	0	0	0	3	2	1	0	0	0	0.0	0.9822510416935896	0.5428355848978768	0.001345676119531242	0.18757102945779863	0.8124289705829596	1.0648709263362253e-10	3.5410883621501488	4.113400000000002	72.93000000000002	18	210.674	262.7235834131257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.320	6.646	0.969
520466	-1.4511183649118296	-0.5618934981116865	-0.669872427050835	-0.29768309055238334	0.48435729180112214	0.41925066940538985	0.17406258031929853	-0.05406907864015429	0.3764552558784464	0.6824404824951543	0.15548496184192406	1.2906154299234933	199.596	205.03	CC(=O)OC1=C(C=CC(=C1)Cl)Cl	26.3	172	0	0	2	2	12	0	0	64	4	-0.42507363056118475	0.307576074466874	0.307576074466874	0.42507363056118475	-0.73	88.47271013261101	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9418627992758168	0.31255347862202426	0.0015000269110039964	0.3359977192486912	0.7351345037212372	0.1054867526706596	2.7141592880163534	2.918700000000001	47.77100000000002	12	156.943	205.33989749459107	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	165.804	8.861	0.947
522000	-1.3244147932862698	-0.8733155853899287	-0.7628768007591683	-0.2071141885279724	0.38642905511759357	0.5784030268456318	0.10707572897084705	0.014170889013155602	0.33250111711676383	0.6558171117277293	0.19723627952968403	1.2151437610100633	212.604	239.5	CC(=O)OC1=C(C(=C(C=C1)Cl)Cl)Cl	26.3	198	0	0	2	2	13	0	0	70	5	-0.42506995004918036	0.307576114929137	0.307576114929137	0.42506995004918036	-0.44	97.37100585932487	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9615169876368128	0.392238247733125	0.001556697621051608	0.27474548674332966	0.7875051322897617	0.09347109755127586	2.8156317067648455	3.5721000000000007	52.78100000000002	13	169.830	210.6733572979805	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	179.614	9.783	0.946
577969	-2.0189116264544062	-0.5492966065361068	-0.9967352540531081	-0.6564762458240202	0.5141197088424838	0.47787155043097446	0.4032023396497248	0.36370693318095987	0.2870413322463981	0.3723869278266381	0.18507220204845176	0.801235313620932	221.782	194.18	CC(=O)OC1=CC=CC(=C1)C(=O)OC	52.6	224	0	0	4	4	14	0	0	74	4	-0.4654158782506639	0.3374814427078785	0.3374814427078785	0.4654158782506639	-1.8399999999999999	95.49101123786278	1	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.2	0.9681843240048219	0.4293176195444636	0.0019420258314622456	0.2502381161040942	0.8131542943383332	0.07007368133739886	2.9815988105971973	1.3985	49.09050000000003	14	173.192	247.00627394941552	2	2	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	181.357	8.165	0.955
579331	-1.131635595481398	-0.57467273393562	-0.4011903363173977	1.017655359685728	-0.02666300711810263	0.9701538380236662	-0.21560977002535064	0.7593113556451851	-0.1957041075231111	-0.488706085389271	0.48156250887068025	-0.3278751891440547	250.506	230.23	C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2F	26.3	249	0	0	3	4	17	0	0	86	3	-0.4571466304804157	0.34095689987361805	0.34095689987361805	0.4571466304804157	-2.1599999999999993	114.11365978867698	2	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.9855699794083845	0.5785813658679625	0.002345500380161099	0.1692684722237321	0.9364947838047604	0.16459448342426528	3.2843403972034544	3.1827000000000014	61.96150000000003	17	203.899	280.2781443894166	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	212.726	8.827	0.959
592453	-0.5942399995862352	0.49607597092978295	-0.07502016382858909	-0.890438333682793	-0.3719689296823731	-1.1706769076109445	-0.6638778773408307	0.5334987468124555	0.29888776587474003	-0.3608689629288008	-0.06381229962035526	-0.011548362256596275	166.199	152.15	COC1=CC2=C(C=C1)OCO2	27.7	137	0	0	3	1	11	0	0	58	3	-0.49661983227351825	0.23080373896621278	0.23080373896621278	0.49661983227351825	-1.3800000000000001	75.73585588462406	2	0	0	1	3	0	0	1	0	1	1	1	0	0	0	0	0.25	0.9765665890892934	0.49224219895477733	0.00429903586541301	0.21521546662473665	0.7929260288544828	0.06615331404116932	2.378163283304002	1.4238999999999997	39.11700000000001	11	133.296	186.09787296108988	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	137.014	3.719	0.973
615442	-0.7312155834987224	1.3866317209403511	0.102632100221936	-0.3019655991362826	-0.7014112147003075	0.9419991281724726	-1.0208855579943654	-0.5754769344948814	-0.36263942962202433	-0.28253517152097174	-0.211545333996323	-0.11544740206169572	224.504	230.64	C1=CC=C2C(=C1)C(=O)C3=C(O2)C=C(C=C3)Cl	26.3	292	0	0	2	0	16	0	0	78	3	-0.4557618962139856	0.2000240136803957	0.2000240136803957	0.4557618962139856	-1.7999999999999998	105.89913083507652	3	0	0	1	2	0	0	0	0	0	3	2	1	0	0	0	0.0	0.9866548592229609	0.5910596487973749	0.002279114048486719	0.16282563917184364	0.837174360856479	6.185132395330976e-11	3.1274242924909137	3.5996000000000015	65.00000000000001	16	183.576	226.5915688845178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.951	5.375	0.972
619834	-1.5642429527594974	1.7919198769691391	-0.6938561480437072	-1.5594080403166612	-0.7087326364343071	-0.2810620202987623	-1.063361889486426	-1.0271150346765452	-0.46680917832455227	-1.1319611447237883	-0.10269770746081223	-0.7439001281824155	259.776	252.26	COC1=CC=CC(=C1)C2=CC(=O)C3=CC=CC=C3O2	35.5	374	0	0	3	2	19	0	0	94	3	-0.496743435496661	0.1928162198143184	0.1928162198143184	0.496743435496661	-2.55	126.47463412726619	3	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0.0625	0.9859414668101671	0.5824020727763146	0.0015514920266710755	0.16709106506398255	0.8339111704863789	0.00919229311941236	3.571785371806089	3.4686000000000012	74.47200000000004	19	222.313	288.5497621563338	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	229.378	7.066	0.969
637540	-0.549937283913155	-0.3053737757351848	0.7570188276544104	1.0194509989683114	0.4344718796758362	0.45739394777561815	0.5857233530936076	0.26597171415072346	-1.077788309389028	0.4532049796903978	-0.7211611039834688	-0.5855980979157861	182.865	164.16	C1=CC=C(C(=C1)C=CC(=O)O)O	57.5	186	0	2	3	2	12	0	1	62	3	-0.5073345137608306	0.3278234995405217	0.3278234995405217	0.5073345137608306	-1.7699999999999998	80.99972055253528	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.0	0.9844519432239235	0.565572899260234	0.0035995579950583757	0.17565412458192117	0.8246475939247275	0.002457428793313717	2.8188990220953714	1.4899999999999995	44.77660000000001	12	146.556	197.96042475279447	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	150.956	4.400	0.971
637541	-0.7292012461146876	-0.031510604706613245	0.869885010439576	0.9970755939055476	0.5908187238723023	0.18327964428188093	0.7187283148733496	0.1987372758338727	-1.1307945379686952	0.7200694918089171	-0.8860840383669314	-0.7053692683505076	185.109	164.16	C1=CC(=CC(=C1)O)C=CC(=O)O	57.5	186	0	2	3	2	12	0	1	62	3	-0.5079442741939237	0.3278212027391188	0.3278212027391188	0.5079442741939237	-1.7699999999999996	80.99972055253528	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.0	0.9909421524531223	0.6511671491895754	0.004445058137112648	0.1342894280707642	0.8669467504470445	0.010659012875546547	2.9753432816728047	1.4899999999999995	44.77660000000001	12	147.068	202.64196358182923	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	152.245	5.176	0.966
637542	-0.3982267062692202	-0.31013578738810293	0.8730930861859711	1.094636525131249	0.5232071964312909	0.11955907299030655	0.7691576949802886	0.02044970109729554	-1.156273311284112	0.8945385720530755	-0.8247197088100133	-0.7229788189411837	186.012	164.16	C1=CC(=CC=C1C=CC(=O)O)O	57.5	178	0	2	3	2	12	0	1	62	3	-0.5079662507795569	0.32782118481951544	0.32782118481951544	0.5079662507795569	-1.7699999999999998	80.99972055253528	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.0	0.9902543124114392	0.6402809604767816	0.004542532663458521	0.1392709472594616	0.8624119662342734	0.01472717316295141	2.882883312397848	1.4899999999999995	44.77660000000001	12	147.558	205.8543237023363	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	153.191	5.633	0.963
