cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount_2	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
5280633	-2.950345128952887	-0.6355524866619998	1.7050099621385222	0.9384362342285097	0.532493203603537	2.8466384467111077	1.1278857617284157	0.44667737908021143	-3.3379895720905326	2.840813081965111	1.2005350180350989	-0.4642767208168185	352.295	354.31	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	165.0	534	0	6	9	5	25	4	1	136	9	-0.504259631901577	0.33543221582171046	0.33543221582171046	0.504259631901577	-2.6199999999999997	167.3968725723041	2	0	0	0	9	6	0	1	1	0	1	1	0	1	0	1	0.375	0.9886275144535628	0.6169628269593812	0.0008864076128649571	0.15038496489134326	0.9339519786726326	0.18563084327100257	4.539624933087263	-0.6459000000000001	82.5188	25	294.688	395.13735542060806	2	1	3	2	0	0	1	1	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	12	9	0	0	0	314.183	19.495	0.938
5280961	0.9091329355617433	-0.04053494835486791	0.45720691432157873	-0.9952887609667627	-3.2526498127263386	-0.595718955172184	-0.3383060364636777	-0.9490324996693833	3.0117322705021907	-0.7445867083613444	-0.4089886900843703	-0.4181574279213994	260.100	270.24	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	87.0	411	0	3	5	1	20	0	0	100	5	-0.507966244667516	0.2931361745734366	0.2931361745734366	0.507966244667516	-2.95	126.82891781399688	3	0	0	1	5	3	0	0	0	0	3	2	1	0	0	0	0.0	0.9911909176558452	0.6545560019350626	0.0019416261456564354	0.13244079717580798	0.8900203025074872	0.06394473656225644	3.598790228041488	2.576800000000001	72.9144	20	221.787	291.5996331435084	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.953	8.167	0.964
5281222	0.5206725881245795	-0.7331023173913493	-0.14800870595354104	3.0448012850275585	-1.6368459274541465	1.3584700789737898	0.455550452912595	2.490288839207083	-1.7374656294459332	-0.049237822739604704	1.3123543673003202	-1.5278187370228205	282.607	272.25	C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O	98.0	367	0	4	5	3	20	0	1	102	5	-0.5078225160097343	0.29329396583861833	0.29329396583861833	0.5078225160097343	-2.95	131.43850477991708	2	0	0	0	5	4	0	0	0	0	2	2	0	0	0	0	0.0	0.9947034136811109	0.723113864833223	0.001985954795775454	0.10278676379351995	0.9064729794037162	0.020893818100414897	4.047981039105051	2.405100000000002	72.90769999999999	20	233.391	306.9025664452512	1	1	0	4	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	241.948	8.557	0.965
5281343	-0.2517682173484349	-1.6726924287545324	-0.34692241981246014	-0.5505590646835312	-1.6739127013203512	-1.1733250385317744	-0.9478048881841066	0.7881916314905336	0.6283896902057069	-0.19002080883888844	-1.1751519682770781	-1.9074909353247629	173.878	178.14	C1=COC2=CC(=CC(=C2C1=O)O)O	66.8	248	0	2	4	0	13	0	0	66	4	-0.5076781707464674	0.29313616987255514	0.29313616987255514	0.5076781707464674	-1.97	81.27103759693834	2	0	0	1	4	2	0	0	0	0	2	1	1	0	0	0	0.0	0.93571248564625	0.3144867231859611	0.0017810667702606447	0.3527635811782681	0.6487144554022674	0.012091536890843354	2.408356927848193	1.2041999999999997	45.813600000000015	13	142.661	190.65025445423615	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.111	4.449	0.970
5281605	-1.8541698243171099	-1.6357342447988723	0.08201550169395838	-3.3658766924285737	1.408777024869719	-0.532686171929418	0.9982616926138551	0.4324473205071629	2.076446858768934	-0.028248748211945653	-1.3822290673151207	1.1805853983211512	263.015	270.24	C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O	87.0	413	0	3	5	1	20	0	0	100	5	-0.5040678974331602	0.2934301720662869	0.2934301720662869	0.5040678974331602	-2.95	126.82891781399687	3	0	0	1	5	3	0	0	0	0	3	2	1	0	0	0	0.0	0.9838200937380139	0.5588164342009991	0.0013574265047865087	0.17915921175682084	0.8208407882485234	1.9775881642524657e-11	3.534084378241046	2.576800000000001	72.9144	20	221.638	281.67173537414544	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.108	7.470	0.967
5281628	-0.0850485415109551	2.7428333552254696	0.5349681864483237	-0.9965641566321147	1.9230798521255352	-2.2411341162405263	-0.5634455296034522	-0.18784515335529706	2.09802492240216	2.115901282295669	-1.0649426648667664	-0.6364833672090007	291.224	300.26	COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC=C(C=C3)O)O	96.2	454	0	3	6	2	22	0	0	112	6	-0.5079662131563947	0.29332216158404806	0.29332216158404806	0.5079662131563947	-3.15	141.117346158236	3	0	0	1	6	3	0	0	0	0	3	2	1	0	0	0	0.0625	0.9902658548876617	0.6401312211934584	0.0013617233465984522	0.13918885244015994	0.8691524378183921	0.026246054498107733	3.916083910663305	2.585400000000001	79.46640000000002	22	247.063	325.4793195928662	0	0	0	3	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	258.530	11.466	0.956
5281647	2.2409766849139094	-2.1064355361904963	2.73163411772921	-3.6300807543690166	-2.459333368578121	1.1302971210568789	-0.8201538246989709	2.3588920926683326	-1.3312426757210516	0.1966390419779242	2.2269888527197006	1.4760807162635428	375.343	422.3	C1=C2C(=CC(=C1O)O)OC3=C(C2=O)C(=C(C(=C3)O)C4C(C(C(C(O4)CO)O)O)O)O	197.0	646	0	8	11	2	30	5	0	160	11	-0.5072794892320105	0.29329583801834297	0.29329583801834297	0.5072794892320105	-3.09	192.39513895498413	4	0	0	2	11	8	0	1	0	1	3	2	1	0	1	1	0.3157894736842105	0.9913996865284922	0.6584211381832649	0.0008569640710959156	0.13086887158987584	0.9222802823426615	0.09807573178329272	4.47090140106871	-0.7164999999999995	99.3694	30	329.881	414.2924087422337	0	0	4	4	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	348.736	18.856	0.946
5281718	3.050916181853959	1.2754874836809722	-0.36906094716963833	0.6588499335824956	-3.325136243908492	-0.3630824204855988	-1.144647918191277	-2.3689793027876265	-4.078042987308436	1.0471514240204123	-1.060422241807074	-1.5625845740905142	401.099	390.4	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O	140.0	506	0	6	8	5	28	5	1	150	8	-0.5079662507800027	0.2930960680949632	0.2930960680949632	0.5079662507800027	-2.62	192.13446557966546	3	0	0	1	8	6	0	1	0	1	2	2	0	0	1	1	0.3	0.9934973382623495	0.6978112407995211	0.0007918924484413006	0.11385534184054026	0.9440539201428889	0.09242835219274208	5.253375891587087	0.44690000000000035	99.53680000000006	28	335.811	440.973164857191	0	0	4	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	355.248	19.437	0.945
5281787	1.1481487189666022	-0.6837483387639623	-1.9071680322626694	-0.0609793631220712	1.0411594906750459	1.5749102662718881	2.2057319123112	2.3298917843096234	-0.9219348286009695	0.5951300553618877	-2.181099039695043	-3.0372990587107624	321.998	284.31	C1=CC=C(C=C1)CCOC(=O)C=CC2=CC(=C(C=C2)O)O	66.8	347	0	2	4	6	21	0	1	108	4	-0.504259631901577	0.33027228204677955	0.33027228204677955	0.504259631901577	-2.7499999999999996	145.1400082182419	2	0	0	0	4	2	0	0	0	0	2	2	0	0	0	0	0.11764705882352941	0.9987394060919559	0.8569926114789989	0.0027330158336670977	0.05019560457935861	0.9616641695631594	0.03553015747558611	4.980177516435433	2.8969000000000023	79.91060000000003	21	260.695	355.9913620310598	1	1	0	2	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	273.212	12.517	0.954
5281811	1.2484869397709528	2.1076185715206606	0.45671554274374615	-0.5165141738023843	-1.5803150301823163	0.5065650760843323	-1.3482069447674594	0.6714279495915614	3.7450225165185183	1.1462234041031212	1.270557235435261	-1.3461834720993215	290.154	300.26	COC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)O)O	96.2	454	0	3	6	2	22	0	0	112	6	-0.507966244667516	0.29332216454873894	0.29332216454873894	0.507966244667516	-3.15	141.117346158236	3	0	0	1	6	3	0	0	0	0	3	2	1	0	0	0	0.0625	0.9902259763849871	0.6390719346980465	0.0014544069690950383	0.13947227571241122	0.8830610855708745	0.05677073493027557	3.8290252147882766	2.585400000000001	79.46640000000001	22	247.948	328.33999651864536	0	0	0	3	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	259.543	11.595	0.955
5284649	-1.6405997047627667	0.3133989102504857	2.326720630476592	0.700824818515301	-1.4429162188332507	-0.05438703247313538	-1.8798119599445062	0.43006132278143283	-0.4471842550922044	-2.755563000421118	-1.4991093509238134	-0.20377845177291556	263.549	270.24	C1=CC(=CC=C1C2=COC3=CC(=C(C=C3C2=O)O)O)O	87.0	411	0	3	5	1	20	0	0	100	5	-0.507966244667516	0.2932958380018003	0.2932958380018003	0.507966244667516	-2.95	126.82891781399687	3	0	0	1	5	3	0	0	0	0	3	2	1	0	0	0	0.0	0.9937036431480524	0.7011207666407885	0.002175731672854679	0.11204048194419793	0.9084946542237239	0.05604188247639819	3.7326255674458	2.576800000000001	72.9144	20	222.275	283.396194081524	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.215	7.940	0.966
5317284	-1.325141949244634	2.615834689352339	-1.1636473207886537	-0.5970728125217994	2.346664602508521	-2.225871853220214	-1.996809769679037	2.107041130494447	-0.22691558698796624	0.7733147214861767	0.22782240694888872	0.026454580961611077	306.977	316.26	COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O	116.0	491	0	4	7	2	23	0	0	118	7	-0.5042596070678388	0.29332216158404806	0.29332216158404806	0.5042596070678388	-3.35	145.99825016855925	3	0	0	1	7	4	0	0	0	0	3	2	1	0	0	0	0.0625	0.9887843442942733	0.6183957374120473	0.0011298457846161164	0.1493503280161918	0.8585058586828568	0.025019213275549852	4.018691736243579	2.291000000000001	81.13120000000002	23	256.075	331.18386780421395	0	0	0	4	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	267.644	11.569	0.957
5318650	1.3879560754696731	-0.3683347897257727	-0.5225280059125381	1.0109309602060028	0.3770825645592577	1.9548456283076412	-2.656160638579641	-2.361184968726954	-0.4267315161443288	1.3009725354991728	-1.4525815611334902	1.2324970183082713	281.291	258.27	COC1=C(C=CC(=C1)C=CC2=CC(=CC(=C2)O)O)O	69.9	295	0	3	4	3	19	0	1	98	4	-0.5078005906153596	0.2932937444910773	0.2932937444910773	0.5078005906153596	-2.62	130.31956489939253	2	0	0	0	4	3	0	0	0	0	2	2	0	0	0	0	0.06666666666666667	0.9911831632532206	0.6551327399109377	0.0014932104806313327	0.13249881842242758	0.8682436680710512	0.00821315846918755	4.122829651369799	2.9824000000000024	73.35840000000002	19	232.280	307.29564810089954	0	0	0	3	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	241.258	8.978	0.963
5319502	0.5892429965976873	-1.5547087588053436	-0.06305405771731926	-0.24223329367998883	0.576390809655686	-1.228455359887587	-1.323784240726912	1.1293377534906954	-0.8690481963428465	-1.8604507173693632	0.14779228955856394	2.379630883079342	199.174	192.17	CC1=CC(=O)OC2=CC(=C(C=C12)O)O	66.8	284	0	2	4	0	14	0	0	72	4	-0.5042422118735205	0.3359622096279759	0.3359622096279759	0.5042422118735205	-1.9699999999999998	90.44592071167057	2	0	0	1	4	2	0	0	0	0	2	1	1	0	0	0	0.1	0.9629635549088594	0.40869019916434585	0.0019585804683988103	0.26963158553346833	0.732775858500275	0.026324930584792204	2.688734481070877	1.5126199999999996	50.55060000000002	14	160.351	211.4618925248065	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	166.165	5.815	0.965
5320053	2.1362649088037116	-0.2695788396117848	1.0509523615485403	-0.013725643299969937	1.027049950243312	0.678965227453547	-1.240219423025034	0.4186282289621946	1.1548803003044696	-5.09237246488553	-0.11775022227721722	-2.1758901186930792	343.583	322.4	CC(=CCC1=C(C=CC(=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O)C	66.8	532	0	2	4	3	24	0	0	122	4	-0.507821985322328	0.29310802569376543	0.29310802569376543	0.507821985322328	-3.01	164.32288534481484	3	0	0	1	4	2	0	0	0	0	3	2	1	0	0	0	0.15	0.9946367298644018	0.7230743886622599	0.0015098260771930453	0.10343005174826607	0.9612771980968748	0.13245990948645356	4.439981477474063	4.379900000000004	94.38460000000003	24	291.011	393.75809389318533	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	306.476	15.465	0.950
5320315	0.4786000877206005	0.9925882390976748	0.5930077189858028	-2.1437291674421908	3.0645503670918055	-1.5483662498498414	-0.9148531145999579	1.9899006083125572	1.6000870443198825	1.89863389697881	0.1602242844546914	0.010843915004219332	288.888	284.26	COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC=CC=C3)O	76.0	426	0	2	5	2	21	0	0	106	5	-0.5040628988041304	0.29332216158404806	0.29332216158404806	0.5040628988041304	-2.9499999999999997	136.23644214791275	3	0	0	1	5	2	0	0	0	0	3	2	1	0	0	0	0.0625	0.9854879014786249	0.5763329884549401	0.001313312269011751	0.16974568047304203	0.8417527697225917	0.031864477465119646	3.6550265896216803	2.8798000000000017	77.80160000000002	21	239.462	316.81745655313205	0	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	250.265	10.804	0.957
5320954	0.683425402411937	0.28266571458775636	-1.6353733051116865	2.5647566109696287	1.0094295883099038	0.33252347613360117	-1.2121279996905399	-2.7198302455796055	0.309690520996285	0.18743428238046106	-2.102637330360278	0.7406596509160114	284.016	258.27	COC1=C(C=C(C=C1)C=CC2=CC(=CC(=C2)O)O)O	69.9	295	0	3	4	3	19	0	1	98	4	-0.5078005906153596	0.29329408429987736	0.29329408429987736	0.5078005906153596	-2.62	130.31956489939253	2	0	0	0	4	3	0	0	0	0	2	2	0	0	0	0	0.06666666666666667	0.9941057355696216	0.7099794497935009	0.0017902166334033218	0.10841488139356921	0.8926705875272919	0.010923283011062037	4.221110167170496	2.9824000000000024	73.35840000000002	19	232.780	311.16669722150255	0	0	0	3	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	241.946	9.166	0.962
5321775	1.6570760699206013	-1.4820657318631763	-0.6759190215819166	-0.5608171229969102	2.885962192772914	-1.607388676919305	2.6403022271423477	-2.61899720185923	0.5347553518426418	-2.517444306446375	0.7733221377370701	-2.0592174432686594	359.250	324.4	CC(=CCC1=CC2=C(C=C1O)OC(CC2=O)C3=CC=C(C=C3)O)C	66.8	474	0	2	4	3	24	1	0	124	4	-0.5079666065471226	0.2931114897002148	0.2931114897002148	0.5079666065471226	-2.7499999999999996	168.84888540857372	3	0	0	1	4	2	0	1	0	1	2	2	0	0	0	0	0.25	0.9905854914491309	0.6460579771392772	0.0012143922297360482	0.1368955226823862	0.9390037413692451	0.1630673061903846	4.251315458541778	4.313000000000003	91.66510000000004	24	298.591	415.19826136510216	1	1	0	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	3	3	0	0	0	0	316.980	18.389	0.942
5354284	0.8286168936351432	-1.6051979865578305	-0.6005634337285325	0.4720727706399147	-1.4877075551223053	-2.13383561226331	-0.06271725678418111	2.101981833592167	0.6611818858507161	0.714973260024593	0.11426235089484774	1.1988211373391264	193.834	192.17	CC1=CC(=O)OC2=CC(=CC(=C12)O)O	66.8	284	0	2	4	0	14	0	0	72	4	-0.5076781855029975	0.3359667417026811	0.3359667417026811	0.5076781855029975	-1.9699999999999998	90.44592071167057	2	0	0	1	4	2	0	0	0	0	2	1	1	0	0	0	0.1	0.9326789004501442	0.30668096359449387	0.0013907404437000122	0.36070773301262876	0.6432545164262006	0.03869703342230277	2.585696981756183	1.51262	50.55060000000002	14	158.978	212.40112951523085	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	164.667	5.689	0.965
5379096	-0.18183494926063787	3.459155992732364	0.7533447105577296	-1.1278987059974326	1.2817397240432684	-0.943719301032659	-2.528456854039713	1.1265256749516555	0.1095998816674221	2.2163874694275574	0.29518509530778625	2.643921573013719	327.781	330.29	COC1=C(C=CC(=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O)O	105.0	505	0	3	7	3	24	0	0	124	7	-0.5042543187379498	0.29332216158404806	0.29332216158404806	0.5042543187379498	-3.3500000000000005	155.40577450247505	3	0	0	1	7	3	0	0	0	0	3	2	1	0	0	0	0.11764705882352941	0.9857844029314585	0.5799657845474864	0.000910747639994353	0.1680152104336624	0.8408258230829908	0.030894272289925497	4.087788837431257	2.594000000000001	86.01840000000004	24	273.323	358.66608303791855	0	0	0	3	2	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	285.520	12.197	0.957
5398649	-0.6110781103953611	-0.028628320642036957	-0.12195883923747139	0.14184354160259136	-2.546017683013724	-2.8794454214368685	1.2600829307360844	-0.18432062840643443	0.7197349201980972	0.22553399827151724	-0.7317342677394826	2.7630811193681013	249.704	254.24	C1=CC=C(C=C1)C2=CC(=O)OC3=CC(=CC(=C23)O)O	66.8	384	0	2	4	1	19	0	0	94	4	-0.5076781820591699	0.3363286711138541	0.3363286711138541	0.5076781820591699	-2.7499999999999996	121.94801380367359	3	0	0	1	4	2	0	0	0	0	3	2	1	0	0	0	0.0	0.9320007213159065	0.28714994624619505	0.0008170780290120001	0.36245641871351886	0.6993610719984745	0.17621332800539938	3.094413744912813	2.8712000000000018	71.24960000000002	19	213.176	282.7768916051149	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	223.255	10.079	0.955
5413034	-1.4898435780659345	-0.09578828648737084	2.234667033437571	0.5904026909183451	0.8057198213538179	-1.0839764027710688	2.3509054113577497	2.115672903345523	0.559790894438035	-1.6903881811341785	0.1748918400235743	1.8985803731878026	253.321	254.24	C1=CC=C(C=C1)C2=CC(=O)OC3=C2C=CC(=C3O)O	66.8	384	0	2	4	1	19	0	0	94	4	-0.5041604439773247	0.336456984441156	0.336456984441156	0.5041604439773247	-2.7499999999999996	121.9480138036736	3	0	0	1	4	2	0	0	0	0	3	2	1	0	0	0	0.0	0.9531919607453319	0.35723699664469716	0.0009568330023455126	0.3023658148178622	0.7420323698501772	0.12449022010327412	3.2112340450402828	2.871200000000001	71.24960000000002	19	213.981	278.0695649282301	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	221.873	7.892	0.964
