cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount_2	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
47936	1.7481101455702848	-2.5347956823906297	3.125883114108326	-2.997625800330038	0.903105691356347	-0.7486930010082036	1.1760630400378869	1.691378598026319	2.063024426909419	2.6705187810081723	-3.1435127434156516	-1.8029222737649782	415.587	410.5	CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O	113.0	747	0	3	7	3	29	8	0	164	7	-0.456555910985358	0.3026043819160404	0.3026043819160404	0.456555910985358	-1.2800000000000002	219.65778263316295	3	0	0	1	7	3	0	3	2	1	0	0	0	2	1	3	0.8181818181818182	0.8759965115632411	0.16147457917930577	0.0003823785719397602	0.482317438756917	0.7494352961007339	0.3682423632738536	3.323545067620272	1.5198999999999996	104.84540000000005	29	375.455	473.67658081514315	2	2	3	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	18	45	0	0	0	409.191	33.737	0.918
50591	0.6926456741668782	1.0737390430948701	0.1138458089581867	-0.8689843911461598	1.4959129528798265	-1.2704188311063547	-0.12019269610270665	1.9714188367689416	1.7795295753064038	0.7762289182956236	0.7691603354088684	-0.5510227087572348	150.714	133.15	C1=CC=C2C(=C1)C(=CN2)O	36.0	126	0	2	1	0	10	0	0	50	2	-0.5057149198446815	0.2932122500272302	0.2932122500272302	0.5057149198446815	-1.44	68.09598221598277	2	0	0	1	2	2	0	0	0	0	2	1	1	0	0	0	0.0	0.9467507957227727	0.34508694583461885	0.0036461928927942655	0.3219672821860893	0.6780327178203537	2.7053634328166848e-11	2.0827111838244	1.8734999999999995	39.96350000000002	10	120.482	169.97462141958368	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.959	3.477	0.972
53232	3.906003538610716	-0.7112885897852089	-2.3172922684009474	-1.8060698899538736	-4.0732415169605085	-2.3246265622621993	-2.0923800565812507	1.5431745723740973	1.3665522419521148	1.4980388812365872	-0.5563044967788515	-2.2091558623886214	466.199	404.5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	72.8	666	0	1	5	7	29	8	0	162	5	-0.46218776669279094	0.3084308049809095	0.3084308049809095	0.46218776669279094	-1.62	224.746196809461	3	0	0	1	5	1	0	3	2	1	0	0	0	0	1	1	0.75	0.9129859365695076	0.2260316443710617	0.00028781237998191955	0.4079910288551687	0.7630337232940134	0.27947798448011146	4.175656076395484	4.195500000000004	110.83780000000007	29	395.175	550.9476724683154	2	2	1	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	9	0	0	0	0	435.353	40.178	0.908
62389	2.8524013858729504	-0.9258286081312715	-1.1357273227487477	0.8551072534040312	-0.5693788816893052	0.4850839426493348	0.024899674535077177	0.29030610069122803	3.7392368134279432	-0.5796393030459401	2.4358851189142317	0.7508354309266594	239.780	225.25	C1=CC=C(C=C1)CNC2=NC=NC3=C2NC=N3	66.5	241	0	2	4	3	17	0	0	84	5	-0.364097736617558	0.18224872525991534	0.18224872525991534	0.364097736617558	-2.43	113.52385928547726	3	0	0	2	5	2	0	0	0	0	3	1	2	0	0	0	0.08333333333333333	0.9882198801874446	0.6101057026958913	0.002145264519564512	0.1530407409885115	0.8667035448295384	0.06290937572277926	3.4402286461606213	1.9649999999999999	65.45240000000003	17	198.633	266.0037374447175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.498	6.865	0.967
64685	-0.08272868774949556	-0.07366178689081845	1.18245289313206	0.347261537904238	-1.9091215802295944	0.9406686898122659	1.7774710531899134	0.40937501943770116	0.9088217037904327	0.4403829807602912	-1.398874233093431	-1.784982119629262	193.362	154.25	CC1(C2CCC1(C(C2)O)C)C	20.2	185	0	1	1	0	11	3	0	64	1	-0.39252958940800836	0.21047431714019713	0.21047431714019713	0.39252958940800836	-0.04	94.18244076368437	2	0	2	0	1	1	0	2	2	0	0	0	0	2	0	2	1.0	0.6902438575786909	0.0352102966425339	0.0028344050094475403	0.7235768218198313	0.9302546767535282	0.8763977246173683	1.9752975224784266	2.1935000000000002	45.23580000000002	11	162.864	225.13231177870713	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	173.541	10.677	0.938
64981	-2.6460588167651222	1.1787020335499296	-3.535077501708879	0.6158946019373525	1.238835720634968	0.6812598782695095	2.241078766083185	-1.6130063418584255	2.9178782114037123	-2.646450109751052	-1.8212106875915568	1.4528478198024972	410.916	372.4	COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)OC	74.2	483	0	1	6	7	27	2	0	144	6	-0.5042546044963383	0.30920411451078006	0.30920411451078006	0.5042546044963383	-2.89	191.98304423402323	3	0	0	1	6	1	0	1	0	1	2	2	0	0	1	1	0.38095238095238093	0.9912777415824635	0.6605518199723583	0.000904274993376486	0.1317893737870038	0.9771384299867916	0.22796535255839526	4.818242998889992	2.9924000000000017	99.55180000000006	27	339.337	459.3662678515858	1	1	0	1	3	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	363.888	24.551	0.933
65090	0.8103701463673517	-0.5299962779774675	-2.670752421509196	0.5624809623429851	0.6676680035563232	-0.8933301531644123	-0.563786073407424	-0.38904714497422765	-0.6957103910684804	-2.8333054695242375	0.3930236154891117	-2.0498802980414528	194.552	202.16	C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)O	59.7	312	0	1	4	0	15	0	0	74	4	-0.5016348277846251	0.33582546113568557	0.33582546113568557	0.5016348277846251	-2.23	91.86612738242712	3	0	0	2	4	1	0	0	0	0	3	1	2	0	0	0	0.0	0.9774480966360127	0.5002582560188765	0.002514886445225298	0.21117579970876385	0.7888242003117144	1.996859621619363e-11	2.7105402709296404	2.244800000000001	53.920800000000014	15	160.105	206.8490802369887	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	164.759	4.653	0.972
65126	1.2629631741495304	0.5787808680544034	2.8924024557720824	-3.667910841094453	0.7416725754258646	1.5347291755616246	-0.1707198053330273	-3.3969272164001683	-0.08267734434665457	-0.13330159673165176	0.44395009405500707	-2.7389554614770257	359.180	332.4	CC(C)C1=C(C(=C2C(=C1)CCC3C2(CCCC3(C)C)C(=O)O)O)O	77.8	500	0	3	4	2	24	2	0	132	4	-0.5040549269764245	0.3140816573229235	0.3140816573229235	0.5040549269764245	-1.71	182.6723385497032	3	0	0	0	4	3	0	2	2	0	1	1	0	1	0	1	0.65	0.9413559172838147	0.31102232000926444	0.0008619488247514262	0.3374152293461988	0.9422320695004572	0.3377986337084004	3.332867547172804	4.316100000000005	92.61740000000005	24	316.160	420.1945185775578	1	0	0	2	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	342.027	25.867	0.924
65243	-1.903665364145105	1.5902661885335223	2.217190491376628	0.16561371268000444	-5.412019283335723	-1.697784761781774	2.1784313915204097	0.7758860523639861	-2.1990465568551985	0.7965606099933222	0.17493462930517828	-1.8929293048367462	368.618	424.4	CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5)C(C)(C)C)C(C(=O)OC6O4)O)O	149.0	925	0	3	10	1	30	11	0	164	10	-0.4592516063258634	0.34251471175261394	0.34251471175261394	0.4592516063258634	-1.75	204.93891553334575	6	0	0	4	10	3	2	6	2	4	0	0	0	2	4	6	0.85	0.8680102713271128	0.14568338263660777	0.0004889727165772219	0.4965462404153635	0.8527231651235591	0.42918013349935563	3.1177735667354014	-1.369499999999999	92.01140000000004	30	338.232	414.1856684019806	3	3	3	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	22	36	0	0	0	366.087	27.854	0.924
68073	-0.353416742019257	-0.11795403384463903	0.4050248024355678	-0.5354357337962959	-0.7075333070141889	0.665129870584239	1.061160527628877	-0.9962031981704255	-2.481678313249425	0.5100233097080498	0.6843439622182187	1.5312025589317064	180.956	168.15	CC(=O)C1=C(C=C(C=C1O)O)O	77.8	168	0	3	4	1	12	0	0	64	4	-0.5076787056574326	0.29313584404469034	0.29313584404469034	0.5076787056574326	-1.71	80.20528548064618	1	0	0	0	4	3	0	0	0	0	1	1	0	0	0	0	0.125	0.9419815392302897	0.3299125979046247	0.002033352203525122	0.3356646835002665	0.6676470766051462	0.030621834621860147	2.4139471906565015	1.006	41.44090000000002	12	143.554	198.58780352765697	1	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	149.199	5.645	0.962
68099	-1.015154870312632	-1.2595517850420601	2.4309912167033563	0.5253467598772403	0.8591594440013767	0.7103476649264001	-0.6401738058987799	-0.6738511973918646	-0.37623312401313025	-0.1296961296632561	1.2176800132804118	0.12247648982821563	158.638	154.12	C1=C(C=C(C(=C1O)C=O)O)O	77.8	135	0	3	4	1	11	0	0	58	4	-0.50767870890271	0.29313556685473113	0.29313556685473113	0.50767870890271	-1.7099999999999997	71.03040236591397	1	0	0	0	4	3	0	0	0	0	1	1	0	0	0	0	0.0	0.9413461235824369	0.3292747721084033	0.002345770520387806	0.33744255157925723	0.6625574484288927	3.1179923969820836e-11	2.330441341489971	0.6159000000000001	36.8239	11	127.090	168.41340312479943	1	1	0	3	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.106	4.016	0.969
68213	-1.555467279295246	0.018448510809938375	0.40344647987361765	-1.8010938865176676	1.5937723079477952	0.28691812916735865	-2.674476958858947	-1.8877948922790049	-1.4259118685044732	-0.5112166566082363	0.8777426739950674	1.5018417886374913	262.794	262.21	C1=CC(=C(C=C1C(=O)C2=C(C=C(C=C2O)O)O)O)O	118.0	321	0	5	6	2	19	0	0	98	6	-0.5076787019502507	0.2932939831853328	0.2932939831853328	0.5076787019502507	-2.8900000000000006	121.46918659329575	2	0	0	0	6	5	0	0	0	0	2	2	0	0	0	0	0.0	0.9837473999229468	0.5554779247006147	0.0016266463670924429	0.1795579381281754	0.8766714509641292	0.13572178535890317	3.4305196737817716	1.445600000000001	64.64050000000002	19	215.236	288.75188290978633	1	1	0	5	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.355	10.119	0.955
68289	-0.5587274235212564	-0.7095088835542008	-1.300508599193395	-1.0353753299814519	0.5526443008720191	0.6608694929012993	-0.7999795765796306	1.5520001985431453	1.4452907735405862	-0.5001960812346886	-0.26039465412336665	-0.8571722757532979	150.144	138.12	C1OC2=C(O1)C=C(C=C2)O	38.7	126	0	1	3	0	10	0	0	52	3	-0.5078182199238754	0.2930955823999152	0.2930955823999152	0.5078182199238754	-1.3800000000000001	66.32833155070824	2	0	0	1	3	1	0	1	0	1	1	1	0	0	0	0	0.14285714285714285	0.975323272666143	0.4817503283007049	0.005611011536164746	0.22078159750260976	0.7957211135556399	0.06316954426259595	2.1653664445478817	1.1209	34.229800000000004	10	116.290	162.04871659006332	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	119.577	3.286	0.973
69867	1.8357795270078163	1.6502376358819821	0.8850022182711871	-1.474625949959066	-0.2143657177251205	-1.0501771793320716	-0.5789295061524448	1.6238183481537471	0.2614275090817544	1.5010304084662889	1.2619583188181522	1.8531049054655673	173.667	161.16	C1=CC=C2C(=C1)C(=CN2)C(=O)O	53.1	193	0	2	2	1	12	0	0	60	3	-0.4775829341754366	0.3373684727007468	0.3373684727007468	0.4775829341754366	-1.77	78.62244643042311	2	0	0	1	3	2	0	0	0	0	2	1	1	0	0	0	0.0	0.9596174242834012	0.39344328495877606	0.002780292066592024	0.2813083699638012	0.7188383285408462	0.0010351991124407955	2.3881762395425428	1.8660999999999999	45.25800000000001	12	139.199	191.238468878358	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	143.799	4.600	0.968
70775	0.4686629541212335	-0.0222901320595898	-1.6862695972702446	-1.1735643689786663	1.9250719955981064	0.6941354549236182	-0.1516013478579936	-1.0393444344337286	1.1623485546956958	-0.15437028611200268	0.8591522106507824	-1.5201506795967399	184.401	150.17	C=CCC1=CC(=C(C=C1)O)O	40.5	134	0	2	2	2	11	0	0	58	2	-0.5042598910893129	0.2932937842281692	0.2932937842281692	0.5042598910893129	-1.44	79.64813945282714	1	0	0	0	2	2	0	0	0	0	1	1	0	0	0	0	0.1111111111111111	0.9736778470556925	0.46589840599247084	0.0039265550857292735	0.227928607579197	0.8429232891644551	0.18390691090935557	2.5482766255164515	1.8262999999999998	43.67260000000003	11	144.863	209.80779710683893	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	152.563	7.700	0.950
72276	-2.5631036643440366	-1.9922573432985609	0.2542824159408168	-2.558064293911101	1.9415770188434767	1.8000535277592191	1.1401941062318246	0.31127255407697946	0.07477963052753618	-1.085138810417847	-1.6053508138279187	-1.2226715000007584	288.917	290.27	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	110.0	364	0	5	6	1	21	2	0	110	6	-0.5076790312956448	0.29329380060173965	0.29329380060173965	0.5076790312956448	-2.6	139.76514479869408	3	0	0	1	6	5	0	1	0	1	2	2	0	0	0	0	0.2	0.9645669437672875	0.4072329114452876	0.0009792483712277227	0.2638382288286415	0.8786336474105148	0.24110641571972694	3.5426591328207433	1.5461000000000014	72.62300000000002	21	243.015	321.36259236110516	0	0	1	4	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	254.674	11.659	0.954
72303	1.6112719979152512	-2.703714844149262	0.750483106723946	0.503594265403726	3.3700784135261173	0.6589406213231637	-0.047872242586915324	0.8915628257523828	1.5106087156709584	1.5767293489705045	1.3208433354338678	-2.1314212384530493	319.291	266.3	C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C	40.5	325	0	2	2	5	20	0	0	102	2	-0.5076632317269543	0.2931261523867331	0.2931261523867331	0.5076632317269543	-2.4799999999999995	144.35022097123922	2	0	0	0	2	2	0	0	0	0	2	2	0	0	0	0	0.1111111111111111	0.9772828746381664	0.49492555489477363	0.0011104512808179704	0.21193910195846788	0.8312413522100254	0.11026811424382876	3.6806831892095233	4.221800000000002	83.00960000000002	20	259.499	366.22387227651194	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	277.026	17.527	0.937
72936	-3.2766738211682847	-3.8885469651662703	-0.631189006478642	-1.1027060549137533	-3.644728138984846	-0.9074446968684811	0.4083604546215891	-2.7135038643171123	-2.39444238996938	1.2959308020126226	-1.8828574048133258	0.6999186683390648	465.755	424.5	CC(=CCC(CC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=C(C=C(C=C3)O)O)C(=C)C)C	107.0	684	0	4	6	6	31	2	0	164	6	-0.5078229254690647	0.29313585229262207	0.29313585229262207	0.5078229254690647	-3.4099999999999993	220.9855649703615	3	0	0	1	6	4	0	1	0	1	2	2	0	0	0	0	0.32	0.8381563550433737	0.11510135164858175	0.0002732833317288749	0.5454300363020046	0.775332754281214	0.49148341604171264	3.7707963721821205	5.306600000000007	117.91570000000004	31	391.181	533.0903967794168	1	1	0	4	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	3	0	0	0	0	1	0	0	3	3	0	0	0	0	438.389	47.209	0.892
73399	-2.983542793398953	-0.04599696829911676	-2.2915199302784237	0.19261148711179682	0.22180359225886723	-0.07917883708874934	2.180677976008654	-0.6179512013056454	1.7601590308481878	0.638294260476341	-1.1599921198333085	-0.9173841223951613	370.746	358.4	COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)O)OC)O	77.4	431	0	2	6	4	26	4	0	138	6	-0.5042545866625946	0.29329374169143774	0.29329374169143774	0.5042545866625946	-2.44	182.52171187604122	4	0	0	2	6	2	0	2	0	2	2	2	0	0	2	2	0.4	0.9723503764760313	0.4563208407280737	0.0006409877518395491	0.23352675514150423	0.8716174383966961	0.245013629567018	4.13540217845667	3.190200000000002	93.68360000000006	26	315.920	418.55592648215173	0	0	0	2	2	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	335.360	19.440	0.942
73412	3.167764924410996	1.3918438880691901	4.0599341004867044	-3.45414757519835	-0.5603242948290568	3.115328609386032	4.6378967965609865	1.4990707798378435	-0.667840495313775	0.7736419755868263	0.6518510340155719	1.9227027253742224	512.716	504.7	CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1C)C)C(=O)O	118.0	963	0	5	6	2	36	13	0	204	6	-0.48080544320742824	0.3097527636618892	0.3097527636618892	0.48080544320742824	-0.95	283.6084397052161	5	0	0	0	6	5	0	5	5	0	0	0	0	4	0	4	0.9	0.9754760311766255	0.48850845907148166	0.0005182561938233338	0.22010568506946626	0.9702811911522079	0.35457020930735966	4.296217382524369	4.003500000000003	136.803	36	479.836	583.0627893782141	1	0	4	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13	12	0	0	0	0	522.463	42.627	0.918
73571	-3.932502557073595	-1.7266524810162924	-0.013206454427869708	0.7971431189214736	-0.7621395071695077	1.1781784731594178	-0.31001013474871475	2.060974263785872	-1.0069848266846602	1.3358881047817626	-0.9320508192246437	-1.961894975790594	296.385	286.28	COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)O)O	76.0	377	0	2	5	2	21	1	0	108	5	-0.5079666065471226	0.29313584941165477	0.29313584941165477	0.5079666065471226	-2.6899999999999995	140.76244221167156	3	0	0	1	5	2	0	1	0	1	2	2	0	0	0	0	0.1875	0.9847878540349342	0.5671047024272832	0.0012057934313019123	0.17376099258829486	0.8677948141348735	0.11582297542298539	3.842941509195712	2.8129000000000017	75.08210000000001	21	246.525	334.90838891684865	1	1	0	2	1	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	6	6	0	0	0	0	258.955	12.431	0.952
77093	-0.12378993831705087	-1.6561586264062682	1.0148235904423493	-2.1636639907710826	0.9697965874217775	0.4037131823161974	-2.069153954076766	-0.707492339659021	-0.2841755263567391	0.43497123016821526	1.2695627154778775	2.329588106670175	237.995	230.22	C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2O)O)O	77.8	261	0	3	4	2	17	0	0	86	4	-0.5076787019502509	0.29313616842251417	0.29313616842251417	0.5076787019502509	-2.49	111.7073785726492	2	0	0	0	4	3	0	0	0	0	2	2	0	0	0	0	0.0	0.9741858121774356	0.46998538305039966	0.0017505217323667184	0.22574765414548587	0.8342759978978094	0.13218240137133994	3.073335850892739	2.034400000000001	61.31090000000003	17	198.288	268.9994604051608	1	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.136	8.848	0.957
