cid	smiles	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino
14909454	C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2.[Cl-]	84	2	-1.0	0.36029580619505996	0.36029580619505996	1.0	242.70500000000007	0	0	1	1116.746252072263	-1.8599999999999994	121.58274743570057	3	0	0	1	1	0	0	11.3	0	0	0	3	2	1	0	0	0	0.0	0.9909682207913368	0.6516356285810795	0.003125878823062383	0.1340969253251253	0.8662676990308762	9.957198209378002e-05	2.9183058421235986	1.3849000000000002	66.05700000000003	17	192.54400000000004	0	252.71708991545208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15262172	COC1=CC=CC2=C1C(=O)C(=CO2)C3=CC=CC=C3	94	3	-0.4958397794256558	0.2037536435725444	0.2037536435725444	0.4958397794256558	252.26900000000006	3	0	3	1279.8880926996112	-2.5499999999999994	126.47463412726621	3	0	0	1	3	0	0	39.44	0	0	0	3	2	1	0	0	0	0.0625	0.9724499049300179	0.45956612067784325	0.001311805516563859	0.23311195250694247	0.7983338316848776	0.07791884164905134	3.2421338989655997	3.4686000000000012	74.47200000000002	19	221.53600000000006	0	291.95487688156834	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
15655238	COC(=O)CCF	42	3	-0.46892591385506743	0.30766118174371254	0.30766118174371254	0.46892591385506743	106.09599999999998	2	0	3	228.82474393448558	-0.6000000000000001	51.10947360467097	0	0	0	0	2	0	0	26.3	0	0	0	0	0	0	0	0	0	0.75	0.9883891789103596	0.6130993954845558	0.013048065267961111	0.15194351257261746	0.9243469095806373	0.29425289807549265	2.135909772160512	0.5189999999999999	22.60799999999999	7	96.93600000000002	0	155.23099327149293	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
15717462	CC1=CC(=O)OC2=C1C=CC(=C2)F	66	3	-0.4225998592604409	0.33596161898705473	0.33596161898705473	0.4225998592604409	178.16200000000003	2	0	1	778.2307106695881	-1.64	83.44467759378249	2	0	0	1	2	0	0	30.21	0	0	0	2	1	1	0	0	0	0.1	0.9581966529309023	0.38652847420245945	0.0021659712186736704	0.2861104232844651	0.7168533719306596	0.034703741525750176	2.5499754406244968	2.24052	47.179000000000016	13	147.61600000000004	0	194.25463526423653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
15725797	CC(=O)OC1=CC=C(C=C1)C2CCC3=CC=CC=C3O2	102	3	-0.4854447509648848	0.3075239403305204	0.3075239403305204	0.4854447509648848	268.3119999999997	3	0	3	1271.5251124142142	-2.2899999999999996	140.17551730575727	3	0	0	1	3	0	0	35.53	1	0	1	2	2	0	0	0	0	0.23529411764705882	0.949528105527036	0.3341871239133356	0.0010016441932709458	0.3136819676268273	0.864288056577686	0.35535673250878214	3.341324408338943	3.678200000000002	75.88300000000004	20	246.73600000000005	0	341.87731829338856	1	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	3	0	0	0	0
15731437	CC(=O)OC1=CC=CC2=C1C(=O)C=C(O2)C3=CC=CC=C3	104	4	-0.45567172498885605	0.30754941405294484	0.30754941405294484	0.45567172498885605	280.27899999999977	4	0	3	1377.8185770517878	-2.8799999999999994	137.00109834170658	3	0	0	1	4	0	0	56.510000000000005	0	0	0	3	2	1	0	0	0	0.058823529411764705	0.9813521969395914	0.5312721917166118	0.0012530215622995658	0.19221827582682494	0.847446730266822	0.03774983933322948	3.578069221648654	3.3853000000000018	79.22900000000003	21	241.45600000000005	0	319.4932905769826	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
16219484	CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCC)O	166	4	-0.3941236385362633	0.21989190675904965	0.21989190675904965	0.3941236385362633	397.64399999999927	3	3	24	2126.280384456385	-0.8700000000000001	240.008179071191	0	1	0	0	4	3	0	69.56	0	0	0	0	0	0	0	0	0	0.875	0.9975195037830743	0.8055579042769057	0.0007966152011309868	0.0703906213381387	0.9895339488935132	0.10546220723960026	6.760784598428813	5.662000000000007	119.38330000000009	28	437.0000000000001	0	649.7161168627481	2	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	6	0	0	0	0
20083560	C1C(=O)C2=CC=CC=C2OC1(C3=CC=CC=C3)F	90	3	-0.4523884796322705	0.2808031633224716	0.2808031633224716	0.4523884796322705	242.24900000000005	2	0	1	1071.8860691825657	-2.1599999999999993	119.47277074954438	3	0	0	1	2	0	0	26.3	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9787515668161081	0.5071588339979032	0.0018260492460184887	0.20504967801733653	0.8421675003014639	0.050777953834299325	3.0828288488989544	3.474300000000002	65.24550000000002	18	208.65600000000006	0	276.78074088199	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	0	0
20452412	C1CC2=CC=CC=C2OC1C3=CC(=CC=C3)Cl	86	2	-0.4854438625696441	0.12409778281565285	0.12409778281565285	0.4854438625696441	244.7210000000001	1	0	1	1070.159369661298	-1.4699999999999993	124.25892047379165	3	0	0	1	1	0	0	9.23	1	0	1	2	2	0	0	0	0	0.2	0.98556375403408	0.5761850003402321	0.001945123567860075	0.16930471562910357	0.894022068628748	0.1714257416173395	3.3829796484355614	4.4063000000000025	69.58400000000003	17	216.12800000000004	0	284.74410204529926	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0
20596579	CC1=CC(=C(C=C1)C(C)C)F	60	1	-0.20668468583045632	0.1264194488760505	0.1264194488760505	0.20668468583045632	152.2120000000001	0	0	4	607.6723138440991	-0.8500000000000001	85.32132348219113	1	0	0	0	0	0	0	0.0	0	0	0	1	1	0	0	0	0	0.4	0.9502316328462899	0.3370824362840375	0.003136379898573854	0.3115442888872684	0.8093336739051926	0.26282765986679096	2.4021934192428214	3.257520000000002	45.22600000000003	11	154.50400000000005	0	227.44032111711866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20976640	C1C=CC=CC1C=CC(=O)C2=CC=CC=C2	80	1	-0.2893033410221737	0.18503301060264357	0.18503301060264357	0.2893033410221737	210.2760000000001	1	0	3	1036.582389867857	-1.8899999999999997	115.47235100137755	2	0	0	0	1	0	0	17.07	1	1	0	1	1	0	0	0	0	0.13333333333333333	0.994947403817477	0.7307557093700509	0.0035895292532051276	0.10039752804159165	0.9688802254113403	0.16764008856276152	3.637092368724207	3.557800000000002	66.29950000000002	16	206.02400000000006	0	286.69557352809403	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
21465661	CCC1C(=O)C(=C(O1)C)OC(=O)C	72	4	-0.482751081479857	0.3077716869146679	0.3077716869146679	0.482751081479857	184.1910000000001	4	0	5	623.9677731974651	-1.32	93.37313441840391	1	0	0	1	4	0	0	52.6	1	0	1	0	0	0	0	0	0	0.5555555555555556	0.9575213477587065	0.3694378570405634	0.0025805006382837014	0.28836239107475525	0.8562641445581954	0.23023931682049992	2.588267873943161	1.1589	44.63700000000002	13	170.63200000000003	0	254.46017692491293	1	0	2	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	6	3	0	0	0	0
21611827	C1C(=O)C2=C(C=C(C=C2OC1(C3=CC=CC=C3)O)O)O	102	5	-0.5076785492334618	0.2931358481880913	0.2931358481880913	0.5076785492334618	272.25599999999974	5	3	4	1123.8415183949344	-2.53	131.35491787775575	3	0	0	1	5	3	0	86.99000000000001	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9745407397416689	0.4734692234833859	0.0012330378178646811	0.2242104961498478	0.8196254732605879	0.060050360497171565	3.3358832819392705	1.908300000000001	69.6859	20	229.18400000000005	0	302.43698996874167	1	0	1	1	1	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	5	4	0	0	0	0
21722188	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C(=C2O)C3C(C(C(C(O3)CO)O)O)O)O)O)O	168	10	-0.5079666452403732	0.293154131008567	0.293154131008567	0.5079666452403732	436.4129999999997	10	8	14	1819.2322461859105	-2.8900000000000006	210.80873661776533	3	0	0	1	10	8	0	188.14	1	0	1	2	2	0	0	1	1	0.38095238095238093	0.9936553169338997	0.7044166596535888	0.0008318585901468233	0.11246826720898219	0.9860308900636996	0.17342316510470207	5.0338012894136845	-0.1605999999999999	104.91490000000003	31	369.31200000000007	0	495.56720588324606	5	0	1	1	4	4	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	18	18	0	0	0	0
21928631	C1=CC=C2C(=C1)C(=O)C3=C(O2)C=C(C=C3)F	78	3	-0.45570698008681937	0.20002581772771308	0.20002581772771308	0.45570698008681937	214.19500000000002	2	0	0	993.5054699828711	-2.1599999999999997	99.7614000111211	3	0	0	1	2	0	0	30.21	0	0	0	3	2	1	0	0	0	0.0	0.9812496450744622	0.53322408335095	0.0023265135656032844	0.19274110625718074	0.8072588937538884	3.2221190287109804e-11	2.8990905918752077	3.085300000000001	59.948000000000015	16	175.12800000000004	0	222.84581931045628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21932272	C1C(=O)C2=C(C=C(C=C2OC1(C3=CC=C(C=C3)O)O)O)O	108	6	-0.5079665768048799	0.2931358481880913	0.2931358481880913	0.5079665768048799	288.25499999999977	6	4	5	1142.2754712356318	-2.73	136.235821888079	3	0	0	1	6	4	0	107.22000000000001	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9833759302106824	0.5517631926461242	0.0012952457318209589	0.18158133131540588	0.8559628089744914	0.08899551475110384	3.586458874871106	1.613900000000001	71.3507	21	237.68800000000005	0	309.4437378896852	1	0	1	1	1	3	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	5	4	0	0	0	0
22096539	C1OC2=C(O1)C=C(C=C2)F	52	3	-0.45359205717826323	0.23080284981700308	0.23080284981700308	0.45359205717826323	140.11300000000003	2	0	0	408.7420642677965	-1.2500000000000002	64.20799244314341	2	0	0	1	2	0	0	18.46	1	0	1	1	1	0	0	0	0	0.14285714285714285	0.9773186348033188	0.4978633951087278	0.005728174629708661	0.2117741392762039	0.7992253424084815	0.06384034067890604	2.174411825606084	1.5543999999999998	32.523	10	113.16000000000003	0	154.46823278374097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0
22716855	COC1(CC(=O)C2=CC=CC=C2O1)C3=CC=CC=C3	96	3	-0.45675084039391567	0.24396562834019883	0.24396562834019883	0.45675084039391567	254.28500000000008	3	0	3	1175.6376822043708	-2.1299999999999994	131.00063419102506	3	0	0	1	3	0	0	35.53	1	0	1	2	2	0	0	0	0	0.1875	0.9621659158087077	0.3941664938630383	0.0014778169856473474	0.2724642186709862	0.8822849826832238	0.3137723184945627	3.046929274590178	3.151200000000002	71.14650000000005	19	229.02400000000006	0	308.8401330992189	1	0	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	8	7	0	0	0	0
23581946	CC=C(C)C(=O)OC1C(=CC23C1(C(C(=CC(C2=O)C4C(C4(C)C)CC3C)CO)O)O)C	170	6	-0.4512349876223054	0.333585193038726	0.333585193038726	0.4512349876223054	430.54099999999954	6	3	12	2159.813572745856	-1.76	231.25402652894817	4	0	2	0	6	3	1	104.06000000000002	4	4	0	0	0	0	2	0	2	0.68	0.9282434238292275	0.2646699200882489	0.0004604209808169844	0.37197331371725223	0.8994687401753277	0.3951978444499313	3.722101125641548	2.332300000000001	114.66540000000008	31	402.8320000000001	0	537.637821308889	8	1	2	2	3	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	13	12	27	0	0	0
25056407	CC(=CCCC(=CCC1=C(C=CC(=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O)C)C	150	4	-0.507821985322328	0.2931080256937803	0.2931080256937803	0.507821985322328	390.47899999999964	4	2	11	2169.6471178257907	-3.2699999999999996	206.69775688595612	3	0	0	1	4	2	0	70.67	0	0	0	3	2	1	0	0	0	0.24	0.9706214706860697	0.44689418149159177	0.00035530682103472377	0.24061163862791654	0.7956729309812487	0.10770427069772234	4.926206353044173	6.106400000000006	117.37560000000005	29	368.33600000000007	0	506.75864958036937	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
42607887	C1C(=O)C2=C(C=C(C=C2OC1(C3=CC=CC=C3)O)O)O	102	5	-0.5076785492334618	0.2931358481880913	0.2931358481880913	0.5076785492334618	272.25599999999974	5	3	4	1123.8415183949344	-2.53	131.35491787775575	3	0	0	1	5	3	0	86.99000000000001	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9753011739878805	0.47850167318962594	0.001381255229870451	0.22087919779341353	0.8814612466103227	0.21855657598513203	3.3399120510902502	1.908300000000001	69.6859	20	229.06400000000005	0	303.7624003935224	1	0	1	1	1	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	5	4	0	0	0	0
44587007	C1=CC=C(C=C1)C(=O)OCC2=CC=CC=C2F	86	3	-0.4571104137851075	0.3379568731994751	0.3379568731994751	0.4571104137851075	230.23800000000006	2	0	3	947.7478821621005	-2.1599999999999993	114.11365978867698	2	0	0	0	2	0	0	26.3	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.9934475432516613	0.6962319113519729	0.002920097998731284	0.11428901437687881	0.9307092378341838	0.08353797864450153	3.5192411406397626	3.1827000000000014	61.96150000000003	17	204.18400000000005	0	273.9392587180241	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
44587010	C1=CC=C(C=C1)C(=O)OCC2=CC=CC=C2Cl	86	3	-0.45716610801558577	0.3379560327584557	0.3379560327584557	0.45716610801558577	246.69300000000007	2	0	3	947.7478821621005	-1.7999999999999994	120.25139061263242	2	0	0	0	2	0	0	26.3	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.9867532907602133	0.5915843077286219	0.001957701400598014	0.1622280591448038	0.9198227317246095	0.16643668519746896	3.4959732905968512	3.697000000000002	67.01350000000004	17	213.82400000000004	0	281.20008596284583	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
45069335	CC(=O)OC1=CC=C(C=C1)C(=O)CC2=CC=CC=C2	96	3	-0.426733152687009	0.30752394312947634	0.30752394312947634	0.426733152687009	254.28500000000008	3	0	5	1126.4239884009005	-2.4199999999999995	131.05444221509117	2	0	0	0	3	0	0	43.370000000000005	0	0	0	2	2	0	0	0	0	0.125	0.9973724033496387	0.8007865568798711	0.003309262955437269	0.07244507599944701	0.9945634584714973	0.13977236172382734	4.106217411112836	3.037300000000002	72.22750000000003	19	235.29600000000005	0	326.06437441365694	0	0	2	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
45117142	COC1=CC2=C(CCC(O2)C3=CC=CC=C3)C=C1	92	2	-0.49662444213029955	0.12662696404443383	0.12662696404443383	0.49662444213029955	240.3020000000001	2	0	3	1174.2042692790233	-1.9599999999999995	129.64905309131692	3	0	0	1	2	0	0	18.46	1	0	1	2	2	0	0	0	0	0.25	0.972972870417907	0.46085697877125614	0.0013753845235455083	0.23091945225714303	0.8371242002643671	0.15498874813830543	3.3677417654917856	3.7615000000000025	71.12600000000003	18	226.07200000000006	0	307.9235027931798	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0
45382232	C1=CC(=C(C(=C1)O)C=CC2=CC(=CC(=C2)O)O)O	92	4	-0.5078005906151001	0.29312910737237935	0.29312910737237935	0.5078005906151001	244.24600000000007	4	4	6	976.5484079832054	-2.6199999999999997	120.91204056547667	2	0	0	0	4	4	0	80.92	0	0	0	2	2	0	0	0	0	0.0	0.9738102561870636	0.467189157355911	0.001533880764019227	0.2273622328903495	0.8810016647552888	0.16633932818064645	3.3020029639307005	2.6794000000000016	68.47120000000001	18	216.20800000000006	0	296.5330038513164	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53297394	CC1(CC(=O)C2C3=C(C(=O)CC2(C1)O)C(=C4C(=C3)C=CC=C4O)O)O	130	6	-0.5071652307134403	0.2931667652870686	0.2931667652870686	0.5071652307134403	342.3469999999997	6	4	5	1605.5473310033194	-2.44	168.52201361814429	4	0	0	0	6	4	0	115.06000000000002	2	2	0	2	2	0	1	0	1	0.3684210526315789	0.9591356337249697	0.3773053969499066	0.0007496544764920372	0.28294670190514815	0.8321551056203484	0.2027591650732811	3.4812613687807175	1.7660000000000005	88.78070000000004	25	289.48800000000006	0	368.4321543434752	3	0	2	2	2	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	6	6	54	0	0	0
53377390	CC(=CC=CC1(C2CCC3(C2(CCC(=CC3)C(=O)OC)OC(=O)C)C(=O)O1)C)C(=O)O	168	8	-0.47788160617872627	0.3328952794708314	0.3328952794708314	0.47788160617872627	432.46899999999965	8	1	9	1965.454595305251	-2.900000000000001	219.88847709113207	3	0	2	1	8	1	0	116.2	3	2	1	0	0	0	1	1	2	0.5652173913043478	0.8870955588893863	0.174537779225936	0.0002613004065860333	0.46158582018810673	0.7864643158204216	0.36970968413947275	4.1167429112281955	2.8706000000000005	108.63380000000006	31	385.0080000000001	0	500.43681088193694	4	2	4	3	0	0	1	0	3	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	13	9	36	0	0	0
53395455	COC(=O)C=CC1=CC(=CC=C1)F	68	3	-0.46585104676552136	0.3299850889993003	0.3299850889993003	0.46585104676552136	180.17800000000005	2	0	3	636.3366507683193	-1.64	88.28690577888631	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.1	0.9921931145519032	0.672444773428992	0.0037426024313792026	0.1247109595656851	0.8770815552392914	0.01793382374030328	3.2309071886606144	2.0119	47.45000000000002	13	160.16000000000003	0	219.95119488664466	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
