cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
5388063	2.7377627632073334	-1.2289186800507377	-1.1485049542040637	-0.7465796306970298	1.2953651331778346	1.1521944894215477	-3.195431863231604	2.0433512898467896	1.0329688807814674	0.48901747298071924	-0.2647268718550833	-0.17241418891783966	1030.254	270.32	COC1=CC=C(C=C1)C=CC2=CC(=CC(=C2)OC)OC	27.7	283	0	0	3	5	20	0	1	104	3	-0.4967678242056429	0.12265277439426404	0.12265277439426404	0.4967678242056429	-2.42	144.25370955690096	2	0	0	0	3	0	0	0	0	0	2	2	0	0	0	0	0.17647058823529413	0.9949298695981713	0.728578488004887	0.0016460237014003906	0.10057114189152737	0.9012242686313017	0.015370407131916189	4.48963502457469	3.882800000000003	81.46800000000005	258.079	347.468190913763	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	268.290	10.211	0.962
5484169	-1.3443734855103282	-0.7098642699235693	1.3804156608497384	-1.6189647889403098	1.3512580413464559	-0.6779875396717786	-0.07825151293444092	1.8602060110845269	-0.080798870251882	-3.5395619261269577	-1.132596924018844	0.8931650008507241	616.648	213.15	CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])NO	124.0	260	0	2	6	1	15	0	0	80	8	-0.29107965436502253	0.2808289372805992	0.2808289372805992	0.29107965436502253	-2.2199999999999998	93.37995150571545	1	0	0	0	8	2	0	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9088882763236877	0.2625608992465567	0.000861829202810584	0.4170396877532831	0.599180873317441	0.06650389392018899	2.807967303946174	1.6125200000000002	49.897000000000006	166.162	214.11280185134075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	173.526	7.364	0.958
5912039	-0.7291804942775495	-1.5724069082407655	3.153386548008877	-0.031146308027266107	-0.9484742155739486	1.8185181613605572	1.0330622431631309	-1.4358276238945074	1.787028999667401	0.4275906121400695	-3.160902171044538	0.512119288299019	959.934	242.32	CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3	55.1	551	0	2	2	0	18	2	1	94	3	-0.3258371223360675	0.24763001530854506	0.24763001530854506	0.3258371223360675	-1.6099999999999999	131.87465556977466	3	0	2	1	3	3	0	2	2	0	1	0	1	0	0	0	0.4	0.8644954417506895	0.1474148868487776	0.0011759293738600651	0.5026406581169895	0.9335249427239843	0.6978191188361524	2.8176400978340057	1.9975	72.25310000000002	229.944	314.8671756564435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	243.860	13.916	0.943
7009598	0.0026192981742065116	-0.41427482457033976	-0.6063631633825654	2.0447328600463637	-1.323280359219549	-1.732511901728123	-3.0875341604548225	-0.47454343662710635	3.122200027023674	-0.9381039604541189	0.20918959461381825	-0.5953218877921475	901.888	252.27	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CO)N	113.0	290	0	4	5	6	18	2	0	98	6	-0.4797086315333911	0.3260468034319768	0.3260468034319768	0.4797086315333911	-1.9200000000000002	127.2493588066314	1	1	0	0	6	5	0	0	0	0	1	1	0	0	0	0	0.3333333333333333	0.9838213821272094	0.5584937287481094	0.0018488748604957622	0.17915213665850446	0.9287460546334039	0.19709548526686954	3.422636286342845	-0.8818999999999986	64.77370000000002	228.107	327.41822323300687	2	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	248.708	20.600	0.917
7015695	-1.5106126039802679	2.25547909567117	-0.13622204396529167	0.713876298882797	-1.2709468336396885	-2.293515549600881	-1.1879469598141474	-0.882326327357243	2.614268760288011	-1.746769038213823	-1.9582266096368988	0.20802887206309797	829.134	218.25	CC(C)CC(C(=O)O)NC(=O)C(CO)N	113.0	230	0	4	5	6	15	2	0	88	6	-0.47971734473012323	0.3257059721776714	0.3257059721776714	0.47971734473012323	-1.1400000000000001	114.09703194409283	0	1	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0.7777777777777778	0.9357931363406264	0.2872137433686096	0.0012085511863848656	0.35254957946049764	0.7673985871863039	0.2209920708942543	2.95757240186348	-1.0784999999999976	54.082700000000024	208.108	310.0292988183709	2	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	228.525	20.417	0.911
9883304	0.7008447338586387	-1.9067669819795212	1.6546903554476629	1.193843379264273	0.8355163274898368	-1.8652126624062735	2.492779144719119	0.30761863223487623	1.8166869779216068	-1.6925119795488717	0.8124530665132853	2.5108986816369545	965.292	314.25	CC1=C2C(=CC(=C1C(=O)O)O)C(=O)C3=C(C2=O)C(=CC(=C3)O)O	132.0	545	0	4	7	1	23	0	0	116	7	-0.5077973188639726	0.3392696649168617	0.3392696649168617	0.5077973188639726	-3.35	143.00032197272063	3	0	0	0	7	4	0	1	1	0	2	2	0	0	0	0	0.0625	0.9782886057600104	0.5069588442403289	0.0009345850249125169	0.20724720466181185	0.7939572995754066	0.0147980819888043	3.6127558178703874	1.5854199999999996	76.4397	247.617	304.6696252446932	3	2	0	3	0	0	0	0	1	1	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	256.349	8.732	0.966
9991610	0.00611822599934939	2.29418097125899	0.0810054173727287	-0.6659295043390848	0.8155183095526656	-0.01103016157367149	1.2619224505717161	0.7564442337141654	-2.2857323809521817	1.762995413370927	2.8702499204605343	1.076364371584034	761.955	234.2	CC(=O)OC1=C(C=C2C=CC(=O)OC2=C1)OC	61.8	349	0	0	5	3	17	0	0	88	5	-0.4928150689054285	0.33569257857347073	0.33569257857347073	0.4928150689054285	-2.3	110.61255047921043	2	0	0	1	5	0	0	0	0	0	2	1	1	0	0	0	0.16666666666666666	0.9628481974725042	0.4002030050726961	0.0012993238926138641	0.2700432347309406	0.7813895806180172	0.06745206263369662	3.1230012684750452	1.7268999999999999	60.34500000000002	197.346	270.27044498521855	1	1	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	1	0	0	207.141	9.796	0.953
10057850	-1.170541232392027	0.007621709124935647	0.3300765886956119	-0.4237229677555493	2.5129251387049	2.054314880384224	1.7860040422385643	-0.9887960080462905	0.6108907922138815	0.05732452441734016	0.8306756846516362	-0.5678666449358863	502.556	164.13	C1=CC(=CC2=C1C=CC(=O)O2)F	26.3	225	0	0	3	0	12	0	0	60	3	-0.42261768401281535	0.335691984188004	0.335691984188004	0.42261768401281535	-1.64	74.26979447905026	2	0	0	1	2	0	0	0	0	0	2	1	1	0	0	0	0.0	0.9798885473640003	0.520818592442968	0.003981257199065219	0.19954557059696737	0.8004544294092072	3.1347563876641356e-11	2.4776305241992564	1.9320999999999997	42.44200000000001	131.479	171.89672015176046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	135.228	3.749	0.972
10225624	2.751329809351486	3.063012060215314	-0.4862046160424139	-2.671776082869263	-4.2378847371322195	-1.2893698826443964	-0.516964672096925	-2.24303671016817	1.0108364142413044	3.12351244838986	-1.9540882104338628	-2.4333911542680586	1805.951	446.6	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)OC(=O)C)C	78.9	768	0	0	6	9	32	8	0	178	6	-0.46211119559007213	0.3093293378165975	0.3093293378165975	0.46211119559007213	-2.1100000000000003	244.6801853578172	3	0	0	1	6	0	0	3	2	1	0	0	0	0	1	1	0.7307692307692307	0.9369715839411046	0.291407757968177	0.0002643049125363795	0.3494055679105553	0.764285677183644	0.1867093564940709	4.425522253732665	4.766300000000005	120.38500000000008	432.680	605.500970296307	3	3	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	12	9	0	0	0	0	488.450	55.770	0.886
10264408	-1.6630532033370267	-1.360320930895538	3.5132592670438987	-1.1442341427201794	0.20975542262739194	0.6297566810943643	-0.726052421240285	-0.4224586739505868	2.0035053986753235	-0.6506516684787811	1.4184301624024211	-1.6858193146927785	804.196	256.68	C1=CC=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)Cl	26.3	356	0	0	2	1	18	0	0	88	3	-0.463431420130552	0.19998810886672683	0.19998810886672683	0.463431420130552	-2.0599999999999996	121.08450150974099	3	0	0	1	2	0	0	0	0	0	3	2	1	0	0	0	0.0	0.995093379163529	0.7322964900799552	0.0027751267822378085	0.09894021803548389	0.9222175366362823	0.06992881466991487	3.6363959674308375	4.113400000000002	72.93000000000004	210.811	264.41918000025777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.825	7.015	0.968
10441749	-1.1418509291092327	-0.24182873506631977	2.213525990545122	0.12393674023495684	1.7861741699261953	0.16065315508238004	-1.7065522991910416	-0.183459789190149	2.185794329938545	-0.20134737060001778	-1.4878075295375428	-0.029018059605444197	447.243	134.14	C1=CN2C(=C1)C(=NC=N2)N	56.2	127	0	1	3	0	10	0	0	50	4	-0.38184849661150005	0.1578224558071185	0.1578224558071185	0.38184849661150005	-1.58	65.84314000750338	2	0	0	2	4	2	0	0	0	0	2	0	2	0	0	0	0.0	0.9162120448602521	0.2775748794840438	0.002822763372128036	0.4006937594385461	0.6035320320044825	0.03421244475333746	1.9965609528359691	0.3115	37.39940000000001	115.476	163.59807549671044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	118.888	3.412	0.971
10684283	-1.3000464378442032	0.09787107285081914	1.2699576171239748	-3.2784594383791745	2.5295699155577207	0.2933492147178071	2.4880746221148606	1.3836489263864862	0.9950282240032827	0.987869681012965	-0.4182081124382149	1.834367691176485	986.899	282.29	CC1=C(C=C2C(=C1OC)C(=O)C3=CC=CC=C3C2=O)OC	52.6	433	0	0	4	2	21	0	0	106	4	-0.4963189473155466	0.19776421906429045	0.19776421906429045	0.4963189473155466	-2.6199999999999997	141.52709840546547	3	0	0	0	4	0	0	1	1	0	2	2	0	0	0	0	0.17647058823529413	0.9509205323859885	0.35524038430590327	0.0007501704128716534	0.3094351969100288	0.7042295749516803	0.04761555742460556	3.289419812864035	2.7876200000000004	77.59000000000003	248.211	329.1354551084831	2	2	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	259.110	10.899	0.958
10800915	-0.8721549955994017	-0.47338190565539556	-1.3332796175114001	-0.05430814207507098	-0.44950294951837516	2.144127738322228	-0.5013956144518797	2.0729766470186237	-1.6410815582017773	-0.35132033592411255	3.7375746847688744	0.166114360434955	841.874	254.24	CC(=O)OC1=CC2=C(C=C1)OC3=CC=CC=C3C2=O	52.6	378	0	0	4	2	19	0	0	94	4	-0.45581294320984456	0.30752433374605304	0.30752433374605304	0.45581294320984456	-2.6199999999999997	121.81572766704214	3	0	0	1	4	0	0	0	0	0	3	2	1	0	0	0	0.06666666666666667	0.9893866669056794	0.6262986220092449	0.0020854048967574364	0.1453066528045773	0.896907701121539	0.04127798969089795	3.447853489475535	2.871500000000001	71.29900000000004	214.534	285.9127310075225	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	223.297	8.763	0.961
10922465	1.7945194558216073	0.17286230820454448	0.7361076654625073	1.118937096348266	-1.5200668967755906	0.4049493984912898	-0.7246325668168844	2.253165439689863	0.03735992771363287	-4.060895001511754	-0.6036985124601284	0.796156789092449	1000.976	234.33	CC1CCC(C2C1CCC(=C2)C)C(=C)C(=O)O	37.3	367	0	1	2	2	17	4	0	94	2	-0.47788143916002357	0.33076090294848404	0.33076090294848404	0.47788143916002357	-1.05	134.40934937201393	2	0	0	0	2	1	0	2	2	0	0	0	0	1	0	1	0.6666666666666666	0.8477062432944084	0.1345643824693952	0.0008801467970714226	0.5304659509145535	0.7082108200878641	0.3708355196327586	2.6917416738811006	3.645800000000002	68.63480000000004	235.564	331.08482299483484	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	257.254	21.690	0.916
10955174	-0.41298915543188613	0.3205193838176639	0.5267244985856427	0.3178741440428105	-1.113253613862701	1.4967000798124666	0.8824838152824646	0.7708619090121677	-0.253763156287128	-1.4778856480216045	-4.191140444815817	0.9739018628244981	1044.328	222.37	CC1CCC2(C(C3CCC2(C1C3)C)(C)C)O	20.2	321	0	1	1	0	16	5	0	92	1	-0.3887427222905962	0.21091271149472107	0.21091271149472107	0.3887427222905962	-0.04	136.24108418348064	4	0	4	0	1	1	0	4	4	0	0	0	0	4	0	4	1.0	0.7666023931910557	0.06876792300386254	0.0016074640201570432	0.6421220839947386	0.9654001873128956	0.6913507233158354	2.3417105903231534	3.609800000000003	66.06680000000004	232.118	297.540754144819	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	27	0	0	0	249.119	17.001	0.932
10955672	-2.2934081999734963	1.3483296389135688	0.8788684663999207	-0.5415917227770732	-2.7181922920101003	-0.1973828005028753	0.06525384668283787	1.4015368342942878	0.7555776707224706	1.0956716053046718	1.7337134076590524	1.417978245403776	849.037	240.25	CC(=O)OC1=CC=CC=C1C(=O)C2=CC=CC=C2	43.4	305	0	0	3	4	18	0	0	90	3	-0.42593683397254284	0.30754715900009855	0.30754715900009855	0.42593683397254284	-2.4199999999999995	121.87955910035893	2	0	0	0	3	0	0	0	0	0	2	2	0	0	0	0	0.06666666666666667	0.9213063323288331	0.24653979874354537	0.0009516526718742814	0.3888375522127381	0.7588207158513917	0.1863464146958881	3.027435616946933	2.842900000000001	67.62550000000003	218.255	301.53413761689876	2	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	230.694	12.439	0.946
11240776	1.5107441727951092	1.0445961108840163	-0.17411714204303536	-2.398694563075729	1.9715419655265962	1.3111383178382763	-0.017772044751049584	0.522525880737532	-0.8944859560384932	0.0520325110187246	1.199548441814857	-1.0550890397607886	595.050	176.17	COC1=CC2=C(C=C1)OC(=O)C=C2	35.5	234	0	0	3	1	13	0	0	66	3	-0.496741050631424	0.3356903689995348	0.3356903689995348	0.496741050631424	-1.77	85.79765792053094	2	0	0	1	3	0	0	0	0	0	2	1	1	0	0	0	0.1	0.9909017852955421	0.650453421993894	0.004859785745754991	0.1345869677870315	0.8678397262210448	0.023828252894470547	2.7460333222092754	1.8016	49.036000000000016	152.231	203.1713461389819	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0	156.820	4.589	0.971
11446884	-1.6642964878449134	1.0620284006399383	1.1432129406269629	-0.5202831476230483	0.5337084067371565	0.770929329430898	0.9154775242932363	-1.4710285115802644	-0.43160065062797187	0.7260483490286879	1.8576074880630695	-2.3722416606332293	586.403	194.61	CC1=CC(=O)OC2=C1C=CC(=C2)Cl	26.3	260	0	0	2	0	13	0	0	66	3	-0.42265525860159636	0.335960789054258	0.335960789054258	0.42265525860159636	-1.2799999999999998	89.58240841773791	2	0	0	1	2	0	0	0	0	0	2	1	1	0	0	0	0.1	0.973151331544852	0.46808576832449733	0.0022476809569964714	0.23016621366412923	0.77203660692586	0.032200371085204266	2.7706360240181644	2.7548200000000014	52.23100000000002	157.200	197.74115382660386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	162.500	5.300	0.967
11507421	-1.5891842207614868	-0.07320073647928477	-0.36129335077993696	0.9462941062937404	0.33962002832003285	2.1558509876353407	-0.9268960810618841	1.4080628860100737	0.12835964792238505	0.8088631376155435	4.487770576573879	-1.176497650895555	950.706	280.27	CC(=O)OC1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2	52.6	446	0	0	4	3	21	0	0	104	4	-0.45581990858872345	0.30752394314061826	0.30752394314061826	0.45581990858872345	-2.8799999999999994	137.00109834170655	3	0	0	1	4	0	0	0	0	0	3	2	1	0	0	0	0.058823529411764705	0.9945711829287164	0.7200747332622773	0.001930273213016985	0.10405845514793005	0.9256502338346484	0.03180637325416574	4.084904959475405	3.3853000000000018	79.22900000000003	242.440	320.661384855217	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	252.545	10.105	0.960
11727234	1.6605773202199503	0.15752828251683756	2.07518278751552	-0.8598369258444533	0.041221284203129004	-1.3688058227549333	3.3880290297059807	-1.395547516649107	1.799227641780736	-1.493722585263292	0.4404603618411275	2.4774475902239987	994.325	330.24	CC1=C2C(=CC(=C1C(=O)O)O)C(=O)C3=C(C2=O)C(=CC(=C3O)O)O	152.0	574	0	5	8	1	24	0	0	122	8	-0.5070160320706429	0.3392696649173089	0.3392696649173089	0.5070160320706429	-3.5500000000000003	147.8812259830439	3	0	0	0	8	5	0	1	1	0	2	2	0	0	0	0	0.0625	0.9759241817813726	0.48822067689885085	0.0008170904361698199	0.2181100442766412	0.7830569797996205	0.014315888624968786	3.6486344881702504	1.29102	78.1045	255.331	313.6758684034624	3	2	0	4	0	0	0	0	1	1	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	263.900	8.569	0.968
11876195	1.6890953438527336	2.581238047497185	1.9707669828708128	0.5687086945944247	-2.5924618744908012	-0.9980504660153793	0.17424504620188438	0.5833472205876289	-0.05983648336082964	-3.124778077618051	-0.6805884222774276	0.35040452376557174	1066.191	252.35	CC12CCCC(C1CC(CC2)C(=C)C(=O)O)(C)O	57.5	376	0	2	3	2	18	4	0	102	3	-0.47788170607192015	0.3307384060375734	0.3307384060375734	0.47788170607192015	-0.8300000000000001	142.78979741485705	2	0	0	0	3	2	0	2	2	0	0	0	0	2	0	2	0.8	0.9425917181334407	0.3116718177892077	0.001413400354272802	0.33394738044525585	0.9139909159316034	0.4453715204481825	2.936780040792427	2.9847000000000015	70.18860000000004	249.334	330.7713951718709	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	27	0	0	0	270.368	21.035	0.922
12310492	1.8323632301208157	-0.08806305836999691	-2.779627401346184	-0.33715365080253085	0.0024827369264623666	1.6995063819262468	2.55778094427911	-0.070501600737875	-1.8968302072782688	-0.8564513279352154	-3.9800675756855473	0.11033921105944632	1327.258	302.5	CC(C)C1=C(C=C2C(=C1)CCC3C2(CCC(C3(C)C)O)C)O	40.5	416	0	2	2	1	22	3	0	122	2	-0.5076539207097541	0.2931082578835088	0.2931082578835088	0.5076539207097541	-1.02	176.4398534396718	3	0	0	0	2	2	0	2	2	0	1	1	0	1	0	1	0.7	0.9759255780337138	0.48461130710771966	0.0011936406121447185	0.21810379671056093	0.9049778073078465	0.24448944211303428	3.492901720713362	4.516600000000006	90.38060000000006	305.833	396.0676080069644	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	326.325	20.492	0.937
12398446	-0.16954535160349812	1.201391729833685	1.9825295817697337	-1.2042998180151396	0.2978395007961719	-1.7265790529414944	-0.29323307167491713	0.9640869599219478	-0.7142626300878259	0.3683443533975407	1.1022534429068342	3.2672953709452264	705.538	214.19	COC1=CC(=CC(=C1F)OC)C(=O)OC	44.8	208	0	0	5	4	15	0	0	82	5	-0.4935065276950237	0.3376245399020637	0.3376245399020637	0.4935065276950237	-1.7799999999999998	102.01354027041994	1	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.3	0.9223538661086997	0.2864258347362662	0.0008677578570466303	0.386346147482196	0.6189329127582697	0.047172033760863735	2.939713501718086	1.6294999999999997	50.84350000000003	184.204	253.1989072365924	1	1	0	0	3	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	191.491	7.287	0.962
