cid	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino
439194	106.08	C(C(C(=O)O)O)O	77.8	69	0	3	4	2	7	1	0	42	4	-0.4792612455457332	0.3344517208485956	0.3344517208485956	0.4792612455457332	-0.6100000000000001	48.70319238864316	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0.6666666666666666	0.864494955571101	0.14108648228116139	0.006226146954256996	0.5026414942999832	0.848808484768852	0.5275321797130111	1.7338369889939453	-1.5757999999999999	20.7284	7	91.32800000000002	137.94777911565924	1	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0
439378	174.2	CCNC(=O)CCC(C(=O)O)N	92.4	170	0	3	4	5	12	1	0	70	5	-0.4800862864621434	0.3199828456533458	0.3199828456533458	0.4800862864621434	-1.1	90.8663617043051	0	1	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0.7142857142857143	0.9900156054087278	0.6359083257913943	0.004162814680445297	0.1409577988164905	0.9094685363485616	0.14030245852413803	3.0202212476894013	-0.6853999999999989	43.5289	12	167.76800000000003	256.17371055276624	2	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
439533	304.25	C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	127.0	428	0	5	7	1	22	2	0	114	7	-0.5076785668317747	0.2932938006079734	0.2932938006079734	0.5076785668317747	-2.9300000000000006	141.11672589840222	3	0	0	1	7	5	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9807819290525912	0.5260267884424429	0.001144493527212746	0.19510716963729946	0.8977263363938838	0.1951466956066061	3.718458098661669	1.1863000000000006	73.2495	22	247.34400000000005	325.1104194933494	1	1	1	4	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	6	6	0	0	0	0
439653	329.4	CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)O)O)OC	62.2	407	0	2	5	4	24	1	0	128	5	-0.5042480017726654	0.2932939115028084	0.2932939115028084	0.5042480017726654	-2.4	174.1003146265313	3	0	0	1	5	2	0	1	0	1	2	2	0	0	0	0	0.3684210526315789	0.9892417534175197	0.6288744719760201	0.0012281409334553345	0.14628996307139844	0.9701779969974983	0.24263676252179459	4.16510575459077	2.886700000000003	92.09660000000005	24	305.8640000000001	413.1531827787341	0	0	0	2	2	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	6	6	0	0	0	0
442793	294.4	CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O	66.8	293	0	2	4	10	21	1	0	118	4	-0.5042546045039152	0.2932937415957972	0.2932937415957972	0.5042546045039152	-1.55	163.01187473241987	1	0	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.5882352941176471	0.9939802576750805	0.7088394294849903	0.0013817762087551168	0.1095593325654216	0.9617390093009058	0.11939278023940933	4.72747388186432	3.233800000000002	82.75260000000004	21	294.0400000000001	423.87526927239685	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	6	6	0	0	0	0
443210	564.3	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O	271.0	978	0	8	16	9	36	8	0	206	20	-0.393566513612445	0.48305823965894623	0.393566513612445	0.48305823965894623	-1.3400000000000005	238.19192303912249	3	0	0	3	18	8	0	2	0	2	1	0	1	0	2	2	0.75	0.9976575783984796	0.810466295923623	0.0007908468773938091	0.06840582039623161	0.9879107157590332	0.11403880045347889	5.768056890577172	-3.456079999999996	112.13330000000002	36	430.6320000000001	567.2565792272918	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	0	0	0	0
444539	148.16	C1=CC=C(C=C1)C=CC(=O)O	37.3	155	0	1	2	2	11	0	1	56	2	-0.47807360446595853	0.327821184684523	0.327821184684523	0.47807360446595853	-1.5699999999999998	76.11881654221203	1	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0.0	0.9936471075592858	0.7003682193101728	0.006645570861079991	0.11254077322937284	0.8876107608384733	0.0011726841577785708	2.83034702523384	1.7844	43.11180000000002	11	138.97600000000003	191.6156018579157	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
445154	228.24	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	60.7	246	0	3	3	2	17	0	1	86	3	-0.5079662507800027	0.2930960665662019	0.2930960665662019	0.5079662507800027	-2.42	116.03113655515344	2	0	0	0	3	3	0	0	0	0	2	2	0	0	0	0	0.0	0.9943215220223505	0.71467951847488	0.0023956126777646735	0.10641762468292684	0.8948514518589538	0.011366760891230118	3.922794856740812	2.973800000000002	66.80640000000001	17	207.51200000000006	281.9488958368012	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445675	607.4	CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O	300.0	1080	0	9	17	10	39	9	0	222	22	-0.3935665198394022	0.4830384666830205	0.3935665198394022	0.4830384666830205	-1.8700000000000003	255.7312765695771	3	1	0	3	20	9	0	2	0	2	1	0	1	0	2	2	0.7058823529411765	0.9945212509462538	0.7219011635308749	0.000449780962649717	0.10453459435181633	0.9787007616499526	0.1306852948393312	5.974853686105706	-4.649899999999994	120.38400000000006	39	464.7600000000001	613.5068168164759	1	1	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	0	0	0	0
445858	194.18	COC1=C(C=CC(=C1)C=CC(=O)O)O	66.8	224	0	2	4	3	14	0	1	74	4	-0.5042543435661512	0.3278212028831469	0.3278212028831469	0.5042543435661512	-1.97	95.2881488967744	1	0	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.1	0.9702200810351099	0.4489891683547112	0.0018347648826075665	0.24222509026982456	0.7598142292042129	0.020233139221492107	2.9686998051889772	1.4986	51.328600000000016	14	174.12800000000004	239.5333138368972	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
44587010	246.69	C1=CC=C(C=C1)C(=O)OCC2=CC=CC=C2Cl	26.3	249	0	0	2	4	17	0	0	86	3	-0.45716610801558577	0.33795603275845565	0.33795603275845565	0.45716610801558577	-1.7999999999999994	120.25139061263242	2	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.9767925359239957	0.49117666957602074	0.001482895530469026	0.21418763214333708	0.8991529200325671	0.1710245309743869	3.4822154561002208	3.697000000000002	67.01350000000004	17	215.06400000000005	286.1614492120276	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
448873	566.3	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	292.0	964	0	9	17	9	36	9	0	206	21	-0.393566513612445	0.4830582396590093	0.393566513612445	0.4830582396590093	-1.3800000000000006	233.89794393471354	3	0	0	3	19	9	0	2	0	2	1	0	1	0	2	2	0.7333333333333333	0.9908129147566418	0.6530758745621741	0.000467358578821948	0.13523966855714947	0.9768741287363616	0.17165930825040784	5.368608774832473	-4.793699999999996	108.78610000000003	36	423.1360000000001	560.5789030328322	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	34	0	0	0	0
449093	219.24	CC(=CCNC1=NC=NC2=C1NC=N2)CO	86.7	258	0	3	5	4	16	0	1	84	6	-0.39203399397184807	0.2105120682747875	0.2105120682747875	0.39203399397184807	-1.95	110.92777551547431	2	0	0	2	6	3	0	0	0	0	2	0	2	0	0	0	0.3	0.9915015663376447	0.6597811807490869	0.0025462159493387466	0.13009474989405637	0.906967185204863	0.13748161502615497	3.5664618558432335	0.7033999999999998	61.01620000000002	16	197.97600000000006	276.8825823511698	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
4592	298.34	CN1C=NC2=C(N=C(N=C21)NCCO)NCC3=CC=CC=C3	87.9	338	0	3	6	6	22	0	0	114	7	-0.39454403524175874	0.22636583155932258	0.22636583155932258	0.39454403524175874	-2.6699999999999995	153.09421681036838	3	0	0	2	7	3	0	0	0	0	3	1	2	0	0	0	0.26666666666666666	0.9170629070644408	0.23218814056760298	0.0006958627800100714	0.39874255414554993	0.8164058610772329	0.3677123092353687	3.304976346374226	1.3795999999999997	85.64820000000003	22	270.5280000000001	387.38194846291833	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	0	0	0	0
466268	252.26	COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3	35.5	368	0	0	3	2	19	0	0	94	3	-0.49662359443405996	0.19282099339145675	0.19282099339145675	0.49662359443405996	-2.5499999999999994	126.47463412726621	3	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0.0625	0.9847310017544706	0.5685747708357619	0.001484617643830597	0.17408289457507553	0.8269299273490031	0.009080499836173058	3.562271296261054	3.468600000000002	74.47200000000002	19	221.60000000000005	287.7008107864733	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
466269	282.29	COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OC	44.8	409	0	0	4	3	21	0	0	106	4	-0.49676778655283643	0.19282099353693674	0.19282099353693674	0.49676778655283643	-2.75	140.76306247150532	3	0	0	1	4	0	0	0	0	0	3	2	1	0	0	0	0.11764705882352941	0.9921493156749326	0.6716774327455127	0.0015024242167416882	0.12505892773314145	0.8763641088464837	0.012881996295674939	4.066225970608018	3.4772000000000025	81.02400000000004	21	248.20000000000005	322.8897677969523	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0
466270	270.25	COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)F	35.5	399	0	0	4	2	20	0	0	100	4	-0.49676778655283643	0.19281982607348291	0.19281982607348291	0.49676778655283643	-2.6199999999999997	129.23519903002463	3	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0.0625	0.9882977385449886	0.612133863087586	0.0013976044309654014	0.15253714297462534	0.848294947120536	0.0091877446778286	3.837900783357208	3.6077000000000012	74.43000000000002	20	226.86400000000006	290.7334341088778	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
466272	256.68	C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC(=CC=C3)Cl	26.3	364	0	0	2	1	18	0	0	88	3	-0.45581902391691487	0.1928162077134966	0.1928162077134966	0.45581902391691487	-2.0599999999999996	121.08450150974099	3	0	0	1	2	0	0	0	0	0	3	2	1	0	0	0	0.0	0.9818933048872989	0.5393522580564983	0.0013540037009420675	0.1894347851306565	0.8105652149067428	1.1068612578849635e-10	3.508741774057179	4.113400000000002	72.93000000000002	18	212.65600000000006	262.1121670623367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466273	256.68	C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)Cl	26.3	358	0	0	2	1	18	0	0	88	3	-0.45576403785480524	0.19281802209381568	0.19281802209381568	0.45576403785480524	-2.0599999999999996	121.08450150974096	3	0	0	1	2	0	0	0	0	0	3	2	1	0	0	0	0.0	0.9822510416935896	0.5428355848978768	0.001345676119531242	0.18757102945779863	0.8124289705829596	1.0648709263362253e-10	3.5410883621501488	4.113400000000002	72.93000000000002	18	211.86400000000006	262.7235834131257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4684	128.55	C1=CC(=CC=C1O)Cl	20.2	66	0	1	1	0	8	0	0	42	2	-0.5079651858460357	0.2930920867052697	0.2930920867052697	0.5079651858460357	-0.69	59.64042585754097	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0.0	0.9903473248645024	0.641669918105829	0.010007212627759235	0.1386079944798422	0.8639697706595934	0.02646200022071929	2.202564896574439	2.0456000000000008	33.1168	8	107.68800000000003	145.43125636590938	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4685	147.0	C1=CC(=CC=C1Cl)Cl	0.0	54	0	0	0	0	8	0	0	42	2	-0.08434269778179436	0.06389332211241945	0.06389332211241945	0.08434269778179436	-0.20000000000000007	63.65781757393158	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9952705167448401	0.7368833270890716	0.01064621090482631	0.09714215613449649	0.9028578439649592	2.518797003886619e-10	2.436933676717173	2.9934000000000003	36.46200000000001	8	114.07200000000003	140.66292247528418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4788	274.27	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O	98.0	312	0	4	5	4	20	0	0	104	5	-0.5079666452403732	0.29313584637847967	0.29313584637847967	0.5079666452403732	-2.6900000000000004	134.9380488124369	2	0	0	0	5	4	0	0	0	0	2	2	0	0	0	0	0.13333333333333333	0.9918442061219495	0.6657177305609285	0.0016201825670528619	0.12745615239100805	0.8940839460879076	0.06660471506230256	3.9944980600348856	2.3245000000000013	72.1947	20	240.27200000000005	329.7442803871332	1	1	0	4	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
47936	410.5	CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O	113.0	747	0	3	7	3	29	8	0	164	7	-0.456555910985358	0.3026043819160404	0.3026043819160404	0.456555910985358	-1.2800000000000002	219.65778263316295	3	0	0	1	7	3	0	3	2	1	0	0	0	2	1	3	0.8181818181818182	0.855381765307245	0.1512955487410653	0.00031037165954737444	0.5179981038380946	0.6732004754543031	0.34811469477531104	3.3429715474049106	1.5198999999999996	104.84540000000005	29	377.7360000000001	468.87537112613063	2	2	3	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	18	45	0	0	0
49852346	548.33	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O)O	251.0	961	0	7	15	8	35	8	0	200	19	-0.3901474895102151	0.4830582210161151	0.3901474895102151	0.4830582210161151	-1.3000000000000003	233.31101902879925	3	0	0	3	17	7	0	2	0	2	1	0	1	0	2	2	0.75	0.9924495734062171	0.6784627300069968	0.000510812615154151	0.12265334991681924	0.9536350044308647	0.1419358583967095	5.36819167585826	-2.4284799999999978	110.72150000000005	35	424.9120000000001	571.6822022284802	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	28	0	0	0	0
49852436	550.3	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O	271.0	948	0	8	16	8	35	9	0	200	20	-0.3876060287923284	0.4830582210161781	0.3876060287923284	0.4830582210161781	-1.3400000000000003	229.01703992439028	3	0	0	3	18	8	0	2	0	2	1	0	1	0	2	2	0.7333333333333333	0.9926270410252743	0.6821201909420674	0.0004822110176544366	0.12120873493857007	0.9590530898373196	0.14231892266601354	5.569021086744501	-3.7660999999999976	107.37430000000006	35	416.87200000000007	552.4404479924651	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	0	0	0	0
5146	124.14	C1=CC=C(C(=C1)CO)O	40.5	83	0	2	2	1	9	0	0	48	2	-0.5075841090786101	0.293109958567467	0.293109958567467	0.5075841090786101	-1.02	64.79791725588258	1	0	0	0	2	2	0	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9340570488917758	0.2915980649252925	0.003971338696561797	0.35712382924636477	0.7077389514422088	0.1540659738383576	2.037206951717348	0.8844999999999996	34.029599999999995	9	117.17600000000003	167.1663808993759	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0
5150599	222.24	COC1=CC(=CC(=C1)C=CC(=O)OC)OC	44.8	237	0	0	4	5	16	0	1	86	4	-0.49660208051418153	0.3299851115535103	0.3299851115535103	0.49660208051418153	-1.97	114.10319756460609	1	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.25	0.9666587135859475	0.4278329887041315	0.001046625640791305	0.25606821639625876	0.7474315964514655	0.030345811547873948	3.545526569756009	1.89	60.59600000000003	16	207.21600000000004	289.64352167256897	1	1	0	0	3	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0
520466	205.03	CC(=O)OC1=C(C=CC(=C1)Cl)Cl	26.3	172	0	0	2	2	12	0	0	64	4	-0.42507363056118475	0.307576074466874	0.307576074466874	0.42507363056118475	-0.73	88.47271013261101	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9418627992758168	0.31255347862202426	0.0015000269110039964	0.3359977192486912	0.7351345037212372	0.1054867526706596	2.7141592880163534	2.918700000000001	47.77100000000002	12	160.12000000000003	205.33989749459107	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
522000	239.5	CC(=O)OC1=C(C(=C(C=C1)Cl)Cl)Cl	26.3	198	0	0	2	2	13	0	0	70	5	-0.42506995004918036	0.307576114929137	0.307576114929137	0.42506995004918036	-0.44	97.37100585932487	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.125	0.9615169876368128	0.392238247733125	0.001556697621051608	0.27474548674332966	0.7875051322897617	0.09347109755127586	2.8156317067648455	3.5721000000000007	52.78100000000002	13	173.91200000000003	210.6733572979805	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
