acceptor	enzyme	reaction
a-ManOBn	At_71B5	0.5
a-ManOBn	At_71B1	0
a-ManOBn	At_88A1	0
a-ManOBn	At_72E2	0
a-ManOBn	At_72E3	0
a-ManOBn	At_72E1	0
a-ManOBn	At_72D1	0
a-ManOBn	At_72C1	0
a-ManOBn	At_72B3	0
a-ManOBn	At_73C3	0
a-ManOBn	At_73C4	0
a-ManOBn	At_73C5	0
a-ManOBn	At_73C6	0
a-ManOBn	At_73C1	0
a-ManOBn	At_73B2	0
a-ManOBn	At_73B3	0
a-ManOBn	At_73B4	0
a-ManOBn	At_73B5	0
a-ManOBn	At_73B1	0
a-ManOBn	At_89B1	0
a-ManOBn	At_89C1	0
a-ManOBn	At_84A3	0
a-ManOBn	At_84A4	0
a-ManOBn	At_84A2	0
a-ManOBn	At_84A1	0
a-ManOBn	At_84B1	0
a-ManOBn	At_84B2	0
a-ManOBn	At_75B1	0
a-ManOBn	At_75D1	0.5
a-ManOBn	At_74F1	0
a-ManOBn	At_74F2	0.5
a-ManOBn	At_74B1	0.5
a-ManOBn	At_76E4	0
a-ManOBn	At_76E1	0
a-ManOBn	At_76E2	0
a-ManOBn	At_76E12	0
a-ManOBn	At_76E11	0
a-ManOBn	At_85A5	0
a-ManOBn	At_85A4	0
a-ManOBn	At_78D2	0
a-ManOBn	At_78D1	0.5
a-ManOBn	VVGT1	0.5
a-ManOPh	At_71C1	0
a-ManOPh	At_71C2	0
a-ManOPh	At_71C3	0
a-ManOPh	At_71C4	0
a-ManOPh	At_71C5	0
a-ManOPh	At_71B8	0
a-ManOPh	At_71B6	0
a-ManOPh	At_71B5	0
a-ManOPh	At_71B1	0.5
a-ManOPh	At_88A1	0
a-ManOPh	At_72E2	0
a-ManOPh	At_72E3	0
a-ManOPh	At_72E1	0
a-ManOPh	At_72D1	0
a-ManOPh	At_72C1	0
a-ManOPh	At_72B3	0
a-ManOPh	At_73C3	0
a-ManOPh	At_73C4	0
a-ManOPh	At_73C5	0
a-ManOPh	At_73C6	0
a-ManOPh	At_73C1	0
a-ManOPh	At_73B2	0
a-ManOPh	At_73B3	0
a-ManOPh	At_73B4	0
a-ManOPh	At_73B5	0
a-ManOPh	At_73B1	0
a-ManOPh	At_89B1	0
a-ManOPh	At_89C1	0
a-ManOPh	At_84A3	0
a-ManOPh	At_84A4	0
a-ManOPh	At_84A2	0
a-ManOPh	At_84A1	0
a-ManOPh	At_84B1	0
a-ManOPh	At_84B2	0
a-ManOPh	At_75B1	0
a-ManOPh	At_75D1	0
a-ManOPh	At_74F1	0
a-ManOPh	At_74F2	0
a-ManOPh	At_74B1	0
a-ManOPh	At_76E4	0
a-ManOPh	At_76E1	0
a-ManOPh	At_76E2	0
a-ManOPh	At_76E12	0
a-ManOPh	At_76E11	0
a-ManOPh	At_85A5	0
a-ManOPh	At_85A4	0
a-ManOPh	At_78D2	0
a-ManOPh	At_78D1	0
a-ManOPh	VVGT1	0
a-ManOCH2Bn	At_71C1	0
a-ManOCH2Bn	At_71C2	0
a-ManOCH2Bn	At_71C3	0
a-ManOCH2Bn	At_71C4	0
a-ManOCH2Bn	At_71C5	0
a-ManOCH2Bn	At_71B8	0
a-ManOCH2Bn	At_71B6	0
a-ManOCH2Bn	At_71B5	0
a-ManOCH2Bn	At_71B1	0.5
a-ManOCH2Bn	At_88A1	0
a-ManOCH2Bn	At_72E2	0
a-ManOCH2Bn	At_72E3	0
a-ManOCH2Bn	At_72E1	0
a-ManOCH2Bn	At_72D1	0
a-ManOCH2Bn	At_72C1	0
a-ManOCH2Bn	At_72B3	0
a-ManOCH2Bn	At_73C3	0
a-ManOCH2Bn	At_73C4	0
a-ManOCH2Bn	At_73C5	0
a-ManOCH2Bn	At_73C6	0
a-ManOCH2Bn	At_73C1	0
a-ManOCH2Bn	At_73B2	0
a-ManOCH2Bn	At_73B3	0
a-ManOCH2Bn	At_73B4	0
a-ManOCH2Bn	At_73B5	0
a-ManOCH2Bn	At_73B1	0
a-ManOCH2Bn	At_89B1	0
a-ManOCH2Bn	At_89C1	0
a-ManOCH2Bn	At_84A3	0
a-ManOCH2Bn	At_84A4	0
a-ManOCH2Bn	At_84A2	0
a-ManOCH2Bn	At_84A1	0
a-ManOCH2Bn	At_84B1	0
a-ManOCH2Bn	At_84B2	0
a-ManOCH2Bn	At_75B1	0
a-ManOCH2Bn	At_75D1	0
a-ManOCH2Bn	At_74F1	0
a-ManOCH2Bn	At_74F2	0
a-ManOCH2Bn	At_74B1	0
a-ManOCH2Bn	At_76E4	0
a-ManOCH2Bn	At_76E1	0
a-ManOCH2Bn	At_76E2	0
a-ManOCH2Bn	At_76E12	0
a-ManOCH2Bn	At_76E11	0
a-ManOCH2Bn	At_85A5	0
a-ManOCH2Bn	At_85A4	0
a-ManOCH2Bn	At_78D2	0
a-ManOCH2Bn	At_78D1	0
a-ManOCH2Bn	VVGT1	0
a-ManOPMP	At_71C1	0
a-ManOPMP	At_71C2	0
a-ManOPMP	At_71C3	0
a-ManOPMP	At_71C4	0
a-ManOPMP	At_71C5	0
a-ManOPMP	At_71B8	0
a-ManOPMP	At_71B6	0
a-ManOPMP	At_71B5	0
a-ManOPMP	At_71B1	0
a-ManOPMP	At_88A1	0
a-ManOPMP	At_72E2	0
a-ManOPMP	At_72E3	0
a-ManOPMP	At_72E1	0
a-ManOPMP	At_72D1	0
a-ManOPMP	At_72C1	0
a-ManOPMP	At_72B3	0
a-ManOPMP	At_73C3	0
a-ManOPMP	At_73C4	0
a-ManOPMP	At_73C5	0
a-ManOPMP	At_73C6	0
a-ManOPMP	At_73C1	0
a-ManOPMP	At_73B2	0
a-ManOPMP	At_73B3	0
a-ManOPMP	At_73B4	0
a-ManOPMP	At_73B5	0
a-ManOPMP	At_73B1	0
a-ManOPMP	At_89B1	0
a-ManOPMP	At_89C1	0
a-ManOPMP	At_84A3	0
a-ManOPMP	At_84A4	0
a-ManOPMP	At_84A2	0
a-ManOPMP	At_84A1	0
a-ManOPMP	At_84B1	0
a-ManOPMP	At_84B2	0
a-ManOPMP	At_75B1	0
a-ManOPMP	At_75D1	0
a-ManOPMP	At_74F1	0
a-ManOPMP	At_74F2	0
a-ManOPMP	At_74B1	0
a-ManOPMP	At_76E4	0
a-ManOPMP	At_76E1	0
a-ManOPMP	At_76E2	0
a-ManOPMP	At_76E12	0
a-ManOPMP	At_76E11	0
a-ManOPMP	At_85A5	0
a-ManOPMP	At_85A4	0
a-ManOPMP	At_78D2	0
a-ManOPMP	At_78D1	0
a-ManOPMP	VVGT1	0
a-ManOBn(pNO2)	At_71C1	0
a-ManOBn(pNO2)	At_71C2	0
a-ManOBn(pNO2)	At_71C3	0
a-ManOBn(pNO2)	At_71C4	0
a-ManOBn(pNO2)	At_71C5	0
a-ManOBn(pNO2)	At_71B8	0
a-ManOBn(pNO2)	At_71B6	0
a-ManOBn(pNO2)	At_71B5	0
a-ManOBn(pNO2)	At_71B1	0
a-ManOBn(pNO2)	At_88A1	0
a-ManOBn(pNO2)	At_72E2	0
a-ManOBn(pNO2)	At_72E3	0
a-ManOBn(pNO2)	At_72E1	0
a-ManOBn(pNO2)	At_72D1	0
a-ManOBn(pNO2)	At_72C1	0
a-ManOBn(pNO2)	At_72B3	0
a-ManOBn(pNO2)	At_73C3	0
a-ManOBn(pNO2)	At_73C4	0
a-ManOBn(pNO2)	At_73C5	0
a-ManOBn(pNO2)	At_73C6	0
a-ManOBn(pNO2)	At_73C1	0
a-ManOBn(pNO2)	At_73B2	0
a-ManOBn(pNO2)	At_73B3	0
a-ManOBn(pNO2)	At_73B4	0
a-ManOBn(pNO2)	At_73B5	0
a-ManOBn(pNO2)	At_73B1	0
a-ManOBn(pNO2)	At_89B1	0
a-ManOBn(pNO2)	At_89C1	0
a-ManOBn(pNO2)	At_84A3	0
a-ManOBn(pNO2)	At_84A4	0
a-ManOBn(pNO2)	At_84A2	0
a-ManOBn(pNO2)	At_84A1	0
a-ManOBn(pNO2)	At_84B1	0
a-ManOBn(pNO2)	At_84B2	0
a-ManOBn(pNO2)	At_75B1	0
a-ManOBn(pNO2)	At_75D1	0
a-ManOBn(pNO2)	At_74F1	0
a-ManOBn(pNO2)	At_74F2	0
a-ManOBn(pNO2)	At_74B1	0
a-ManOBn(pNO2)	At_76E4	0
a-ManOBn(pNO2)	At_76E1	0
a-ManOBn(pNO2)	At_76E2	0
a-ManOBn(pNO2)	At_76E12	0
a-ManOBn(pNO2)	At_76E11	0
a-ManOBn(pNO2)	At_85A5	0
a-ManOBn(pNO2)	At_85A4	0
a-ManOBn(pNO2)	At_78D2	0
a-ManOBn(pNO2)	At_78D1	0
a-ManOBn(pNO2)	VVGT1	0
a-ManOPhF5	At_71C1	0
a-ManOPhF5	At_71C2	0
a-ManOPhF5	At_71C3	0
a-ManOPhF5	At_71C4	0
a-ManOPhF5	At_71C5	0
a-ManOPhF5	At_71B8	0
a-ManOPhF5	At_71B6	0
a-ManOPhF5	At_71B5	0
a-ManOPhF5	At_71B1	0
a-ManOPhF5	At_88A1	0
a-ManOPhF5	At_72E2	0
a-ManOPhF5	At_72E3	0
a-ManOPhF5	At_72E1	0
a-ManOPhF5	At_72D1	0
a-ManOPhF5	At_72C1	0
a-ManOPhF5	At_72B3	0
a-ManOPhF5	At_73C3	0
a-ManOPhF5	At_73C4	0
a-ManOPhF5	At_73C5	0
a-ManOPhF5	At_73C6	0
a-ManOPhF5	At_73C1	0
a-ManOPhF5	At_73B2	0
a-ManOPhF5	At_73B3	0
a-ManOPhF5	At_73B4	0
a-ManOPhF5	At_73B5	0
a-ManOPhF5	At_73B1	0
a-ManOPhF5	At_89B1	0
a-ManOPhF5	At_89C1	0
a-ManOPhF5	At_84A3	0
a-ManOPhF5	At_84A4	0
a-ManOPhF5	At_84A2	0
a-ManOPhF5	At_84A1	0
a-ManOPhF5	At_84B1	0
a-ManOPhF5	At_84B2	0
a-ManOPhF5	At_75B1	0
a-ManOPhF5	At_75D1	0
a-ManOPhF5	At_74F1	0
a-ManOPhF5	At_74F2	0
a-ManOPhF5	At_74B1	0
a-ManOPhF5	At_76E4	0
a-ManOPhF5	At_76E1	0
a-ManOPhF5	At_76E2	0
a-ManOPhF5	At_76E12	0
a-ManOPhF5	At_76E11	0
a-ManOPhF5	At_85A5	0
a-ManOPhF5	At_85A4	0
a-ManOPhF5	At_78D2	0
a-ManOPhF5	At_78D1	0
a-ManOPhF5	VVGT1	0
a-ManOBnF5	At_71C1	0
a-ManOBnF5	At_71C2	0
a-ManOBnF5	At_71C3	0
a-ManOBnF5	At_71C4	0
a-ManOBnF5	At_71C5	0
a-ManOBnF5	At_71B8	0
a-ManOBnF5	At_71B6	0
a-ManOBnF5	At_71B5	0
a-ManOBnF5	At_71B1	0
a-ManOBnF5	At_88A1	0
a-ManOBnF5	At_72E2	0
a-ManOBnF5	At_72E3	0
a-ManOBnF5	At_72E1	0
a-ManOBnF5	At_72D1	0
a-ManOBnF5	At_72C1	0
a-ManOBnF5	At_72B3	0
a-ManOBnF5	At_73C3	0
a-ManOBnF5	At_73C4	0
a-ManOBnF5	At_73C5	0
a-ManOBnF5	At_73C6	0
a-ManOBnF5	At_73C1	0
a-ManOBnF5	At_73B2	0
a-ManOBnF5	At_73B3	0
a-ManOBnF5	At_73B4	0
a-ManOBnF5	At_73B5	0
a-ManOBnF5	At_73B1	0
a-ManOBnF5	At_89B1	0
a-ManOBnF5	At_89C1	0
a-ManOBnF5	At_84A3	0
a-ManOBnF5	At_84A4	0
a-ManOBnF5	At_84A2	0
a-ManOBnF5	At_84A1	0
a-ManOBnF5	At_84B1	0
a-ManOBnF5	At_84B2	0
a-ManOBnF5	At_75B1	0
a-ManOBnF5	At_75D1	0
a-ManOBnF5	At_74F1	0
a-ManOBnF5	At_74F2	0
a-ManOBnF5	At_74B1	0
a-ManOBnF5	At_76E4	0
a-ManOBnF5	At_76E1	0
a-ManOBnF5	At_76E2	0
a-ManOBnF5	At_76E12	0
a-ManOBnF5	At_76E11	0
a-ManOBnF5	At_85A5	0
a-ManOBnF5	At_85A4	0
a-ManOBnF5	At_78D2	0
a-ManOBnF5	At_78D1	0
a-ManOBnF5	VVGT1	0
ManSTol	At_71C1	0
ManSTol	At_71C2	0
ManSTol	At_71C3	0
ManSTol	At_71C4	0
ManSTol	At_71C5	0
ManSTol	At_71B8	0
ManSTol	At_71B6	0
ManSTol	At_71B5	0
ManSTol	At_71B1	0
ManSTol	At_88A1	0
ManSTol	At_72E2	0
ManSTol	At_72E3	0
ManSTol	At_72E1	0
ManSTol	At_72D1	0
ManSTol	At_72C1	0
ManSTol	At_72B3	0
ManSTol	At_73C3	0
ManSTol	At_73C4	0
ManSTol	At_73C5	0
ManSTol	At_73C6	0
ManSTol	At_73C1	0
ManSTol	At_73B2	0
ManSTol	At_73B3	0
ManSTol	At_73B4	0
ManSTol	At_73B5	0
ManSTol	At_73B1	0
ManSTol	At_89B1	0
ManSTol	At_89C1	0
ManSTol	At_84A3	0
ManSTol	At_84A4	0
ManSTol	At_84A2	0
ManSTol	At_84A1	0
ManSTol	At_84B1	0
ManSTol	At_84B2	0
ManSTol	At_75B1	0
ManSTol	At_75D1	0
ManSTol	At_74F1	0
ManSTol	At_74F2	0
ManSTol	At_74B1	0
ManSTol	At_76E4	0
ManSTol	At_76E1	0
ManSTol	At_76E2	0
ManSTol	At_76E12	0
ManSTol	At_76E11	0
ManSTol	At_85A5	0
ManSTol	At_85A4	0
ManSTol	At_78D2	0
ManSTol	At_78D1	0
ManSTol	VVGT1	0
Man (6a) Man(3a)Man(a)OPh	At_71C1	0
Man (6a) Man(3a)Man(a)OPh	At_71C2	0
Man (6a) Man(3a)Man(a)OPh	At_71C3	0
Man (6a) Man(3a)Man(a)OPh	At_71C4	0
Man (6a) Man(3a)Man(a)OPh	At_71C5	0
Man (6a) Man(3a)Man(a)OPh	At_71B8	0
Man (6a) Man(3a)Man(a)OPh	At_71B6	0
Man (6a) Man(3a)Man(a)OPh	At_71B5	0
Man (6a) Man(3a)Man(a)OPh	At_71B1	0
Man (6a) Man(3a)Man(a)OPh	At_88A1	0
Man (6a) Man(3a)Man(a)OPh	At_72E2	0
Man (6a) Man(3a)Man(a)OPh	At_72E3	0
Man (6a) Man(3a)Man(a)OPh	At_72E1	0
Man (6a) Man(3a)Man(a)OPh	At_72D1	0
Man (6a) Man(3a)Man(a)OPh	At_72C1	0
Man (6a) Man(3a)Man(a)OPh	At_72B3	0
Man (6a) Man(3a)Man(a)OPh	At_73C3	0
Man (6a) Man(3a)Man(a)OPh	At_73C4	0
Man (6a) Man(3a)Man(a)OPh	At_73C5	0
Man (6a) Man(3a)Man(a)OPh	At_73C6	0
Man (6a) Man(3a)Man(a)OPh	At_73C1	0
Man (6a) Man(3a)Man(a)OPh	At_73B2	0
Man (6a) Man(3a)Man(a)OPh	At_73B3	0
Man (6a) Man(3a)Man(a)OPh	At_73B4	0
Man (6a) Man(3a)Man(a)OPh	At_73B5	0
Man (6a) Man(3a)Man(a)OPh	At_73B1	0
Man (6a) Man(3a)Man(a)OPh	At_89B1	0
Man (6a) Man(3a)Man(a)OPh	At_89C1	0
Man (6a) Man(3a)Man(a)OPh	At_84A3	0
Man (6a) Man(3a)Man(a)OPh	At_84A4	0
Man (6a) Man(3a)Man(a)OPh	At_84A2	0
Man (6a) Man(3a)Man(a)OPh	At_84A1	0
Man (6a) Man(3a)Man(a)OPh	At_84B1	0
Man (6a) Man(3a)Man(a)OPh	At_84B2	0
Man (6a) Man(3a)Man(a)OPh	At_75B1	0
Man (6a) Man(3a)Man(a)OPh	At_75D1	0
Man (6a) Man(3a)Man(a)OPh	At_74F1	0
Man (6a) Man(3a)Man(a)OPh	At_74F2	0
Man (6a) Man(3a)Man(a)OPh	At_74B1	0
Man (6a) Man(3a)Man(a)OPh	At_76E4	0
Man (6a) Man(3a)Man(a)OPh	At_76E1	0
Man (6a) Man(3a)Man(a)OPh	At_76E2	0
Man (6a) Man(3a)Man(a)OPh	At_76E12	0
Man (6a) Man(3a)Man(a)OPh	At_76E11	0
Man (6a) Man(3a)Man(a)OPh	At_85A5	0
Man (6a) Man(3a)Man(a)OPh	At_85A4	0
Man (6a) Man(3a)Man(a)OPh	At_78D2	0
Man (6a) Man(3a)Man(a)OPh	At_78D1	0
Man (6a) Man(3a)Man(a)OPh	VVGT1	0
D-erythro-sphingosine	At_71C1	0
D-erythro-sphingosine	At_71C2	0
D-erythro-sphingosine	At_71C3	0
D-erythro-sphingosine	At_71C4	0
D-erythro-sphingosine	At_71C5	0
D-erythro-sphingosine	At_71B8	0
D-erythro-sphingosine	At_71B6	0
D-erythro-sphingosine	At_71B5	0
D-erythro-sphingosine	At_71B1	0
D-erythro-sphingosine	At_88A1	0
D-erythro-sphingosine	At_72E2	0
D-erythro-sphingosine	At_72E3	0
D-erythro-sphingosine	At_72E1	0
D-erythro-sphingosine	At_72D1	0
D-erythro-sphingosine	At_72C1	0
D-erythro-sphingosine	At_72B3	0
D-erythro-sphingosine	At_73C3	0
D-erythro-sphingosine	At_73C4	0
D-erythro-sphingosine	At_73C5	0
D-erythro-sphingosine	At_73C6	0
D-erythro-sphingosine	At_73C1	0
D-erythro-sphingosine	At_73B2	0
D-erythro-sphingosine	At_73B3	0
D-erythro-sphingosine	At_73B4	0
D-erythro-sphingosine	At_73B5	0
D-erythro-sphingosine	At_73B1	0
D-erythro-sphingosine	At_89B1	0
D-erythro-sphingosine	At_89C1	0
D-erythro-sphingosine	At_84A3	0
D-erythro-sphingosine	At_84A4	0
D-erythro-sphingosine	At_84A2	0
D-erythro-sphingosine	At_84A1	0
D-erythro-sphingosine	At_84B1	0
D-erythro-sphingosine	At_84B2	0
D-erythro-sphingosine	At_75B1	0
D-erythro-sphingosine	At_75D1	0
D-erythro-sphingosine	At_74F1	0
D-erythro-sphingosine	At_74F2	0
D-erythro-sphingosine	At_74B1	0
D-erythro-sphingosine	At_76E4	0
D-erythro-sphingosine	At_76E1	0
D-erythro-sphingosine	At_76E2	0
D-erythro-sphingosine	At_76E12	0
D-erythro-sphingosine	At_76E11	0
D-erythro-sphingosine	At_85A5	0
D-erythro-sphingosine	At_85A4	0
D-erythro-sphingosine	At_78D2	0
D-erythro-sphingosine	At_78D1	0
D-erythro-sphingosine	VVGT1	0
Catechin	At_71C1	0.5
Catechin	At_71C2	0
Catechin	At_71C3	0
Catechin	At_71C4	0
Catechin	At_71C5	0.5
Catechin	At_71B8	0
Catechin	At_71B6	0
Catechin	At_71B5	0.5
Catechin	At_71B1	0.5
Catechin	At_88A1	1
Catechin	At_72E2	0
Catechin	At_72E3	0.5
Catechin	At_72E1	0.5
Catechin	At_72D1	1
Catechin	At_72C1	0
Catechin	At_72B3	0
Catechin	At_73C3	1
Catechin	At_73C4	0
Catechin	At_73C5	1
Catechin	At_73C6	1
Catechin	At_73C1	0
Catechin	At_73C7	0
Catechin	At_73B2	0
Catechin	At_73B3	1
Catechin	At_73B4	0
Catechin	At_73B5	1
Catechin	At_73B1	0.5
Catechin	At_89B1	0
Catechin	At_89C1	1
Catechin	At_84A3	0
Catechin	At_84A4	0
Catechin	At_84A2	1
Catechin	At_84A1	1
Catechin	At_84B1	1
Catechin	At_84B2	0.5
Catechin	At_75B1	0
Catechin	At_75D1	0
Catechin	At_74F1	0.5
Catechin	At_74F2	1
Catechin	At_74B1	1
Catechin	At_76E5	0
Catechin	At_76E4	0
Catechin	At_76E1	0
Catechin	At_76E2	0
Catechin	At_76E12	0
Catechin	At_76E11	0
Catechin	At_76C4	0
Catechin	At_85A5	0
Catechin	At_85A4	0
Catechin	At_78D2	1
Catechin	At_78D1	0
Catechin	VVGT1	1
Genistein	At_71C1	1
Genistein	At_71C2	0
Genistein	At_71C3	1
Genistein	At_71C4	0
Genistein	At_71C5	0
Genistein	At_71B8	0
Genistein	At_71B6	0
Genistein	At_71B5	1
Genistein	At_71B1	0.5
Genistein	At_88A1	1
Genistein	At_72E2	0
Genistein	At_72E3	0
Genistein	At_72E1	0
Genistein	At_72D1	1
Genistein	At_72C1	0
Genistein	At_72B3	0
Genistein	At_73C3	0.5
Genistein	At_73C4	0
Genistein	At_73C5	1
Genistein	At_73C6	1
Genistein	At_73C1	1
Genistein	At_73C7	0
Genistein	At_73B2	1
Genistein	At_73B3	0
Genistein	At_73B4	1
Genistein	At_73B5	1
Genistein	At_73B1	0
Genistein	At_89B1	0
Genistein	At_89C1	0
Genistein	At_84A3	1
Genistein	At_84A4	1
Genistein	At_84A2	1
Genistein	At_84A1	1
Genistein	At_84B1	0
Genistein	At_84B2	0
Genistein	At_75B1	1
Genistein	At_75D1	0
Genistein	At_74F1	0
Genistein	At_74F2	1
Genistein	At_74B1	1
Genistein	At_76E5	0
Genistein	At_76E4	0
Genistein	At_76E1	0.5
Genistein	At_76E2	0
Genistein	At_76E12	1
Genistein	At_76E11	0
Genistein	At_76C4	0.5
Genistein	At_85A5	0.5
Genistein	At_85A4	0
Genistein	At_78D2	0
Genistein	At_78D1	0.5
Genistein	VVGT1	1
N6-Benzyladenine	At_71C1	0
N6-Benzyladenine	At_71C2	0
N6-Benzyladenine	At_71C3	0
N6-Benzyladenine	At_71C4	0
N6-Benzyladenine	At_71C5	0
N6-Benzyladenine	At_71B8	0
N6-Benzyladenine	At_71B6	0
N6-Benzyladenine	At_71B5	0
N6-Benzyladenine	At_71B1	0
N6-Benzyladenine	At_88A1	0
N6-Benzyladenine	At_72E2	0
N6-Benzyladenine	At_72E3	0
N6-Benzyladenine	At_72E1	0
N6-Benzyladenine	At_72D1	0
N6-Benzyladenine	At_72C1	0
N6-Benzyladenine	At_72B3	0
N6-Benzyladenine	At_73C3	0
N6-Benzyladenine	At_73C4	0
N6-Benzyladenine	At_73C5	0
N6-Benzyladenine	At_73C6	0
N6-Benzyladenine	At_73C1	0
N6-Benzyladenine	At_73C7	0
N6-Benzyladenine	At_73B2	0
N6-Benzyladenine	At_73B3	0
N6-Benzyladenine	At_73B4	0
N6-Benzyladenine	At_73B5	0
N6-Benzyladenine	At_73B1	0
N6-Benzyladenine	At_89B1	0
N6-Benzyladenine	At_89C1	0
N6-Benzyladenine	At_84A3	0
N6-Benzyladenine	At_84A2	0
N6-Benzyladenine	At_84A1	0
N6-Benzyladenine	At_84B1	0
N6-Benzyladenine	At_84B2	0
N6-Benzyladenine	At_75B1	0
N6-Benzyladenine	At_75D1	0
N6-Benzyladenine	At_74F1	0
N6-Benzyladenine	At_74B1	0
N6-Benzyladenine	At_76E5	0
N6-Benzyladenine	At_76E4	0
N6-Benzyladenine	At_76E1	0
N6-Benzyladenine	At_76E2	0
N6-Benzyladenine	At_76E12	0
N6-Benzyladenine	At_76E11	0
N6-Benzyladenine	At_76C4	0
N6-Benzyladenine	At_85A5	0
N6-Benzyladenine	At_85A4	0
N6-Benzyladenine	At_78D2	0
N6-Benzyladenine	At_78D1	0
N6-Benzyladenine	VVGT1	0
Trans-Zentin-Glucose	At_71C1	0
Trans-Zentin-Glucose	At_71C2	0
Trans-Zentin-Glucose	At_71C3	0
Trans-Zentin-Glucose	At_71C4	0
Trans-Zentin-Glucose	At_71C5	0
Trans-Zentin-Glucose	At_71B8	0
Trans-Zentin-Glucose	At_71B6	0
Trans-Zentin-Glucose	At_71B5	0
Trans-Zentin-Glucose	At_71B1	0
Trans-Zentin-Glucose	At_88A1	0
Trans-Zentin-Glucose	At_72E2	0
Trans-Zentin-Glucose	At_72E3	0
Trans-Zentin-Glucose	At_72E1	0
Trans-Zentin-Glucose	At_72D1	0
Trans-Zentin-Glucose	At_72C1	0
Trans-Zentin-Glucose	At_72B3	0
Trans-Zentin-Glucose	At_73C3	0
Trans-Zentin-Glucose	At_73C4	0
Trans-Zentin-Glucose	At_73C5	0
Trans-Zentin-Glucose	At_73C6	0
Trans-Zentin-Glucose	At_73C1	0
Trans-Zentin-Glucose	At_73C7	0
Trans-Zentin-Glucose	At_73B2	0
Trans-Zentin-Glucose	At_73B3	0
Trans-Zentin-Glucose	At_73B4	0
Trans-Zentin-Glucose	At_73B5	0
Trans-Zentin-Glucose	At_73B1	0.5
Trans-Zentin-Glucose	At_89B1	0
Trans-Zentin-Glucose	At_89C1	0
Trans-Zentin-Glucose	At_84A3	0
Trans-Zentin-Glucose	At_84A2	0
Trans-Zentin-Glucose	At_84A1	0
Trans-Zentin-Glucose	At_84B1	0
Trans-Zentin-Glucose	At_84B2	0
Trans-Zentin-Glucose	At_75B1	0
Trans-Zentin-Glucose	At_75D1	0
Trans-Zentin-Glucose	At_74F1	0
Trans-Zentin-Glucose	At_74B1	0
Trans-Zentin-Glucose	At_76E5	0
Trans-Zentin-Glucose	At_76E4	0
Trans-Zentin-Glucose	At_76E1	0
Trans-Zentin-Glucose	At_76E2	0
Trans-Zentin-Glucose	At_76E12	0
Trans-Zentin-Glucose	At_76E11	0
Trans-Zentin-Glucose	At_76C4	0
Trans-Zentin-Glucose	At_85A5	0
Trans-Zentin-Glucose	At_85A4	0
Trans-Zentin-Glucose	At_78D2	0
Trans-Zentin-Glucose	At_78D1	0
Trans-Zentin-Glucose	VVGT1	0
DihydroZeatin	At_71C1	0
DihydroZeatin	At_71C2	0
DihydroZeatin	At_71C3	0
DihydroZeatin	At_71C4	0
DihydroZeatin	At_71C5	0
DihydroZeatin	At_71B8	0
DihydroZeatin	At_71B6	0
DihydroZeatin	At_71B5	0
DihydroZeatin	At_71B1	0
DihydroZeatin	At_88A1	0
DihydroZeatin	At_72E2	0
DihydroZeatin	At_72E3	0
DihydroZeatin	At_72E1	0
DihydroZeatin	At_72D1	0
DihydroZeatin	At_72C1	0
DihydroZeatin	At_72B3	0
DihydroZeatin	At_73C3	0
DihydroZeatin	At_73C4	0
DihydroZeatin	At_73C5	1
DihydroZeatin	At_73C6	1
DihydroZeatin	At_73C1	1
DihydroZeatin	At_73C7	0
DihydroZeatin	At_73B2	0
DihydroZeatin	At_73B3	0
DihydroZeatin	At_73B4	1
DihydroZeatin	At_73B5	0
DihydroZeatin	At_73B1	0
DihydroZeatin	At_89B1	0
DihydroZeatin	At_89C1	0
DihydroZeatin	At_84A3	0
DihydroZeatin	At_84A2	0
DihydroZeatin	At_84A1	0
DihydroZeatin	At_84B1	0
DihydroZeatin	At_84B2	0
DihydroZeatin	At_75B1	0
DihydroZeatin	At_75D1	0
DihydroZeatin	At_74F1	0
DihydroZeatin	At_74B1	0
DihydroZeatin	At_76E5	0
DihydroZeatin	At_76E4	0
DihydroZeatin	At_76E1	0
DihydroZeatin	At_76E2	0
DihydroZeatin	At_76E12	0
DihydroZeatin	At_76E11	0
DihydroZeatin	At_76C4	0
DihydroZeatin	At_85A5	0
DihydroZeatin	At_85A4	0
DihydroZeatin	At_78D2	0
DihydroZeatin	At_78D1	0
DihydroZeatin	VVGT1	0
Olomoucine	At_71C1	0
Olomoucine	At_71C2	0
Olomoucine	At_71C3	0
Olomoucine	At_71C4	0
Olomoucine	At_71C5	0
Olomoucine	At_71B8	0
Olomoucine	At_71B6	0
Olomoucine	At_71B5	0
Olomoucine	At_71B1	0
Olomoucine	At_88A1	0
Olomoucine	At_72E2	0
Olomoucine	At_72E3	0
Olomoucine	At_72E1	0
Olomoucine	At_72D1	0
Olomoucine	At_72C1	0
Olomoucine	At_72B3	0
Olomoucine	At_73C3	0
Olomoucine	At_73C4	0
Olomoucine	At_73C5	1
Olomoucine	At_73C6	1
Olomoucine	At_73C1	1
Olomoucine	At_73C7	0
Olomoucine	At_73B2	0
Olomoucine	At_73B3	0
Olomoucine	At_73B4	0
Olomoucine	At_73B5	0
Olomoucine	At_73B1	0
Olomoucine	At_89B1	0
Olomoucine	At_89C1	0
Olomoucine	At_84A3	0
Olomoucine	At_84A2	0
Olomoucine	At_84A1	0
