acceptor	enzyme	reaction
UDPMan	At_71B1	0
UDPMan	At_73B3	1
UDPMan	At_78D2	1
UDPMan	At_71B6	0
UDPMan	At_73B1	1
UDPMan	At_88A1	0
UDPMan	At_73C3	0
UDPMan	At_73B5	0
UDPMan	At_76E12	0
UDPMan	VVGT1	1
UDPMan	At_72D1	0
UDPMan	At_74B1	0
UDPMan	At_73C5	0.5
UDPMan	At_73C6	0.5
UDPMan	At_73C1	0.5
UDPMan	At_73B4	0
UDPMan	At_74F2	0
UDPMan	At_84A3	0
UDPMan	At_84A4	0
UDPMan	At_84B1	0
UDPMan	At_84A2	0
UDPMan	At_84A1	0
UDPMan	At_75B1	0
UDPRha	At_78D1	1
UDPRha	At_76E5	0
UDPRha	At_73C7	0
UDPRha	At_73B2	0
UDPRha	At_72E1	0
UDPRha	At_89C1	1
UDPRha	At_85A5	0
UDPRha	At_85A4	0
UDPRha	At_71B8	0
UDPRha	At_76E4	0
UDPRha	At_76E2	0
UDPRha	At_76E1	0
UDPRha	At_71C5	0
UDPRha	At_72B3	0
UDPRha	At_76E11	0
UDPRha	At_75D1	0
UDPRha	At_72C1	0
UDPRha	At_72B1	0
UDPRha	At_84B2	0
UDPRha	At_71C1	0
UDPRha	At_71C2	0
UDPRha	At_89B1	0
UDPRha	At_74F1	0
UDPRha	At_72E2	0
UDPRha	At_72E3	0
UDPRha	At_71C3	0
UDPRha	At_71C4	0
UDPRha	At_71B1	0
UDPRha	At_73B3	0.5
UDPRha	At_78D2	0
UDPRha	At_71B6	0
UDPRha	At_73B1	0
UDPRha	At_88A1	0
UDPRha	At_73C3	0
UDPRha	At_73B5	0
UDPRha	At_76E12	0
UDPRha	VVGT1	0
UDPRha	At_72D1	0
UDPRha	At_74B1	0
UDPRha	At_73C5	1
UDPRha	At_73C6	1
UDPRha	At_73C1	0
UDPRha	At_73B4	0
UDPRha	At_74F2	0
UDPRha	At_84A3	0
UDPRha	At_84A4	0
UDPRha	At_84B1	0
UDPRha	At_84A2	0
UDPRha	At_84A1	0
UDPRha	At_75B1	0
UDPXyl	At_78D1	1
UDPXyl	At_76E5	0
UDPXyl	At_73C7	0
UDPXyl	At_73B2	0
UDPXyl	At_72E1	0
UDPXyl	At_89C1	1
UDPXyl	At_85A5	0
UDPXyl	At_85A4	0
UDPXyl	At_71B8	0
UDPXyl	At_76E4	0
UDPXyl	At_76E2	0
UDPXyl	At_76E1	0
UDPXyl	At_71C5	1
UDPXyl	At_72B3	1
UDPXyl	At_76E11	0
UDPXyl	At_75D1	0
UDPXyl	At_72C1	0
UDPXyl	At_72B1	0
UDPXyl	At_84B2	0
UDPXyl	At_71C1	0.5
UDPXyl	At_71C2	1
UDPXyl	At_89B1	1
UDPXyl	At_74F1	0.5
UDPXyl	At_72E2	0.5
UDPXyl	At_72E3	0
UDPXyl	At_71C3	1
UDPXyl	At_71C4	1
UDPXyl	At_71B1	1
UDPXyl	At_73B3	1
UDPXyl	At_78D2	1
UDPXyl	At_71B6	0
UDPXyl	At_73B1	1
UDPXyl	At_88A1	1
UDPXyl	At_73C3	1
UDPXyl	At_73B5	0.5
UDPXyl	At_76E12	0
UDPXyl	VVGT1	1
UDPXyl	At_72D1	0
UDPXyl	At_74B1	1
UDPXyl	At_73C5	1
UDPXyl	At_73C6	1
UDPXyl	At_73C1	1
UDPXyl	At_73B4	1
UDPXyl	At_74F2	0
UDPXyl	At_84A3	0
UDPXyl	At_84A4	0
UDPXyl	At_84B1	1
UDPXyl	At_84A2	0.5
UDPXyl	At_84A1	0
UDPXyl	At_75B1	0
Umbelliferone	At_73C4	0
Umbelliferone	At_78D1	0
Umbelliferone	At_76E5	0
Umbelliferone	At_73C7	0
Umbelliferone	At_73B2	0
Umbelliferone	At_76C4	0.5
Umbelliferone	At_72E1	0
Umbelliferone	At_89C1	0
Umbelliferone	At_85A5	0
Umbelliferone	At_85A4	0
Umbelliferone	At_71B8	0
Umbelliferone	At_76E4	0
Umbelliferone	At_76E2	0
Umbelliferone	At_76E1	0
Umbelliferone	At_71C5	0
Umbelliferone	At_72B3	0
Umbelliferone	At_76E11	1
Umbelliferone	At_75D1	0
Umbelliferone	At_72C1	0
Umbelliferone	At_72B1	1
Umbelliferone	At_84B2	0.5
Umbelliferone	At_71C1	0
Umbelliferone	At_71C2	0
Umbelliferone	At_89B1	0
Umbelliferone	At_74F1	0
Umbelliferone	At_72E2	0
Umbelliferone	At_72E3	0
Umbelliferone	At_71C3	0
Umbelliferone	At_71C4	0.5
Umbelliferone	At_71B1	1
Umbelliferone	At_73B3	0
Umbelliferone	At_78D2	0.5
Umbelliferone	At_71B6	0.5
Umbelliferone	At_73B1	1
Umbelliferone	At_71B5	0
Umbelliferone	At_88A1	0
Umbelliferone	At_73C3	0
Umbelliferone	At_73B5	0
Umbelliferone	At_76E12	0.5
Umbelliferone	VVGT1	1
Umbelliferone	At_72D1	0
Umbelliferone	At_74B1	0.5
Umbelliferone	At_73C5	0.5
Umbelliferone	At_73C6	1
Umbelliferone	At_73C1	0
Umbelliferone	At_73B4	0
Umbelliferone	At_74F2	1
Umbelliferone	At_84A3	0.5
Umbelliferone	At_84A4	0
Umbelliferone	At_84B1	0
Umbelliferone	At_84A2	1
Umbelliferone	At_84A1	1
Umbelliferone	At_75B1	1
a-ManOBn	At_73C4	0
a-ManOBn	At_78D1	0.5
a-ManOBn	At_73B2	0
a-ManOBn	At_72E1	0
a-ManOBn	At_89C1	0
a-ManOBn	At_85A5	0
a-ManOBn	At_85A4	0
a-ManOBn	At_71B8	0
a-ManOBn	At_76E4	0
a-ManOBn	At_76E2	0
a-ManOBn	At_76E1	0
a-ManOBn	At_71C5	0
a-ManOBn	At_72B3	0
a-ManOBn	At_76E11	0
a-ManOBn	At_75D1	0.5
a-ManOBn	At_72C1	0
a-ManOBn	At_84B2	0
a-ManOBn	At_71C1	0
a-ManOBn	At_71C2	0
a-ManOBn	At_89B1	0
a-ManOBn	At_74F1	0
a-ManOBn	At_72E2	0
a-ManOBn	At_72E3	0
a-ManOBn	At_71C3	0
a-ManOBn	At_71C4	0
a-ManOBn	At_71B1	0
a-ManOBn	At_73B3	0
a-ManOBn	At_78D2	0
a-ManOBn	At_71B6	0
a-ManOBn	At_73B1	0
a-ManOBn	At_71B5	0.5
a-ManOBn	At_88A1	0
a-ManOBn	At_73C3	0
a-ManOBn	At_73B5	0
a-ManOBn	At_76E12	0
a-ManOBn	VVGT1	0.5
a-ManOBn	At_72D1	0
a-ManOBn	At_74B1	0.5
a-ManOBn	At_73C5	0
a-ManOBn	At_73C6	0
a-ManOBn	At_73C1	0
a-ManOBn	At_73B4	0
a-ManOBn	At_74F2	0.5
a-ManOBn	At_84A3	0
a-ManOBn	At_84A4	0
a-ManOBn	At_84B1	0
a-ManOBn	At_84A2	0
a-ManOBn	At_84A1	0
a-ManOBn	At_75B1	0
a-ManOBn(pNO2)	At_73C4	0
a-ManOBn(pNO2)	At_78D1	0
a-ManOBn(pNO2)	At_73B2	0
a-ManOBn(pNO2)	At_72E1	0
a-ManOBn(pNO2)	At_89C1	0
a-ManOBn(pNO2)	At_85A5	0
a-ManOBn(pNO2)	At_85A4	0
a-ManOBn(pNO2)	At_71B8	0
a-ManOBn(pNO2)	At_76E4	0
a-ManOBn(pNO2)	At_76E2	0
a-ManOBn(pNO2)	At_76E1	0
a-ManOBn(pNO2)	At_71C5	0
a-ManOBn(pNO2)	At_72B3	0
a-ManOBn(pNO2)	At_76E11	0
a-ManOBn(pNO2)	At_75D1	0
a-ManOBn(pNO2)	At_72C1	0
a-ManOBn(pNO2)	At_84B2	0
a-ManOBn(pNO2)	At_71C1	0
a-ManOBn(pNO2)	At_71C2	0
a-ManOBn(pNO2)	At_89B1	0
a-ManOBn(pNO2)	At_74F1	0
a-ManOBn(pNO2)	At_72E2	0
a-ManOBn(pNO2)	At_72E3	0
a-ManOBn(pNO2)	At_71C3	0
a-ManOBn(pNO2)	At_71C4	0
a-ManOBn(pNO2)	At_71B1	0
a-ManOBn(pNO2)	At_73B3	0
a-ManOBn(pNO2)	At_78D2	0
a-ManOBn(pNO2)	At_71B6	0
a-ManOBn(pNO2)	At_73B1	0
a-ManOBn(pNO2)	At_71B5	0
a-ManOBn(pNO2)	At_88A1	0
a-ManOBn(pNO2)	At_73C3	0
a-ManOBn(pNO2)	At_73B5	0
a-ManOBn(pNO2)	At_76E12	0
a-ManOBn(pNO2)	VVGT1	0
a-ManOBn(pNO2)	At_72D1	0
a-ManOBn(pNO2)	At_74B1	0
a-ManOBn(pNO2)	At_73C5	0
a-ManOBn(pNO2)	At_73C6	0
a-ManOBn(pNO2)	At_73C1	0
a-ManOBn(pNO2)	At_73B4	0
a-ManOBn(pNO2)	At_74F2	0
a-ManOBn(pNO2)	At_84A3	0
a-ManOBn(pNO2)	At_84A4	0
a-ManOBn(pNO2)	At_84B1	0
a-ManOBn(pNO2)	At_84A2	0
a-ManOBn(pNO2)	At_84A1	0
a-ManOBn(pNO2)	At_75B1	0
a-ManOBnF5	At_73C4	0
a-ManOBnF5	At_78D1	0
a-ManOBnF5	At_73B2	0
a-ManOBnF5	At_72E1	0
a-ManOBnF5	At_89C1	0
a-ManOBnF5	At_85A5	0
a-ManOBnF5	At_85A4	0
a-ManOBnF5	At_71B8	0
a-ManOBnF5	At_76E4	0
a-ManOBnF5	At_76E2	0
a-ManOBnF5	At_76E1	0
a-ManOBnF5	At_71C5	0
a-ManOBnF5	At_72B3	0
a-ManOBnF5	At_76E11	0
a-ManOBnF5	At_75D1	0
a-ManOBnF5	At_72C1	0
a-ManOBnF5	At_84B2	0
a-ManOBnF5	At_71C1	0
a-ManOBnF5	At_71C2	0
a-ManOBnF5	At_89B1	0
a-ManOBnF5	At_74F1	0
a-ManOBnF5	At_72E2	0
a-ManOBnF5	At_72E3	0
a-ManOBnF5	At_71C3	0
a-ManOBnF5	At_71C4	0
a-ManOBnF5	At_71B1	0
a-ManOBnF5	At_73B3	0
a-ManOBnF5	At_78D2	0
a-ManOBnF5	At_71B6	0
a-ManOBnF5	At_73B1	0
a-ManOBnF5	At_71B5	0
a-ManOBnF5	At_88A1	0
a-ManOBnF5	At_73C3	0
a-ManOBnF5	At_73B5	0
a-ManOBnF5	At_76E12	0
a-ManOBnF5	VVGT1	0
a-ManOBnF5	At_72D1	0
a-ManOBnF5	At_74B1	0
a-ManOBnF5	At_73C5	0
a-ManOBnF5	At_73C6	0
a-ManOBnF5	At_73C1	0
a-ManOBnF5	At_73B4	0
a-ManOBnF5	At_74F2	0
a-ManOBnF5	At_84A3	0
a-ManOBnF5	At_84A4	0
a-ManOBnF5	At_84B1	0
a-ManOBnF5	At_84A2	0
a-ManOBnF5	At_84A1	0
a-ManOBnF5	At_75B1	0
a-ManOCH2Bn	At_73C4	0
a-ManOCH2Bn	At_78D1	0
a-ManOCH2Bn	At_73B2	0
a-ManOCH2Bn	At_72E1	0
a-ManOCH2Bn	At_89C1	0
a-ManOCH2Bn	At_85A5	0
a-ManOCH2Bn	At_85A4	0
a-ManOCH2Bn	At_71B8	0
a-ManOCH2Bn	At_76E4	0
a-ManOCH2Bn	At_76E2	0
a-ManOCH2Bn	At_76E1	0
a-ManOCH2Bn	At_71C5	0
a-ManOCH2Bn	At_72B3	0
a-ManOCH2Bn	At_76E11	0
a-ManOCH2Bn	At_75D1	0
a-ManOCH2Bn	At_72C1	0
a-ManOCH2Bn	At_84B2	0
a-ManOCH2Bn	At_71C1	0
a-ManOCH2Bn	At_71C2	0
a-ManOCH2Bn	At_89B1	0
a-ManOCH2Bn	At_74F1	0
a-ManOCH2Bn	At_72E2	0
a-ManOCH2Bn	At_72E3	0
a-ManOCH2Bn	At_71C3	0
a-ManOCH2Bn	At_71C4	0
a-ManOCH2Bn	At_71B1	0.5
a-ManOCH2Bn	At_73B3	0
a-ManOCH2Bn	At_78D2	0
a-ManOCH2Bn	At_71B6	0
a-ManOCH2Bn	At_73B1	0
a-ManOCH2Bn	At_71B5	0
a-ManOCH2Bn	At_88A1	0
a-ManOCH2Bn	At_73C3	0
a-ManOCH2Bn	At_73B5	0
a-ManOCH2Bn	At_76E12	0
a-ManOCH2Bn	VVGT1	0
a-ManOCH2Bn	At_72D1	0
a-ManOCH2Bn	At_74B1	0
a-ManOCH2Bn	At_73C5	0
a-ManOCH2Bn	At_73C6	0
a-ManOCH2Bn	At_73C1	0
a-ManOCH2Bn	At_73B4	0
a-ManOCH2Bn	At_74F2	0
a-ManOCH2Bn	At_84A3	0
a-ManOCH2Bn	At_84A4	0
a-ManOCH2Bn	At_84B1	0
a-ManOCH2Bn	At_84A2	0
a-ManOCH2Bn	At_84A1	0
a-ManOCH2Bn	At_75B1	0
a-ManOPMP	At_73C4	0
a-ManOPMP	At_78D1	0
a-ManOPMP	At_73B2	0
a-ManOPMP	At_72E1	0
a-ManOPMP	At_89C1	0
a-ManOPMP	At_85A5	0
a-ManOPMP	At_85A4	0
a-ManOPMP	At_71B8	0
a-ManOPMP	At_76E4	0
a-ManOPMP	At_76E2	0
a-ManOPMP	At_76E1	0
a-ManOPMP	At_71C5	0
a-ManOPMP	At_72B3	0
a-ManOPMP	At_76E11	0
a-ManOPMP	At_75D1	0
a-ManOPMP	At_72C1	0
a-ManOPMP	At_84B2	0
a-ManOPMP	At_71C1	0
a-ManOPMP	At_71C2	0
a-ManOPMP	At_89B1	0
a-ManOPMP	At_74F1	0
a-ManOPMP	At_72E2	0
a-ManOPMP	At_72E3	0
a-ManOPMP	At_71C3	0
a-ManOPMP	At_71C4	0
a-ManOPMP	At_71B1	0
a-ManOPMP	At_73B3	0
a-ManOPMP	At_78D2	0
a-ManOPMP	At_71B6	0
a-ManOPMP	At_73B1	0
a-ManOPMP	At_71B5	0
a-ManOPMP	At_88A1	0
a-ManOPMP	At_73C3	0
a-ManOPMP	At_73B5	0
a-ManOPMP	At_76E12	0
a-ManOPMP	VVGT1	0
a-ManOPMP	At_72D1	0
a-ManOPMP	At_74B1	0
a-ManOPMP	At_73C5	0
a-ManOPMP	At_73C6	0
a-ManOPMP	At_73C1	0
a-ManOPMP	At_73B4	0
a-ManOPMP	At_74F2	0
a-ManOPMP	At_84A3	0
a-ManOPMP	At_84A4	0
a-ManOPMP	At_84B1	0
a-ManOPMP	At_84A2	0
a-ManOPMP	At_84A1	0
a-ManOPMP	At_75B1	0
a-ManOPh	At_73C4	0
a-ManOPh	At_78D1	0
a-ManOPh	At_73B2	0
a-ManOPh	At_72E1	0
a-ManOPh	At_89C1	0
a-ManOPh	At_85A5	0
a-ManOPh	At_85A4	0
a-ManOPh	At_71B8	0
a-ManOPh	At_76E4	0
a-ManOPh	At_76E2	0
a-ManOPh	At_76E1	0
a-ManOPh	At_71C5	0
a-ManOPh	At_72B3	0
a-ManOPh	At_76E11	0
a-ManOPh	At_75D1	0
a-ManOPh	At_72C1	0
a-ManOPh	At_84B2	0
a-ManOPh	At_71C1	0
a-ManOPh	At_71C2	0
a-ManOPh	At_89B1	0
a-ManOPh	At_74F1	0
a-ManOPh	At_72E2	0
a-ManOPh	At_72E3	0
a-ManOPh	At_71C3	0
a-ManOPh	At_71C4	0
a-ManOPh	At_71B1	0.5
a-ManOPh	At_73B3	0
a-ManOPh	At_78D2	0
a-ManOPh	At_71B6	0
a-ManOPh	At_73B1	0
a-ManOPh	At_71B5	0
a-ManOPh	At_88A1	0
a-ManOPh	At_73C3	0
a-ManOPh	At_73B5	0
a-ManOPh	At_76E12	0
a-ManOPh	VVGT1	0
a-ManOPh	At_72D1	0
a-ManOPh	At_74B1	0
a-ManOPh	At_73C5	0
a-ManOPh	At_73C6	0
a-ManOPh	At_73C1	0
a-ManOPh	At_73B4	0
a-ManOPh	At_74F2	0
a-ManOPh	At_84A3	0
a-ManOPh	At_84A4	0
a-ManOPh	At_84B1	0
a-ManOPh	At_84A2	0
a-ManOPh	At_84A1	0
a-ManOPh	At_75B1	0
a-ManOPhF5	At_73C4	0
a-ManOPhF5	At_78D1	0
a-ManOPhF5	At_73B2	0
a-ManOPhF5	At_72E1	0
a-ManOPhF5	At_89C1	0
a-ManOPhF5	At_85A5	0
a-ManOPhF5	At_85A4	0
a-ManOPhF5	At_71B8	0
a-ManOPhF5	At_76E4	0
a-ManOPhF5	At_76E2	0
a-ManOPhF5	At_76E1	0
a-ManOPhF5	At_71C5	0
a-ManOPhF5	At_72B3	0
a-ManOPhF5	At_76E11	0
a-ManOPhF5	At_75D1	0
a-ManOPhF5	At_72C1	0
a-ManOPhF5	At_84B2	0
a-ManOPhF5	At_71C1	0
a-ManOPhF5	At_71C2	0
a-ManOPhF5	At_89B1	0
a-ManOPhF5	At_74F1	0
a-ManOPhF5	At_72E2	0
a-ManOPhF5	At_72E3	0
a-ManOPhF5	At_71C3	0
a-ManOPhF5	At_71C4	0
a-ManOPhF5	At_71B1	0
a-ManOPhF5	At_73B3	0
a-ManOPhF5	At_78D2	0
a-ManOPhF5	At_71B6	0
a-ManOPhF5	At_73B1	0
a-ManOPhF5	At_71B5	0
a-ManOPhF5	At_88A1	0
a-ManOPhF5	At_73C3	0
a-ManOPhF5	At_73B5	0
a-ManOPhF5	At_76E12	0
a-ManOPhF5	VVGT1	0
a-ManOPhF5	At_72D1	0
a-ManOPhF5	At_74B1	0
a-ManOPhF5	At_73C5	0
a-ManOPhF5	At_73C6	0
a-ManOPhF5	At_73C1	0
a-ManOPhF5	At_73B4	0
a-ManOPhF5	At_74F2	0
a-ManOPhF5	At_84A3	0
a-ManOPhF5	At_84A4	0
a-ManOPhF5	At_84B1	0
a-ManOPhF5	At_84A2	0
a-ManOPhF5	At_84A1	0
a-ManOPhF5	At_75B1	0
a-cyano-4-hydroxyl-cinnamic acid	At_73C4	0
a-cyano-4-hydroxyl-cinnamic acid	At_78D1	0
a-cyano-4-hydroxyl-cinnamic acid	At_73B2	0
a-cyano-4-hydroxyl-cinnamic acid	At_72E1	0
a-cyano-4-hydroxyl-cinnamic acid	At_89C1	0
a-cyano-4-hydroxyl-cinnamic acid	At_85A5	0
a-cyano-4-hydroxyl-cinnamic acid	At_85A4	0
a-cyano-4-hydroxyl-cinnamic acid	At_71B8	0
a-cyano-4-hydroxyl-cinnamic acid	At_76E4	0
a-cyano-4-hydroxyl-cinnamic acid	At_76E2	0
a-cyano-4-hydroxyl-cinnamic acid	At_76E1	0
a-cyano-4-hydroxyl-cinnamic acid	At_71C5	0
a-cyano-4-hydroxyl-cinnamic acid	At_72B3	0
a-cyano-4-hydroxyl-cinnamic acid	At_76E11	0
a-cyano-4-hydroxyl-cinnamic acid	At_75D1	0
a-cyano-4-hydroxyl-cinnamic acid	At_72C1	0
a-cyano-4-hydroxyl-cinnamic acid	At_72B1	0
a-cyano-4-hydroxyl-cinnamic acid	At_84B2	0
a-cyano-4-hydroxyl-cinnamic acid	At_71C1	0
a-cyano-4-hydroxyl-cinnamic acid	At_71C2	0
a-cyano-4-hydroxyl-cinnamic acid	At_89B1	0
a-cyano-4-hydroxyl-cinnamic acid	At_74F1	0
a-cyano-4-hydroxyl-cinnamic acid	At_72E2	0
a-cyano-4-hydroxyl-cinnamic acid	At_72E3	0
a-cyano-4-hydroxyl-cinnamic acid	At_71C3	0
a-cyano-4-hydroxyl-cinnamic acid	At_71C4	0
a-cyano-4-hydroxyl-cinnamic acid	At_71B1	0
a-cyano-4-hydroxyl-cinnamic acid	At_73B3	0
a-cyano-4-hydroxyl-cinnamic acid	At_78D2	0
a-cyano-4-hydroxyl-cinnamic acid	At_71B6	0
a-cyano-4-hydroxyl-cinnamic acid	At_73B1	0
a-cyano-4-hydroxyl-cinnamic acid	At_71B5	0
a-cyano-4-hydroxyl-cinnamic acid	At_88A1	0
a-cyano-4-hydroxyl-cinnamic acid	At_73C3	0
a-cyano-4-hydroxyl-cinnamic acid	At_73B5	0
a-cyano-4-hydroxyl-cinnamic acid	At_76E12	0
a-cyano-4-hydroxyl-cinnamic acid	VVGT1	0
a-cyano-4-hydroxyl-cinnamic acid	At_72D1	0
a-cyano-4-hydroxyl-cinnamic acid	At_74B1	0
a-cyano-4-hydroxyl-cinnamic acid	At_73C5	0
a-cyano-4-hydroxyl-cinnamic acid	At_73C6	0
a-cyano-4-hydroxyl-cinnamic acid	At_73C1	0
a-cyano-4-hydroxyl-cinnamic acid	At_73B4	0
a-cyano-4-hydroxyl-cinnamic acid	At_74F2	0
a-cyano-4-hydroxyl-cinnamic acid	At_84A3	0
a-cyano-4-hydroxyl-cinnamic acid	At_84A4	0
a-cyano-4-hydroxyl-cinnamic acid	At_84B1	0
a-cyano-4-hydroxyl-cinnamic acid	At_84A2	0
a-cyano-4-hydroxyl-cinnamic acid	At_84A1	0.5
a-cyano-4-hydroxyl-cinnamic acid	At_75B1	0.5
dTDPGlc	At_78D1	0
dTDPGlc	At_76E5	0
dTDPGlc	At_73C7	0
dTDPGlc	At_73B2	0
dTDPGlc	At_72E1	0
dTDPGlc	At_89C1	0
dTDPGlc	At_85A5	0
dTDPGlc	At_85A4	0
dTDPGlc	At_71B8	0
dTDPGlc	At_76E4	0
dTDPGlc	At_76E2	0
dTDPGlc	At_76E1	0
dTDPGlc	At_71C5	0
dTDPGlc	At_72B3	0
dTDPGlc	At_76E11	0
dTDPGlc	At_75D1	0
dTDPGlc	At_72C1	0
dTDPGlc	At_72B1	0
dTDPGlc	At_84B2	1
dTDPGlc	At_71C1	0
dTDPGlc	At_71C2	0.5
dTDPGlc	At_89B1	0
dTDPGlc	At_74F1	0.5
dTDPGlc	At_72E2	0
dTDPGlc	At_72E3	0
dTDPGlc	At_71C3	0
dTDPGlc	At_71C4	0
dTDPGlc	At_71B1	0
dTDPGlc	At_73B3	1
dTDPGlc	At_78D2	0
dTDPGlc	At_71B6	0
dTDPGlc	At_73B1	1
dTDPGlc	At_88A1	0
dTDPGlc	At_73C3	0
dTDPGlc	At_73B5	1
dTDPGlc	At_76E12	0
dTDPGlc	VVGT1	1
dTDPGlc	At_72D1	0
dTDPGlc	At_74B1	0
dTDPGlc	At_73C5	0
dTDPGlc	At_73C6	1
dTDPGlc	At_73C1	0
dTDPGlc	At_73B4	0
dTDPGlc	At_74F2	1
dTDPGlc	At_84A3	0
dTDPGlc	At_84A4	1
dTDPGlc	At_84B1	0
dTDPGlc	At_84A2	1
dTDPGlc	At_84A1	1
dTDPGlc	At_75B1	1
dTDPRha	At_78D1	0
dTDPRha	At_76E5	0
dTDPRha	At_73C7	0
dTDPRha	At_73B2	0
dTDPRha	At_72E1	0
dTDPRha	At_89C1	1
dTDPRha	At_85A5	0
dTDPRha	At_85A4	0
dTDPRha	At_71B8	0
dTDPRha	At_76E4	0
dTDPRha	At_76E2	0
dTDPRha	At_76E1	0
dTDPRha	At_71C5	0
dTDPRha	At_72B3	0
dTDPRha	At_76E11	0
dTDPRha	At_75D1	0
dTDPRha	At_72C1	0
dTDPRha	At_72B1	0
dTDPRha	At_84B2	0
dTDPRha	At_71C1	0
dTDPRha	At_71C2	0
dTDPRha	At_89B1	0
dTDPRha	At_74F1	0
dTDPRha	At_72E2	0
dTDPRha	At_72E3	0
dTDPRha	At_71C3	0
dTDPRha	At_71C4	0
dTDPRha	At_71B1	0
dTDPRha	At_73B3	0
dTDPRha	At_78D2	0
dTDPRha	At_71B6	0
dTDPRha	At_73B1	0
dTDPRha	At_88A1	0
dTDPRha	At_73C3	0
dTDPRha	At_73B5	0
dTDPRha	At_76E12	0
dTDPRha	VVGT1	0
dTDPRha	At_72D1	0
dTDPRha	At_74B1	0
dTDPRha	At_73C5	0.5
dTDPRha	At_73C6	0
dTDPRha	At_73C1	0
dTDPRha	At_73B4	0
dTDPRha	At_74F2	0
dTDPRha	At_84A3	0
dTDPRha	At_84A4	0
dTDPRha	At_84B1	0
dTDPRha	At_84A2	0
dTDPRha	At_84A1	0
dTDPRha	At_75B1	0
dTDPXyl	At_78D1	1
dTDPXyl	At_76E5	0
dTDPXyl	At_73C7	0
dTDPXyl	At_73B2	0
dTDPXyl	At_72E1	0
dTDPXyl	At_89C1	0
dTDPXyl	At_85A5	0
dTDPXyl	At_85A4	0
dTDPXyl	At_71B8	0
dTDPXyl	At_76E4	0
dTDPXyl	At_76E2	0
dTDPXyl	At_76E1	0
dTDPXyl	At_71C5	0
dTDPXyl	At_72B3	0.5
dTDPXyl	At_76E11	0
dTDPXyl	At_75D1	0
dTDPXyl	At_72C1	0
dTDPXyl	At_72B1	0
dTDPXyl	At_84B2	0
dTDPXyl	At_71C1	0.5
dTDPXyl	At_71C2	0
dTDPXyl	At_89B1	1
dTDPXyl	At_74F1	0
dTDPXyl	At_72E2	0
dTDPXyl	At_72E3	0
dTDPXyl	At_71C3	0
dTDPXyl	At_71C4	0
dTDPXyl	At_71B1	0
dTDPXyl	At_73B3	1
dTDPXyl	At_78D2	1
dTDPXyl	At_71B6	0
dTDPXyl	At_73B1	1
dTDPXyl	At_88A1	1
dTDPXyl	At_73C3	0
dTDPXyl	At_73B5	0
dTDPXyl	At_76E12	0
dTDPXyl	VVGT1	1
dTDPXyl	At_72D1	0
dTDPXyl	At_74B1	0
dTDPXyl	At_73C5	1
dTDPXyl	At_73C6	1
dTDPXyl	At_73C1	0
dTDPXyl	At_73B4	1
dTDPXyl	At_74F2	0
dTDPXyl	At_84A3	0
dTDPXyl	At_84A4	0
dTDPXyl	At_84B1	0
dTDPXyl	At_84A2	1
dTDPXyl	At_84A1	0
dTDPXyl	At_75B1	0
trans-Zeatin	At_73C4	0
trans-Zeatin	At_78D1	0
trans-Zeatin	At_76E5	0
trans-Zeatin	At_73C7	0
trans-Zeatin	At_73B2	0
trans-Zeatin	At_76C4	0
trans-Zeatin	At_72E1	0
trans-Zeatin	At_89C1	0
trans-Zeatin	At_85A5	1
trans-Zeatin	At_85A4	0
trans-Zeatin	At_71B8	0
trans-Zeatin	At_76E4	0
trans-Zeatin	At_76E2	0
trans-Zeatin	At_76E1	0
trans-Zeatin	At_71C5	0
trans-Zeatin	At_72B3	0
trans-Zeatin	At_76E11	0
trans-Zeatin	At_75D1	0
trans-Zeatin	At_72C1	0
trans-Zeatin	At_72B1	0
trans-Zeatin	At_84B2	0
trans-Zeatin	At_71C1	0
trans-Zeatin	At_71C2	0
trans-Zeatin	At_89B1	0
trans-Zeatin	At_74F1	0
trans-Zeatin	At_72E2	0
trans-Zeatin	At_72E3	0
trans-Zeatin	At_71C3	0
trans-Zeatin	At_71C4	0
trans-Zeatin	At_71B1	0
trans-Zeatin	At_73B3	0
trans-Zeatin	At_78D2	0
trans-Zeatin	At_71B6	0
trans-Zeatin	At_73B1	0
trans-Zeatin	At_71B5	0
trans-Zeatin	At_88A1	0
trans-Zeatin	At_73C3	0
trans-Zeatin	At_73B5	0
trans-Zeatin	At_76E12	0
trans-Zeatin	VVGT1	0
trans-Zeatin	At_72D1	0
trans-Zeatin	At_74B1	0
trans-Zeatin	At_73C5	1
trans-Zeatin	At_73C6	0
trans-Zeatin	At_73C1	1
trans-Zeatin	At_73B4	0
trans-Zeatin	At_74F2	0
trans-Zeatin	At_84A3	0
trans-Zeatin	At_84A4	0
trans-Zeatin	At_84B1	0
trans-Zeatin	At_84A2	0
trans-Zeatin	At_84A1	0
trans-Zeatin	At_75B1	0
