enzyme	source	reaction	cid
At_84A2	GT-Predict	1	5281416
At_84A1	GT-Predict	1	5281416
At_75B1	GT-Predict	1	5281416
At_74F1	GT-Predict	1	5281416
At_74F2	GT-Predict	1	5281416
At_74B1	GT-Predict	1	5281416
At_76E5	GT-Predict	0	5281416
At_76E1	GT-Predict	1	5281416
At_76E12	GT-Predict	1	5281416
At_76E11	GT-Predict	1	5281416
At_76C4	GT-Predict	1	5281416
At_85A5	GT-Predict	0	5281416
At_85A4	GT-Predict	0	5281416
At_78D2	GT-Predict	1	5281416
At_78D1	GT-Predict	0	5281416
VVGT1	GT-Predict	1	5281416
UGT71G1	GT-Predict extensions	1	5281416
UGT78G1	GT-Predict extensions	1	5281416
UGT72B10	GT-Predict extensions	1	5281416
UGT74P1	GT-Predict extensions	1	5281416
UGT73A10	GT-Predict extensions	1	5281416
UGT74N1	GT-Predict extensions	1	5281416
UGT75L2	GT-Predict extensions	1	5281416
UGT85A20	GT-Predict extensions	1	5281416
UGT73Q1	GT-Predict extensions	1	5281416
UGT73A12	GT-Predict extensions	1	5281416
UGT86A5	GT-Predict extensions	0	5281416
UGT94E2	GT-Predict extensions	1	5281416
UGT84C2	GT-Predict extensions	1	5281416
UGT85B2	GT-Predict extensions	0	5281416
UGT74H5	GT-Predict extensions	1	5281416
UGT88C4	GT-Predict extensions	0	5281416
UGT74H6	GT-Predict extensions	1	5281416
UGT75E3	GT-Predict extensions	0	5281416
Nt_UGT1	pTMH	0	442793
Pt_UGT1	pTMH	0	442793
At_72B1	pTMH	0	442793
At_72E2	pTMH	0	442793
Mt_71G1	pTMH	0	442793
Mt_78G1	pTMH	0	442793
ApUFGT1	https://doi.org/10.1098/rsos.190150	0	92249
ApUFGT2	https://doi.org/10.1098/rsos.190150	0	92249
ApUFGT3	https://doi.org/10.1098/rsos.190150	0	92249
At_71C1	GT-Predict	1	5280460
At_71C2	GT-Predict	1	5280460
At_71C3	GT-Predict	1	5280460
At_71C4	GT-Predict	1	5280460
At_71C5	GT-Predict	1	5280460
At_71D1	GT-Predict	1	5280460
At_71B8	GT-Predict	1	5280460
At_71B5	GT-Predict	1	5280460
At_71B1	GT-Predict	1	5280460
At_88A1	GT-Predict	1	5280460
At_72E2	GT-Predict	1	5280460
At_72E3	GT-Predict	1	5280460
At_72D1	GT-Predict	1	5280460
At_72C1	GT-Predict	1	5280460
At_72B3	GT-Predict	1	5280460
At_72B1	GT-Predict	1	5280460
At_73C3	GT-Predict	1	5280460
At_73C4	GT-Predict	0	5280460
At_73C5	GT-Predict	1	5280460
At_73C6	GT-Predict	1	5280460
At_73C1	GT-Predict	1	5280460
At_73C7	GT-Predict	1	5280460
At_73B3	GT-Predict	1	5280460
At_73B4	GT-Predict	1	5280460
At_73B5	GT-Predict	1	5280460
At_73B1	GT-Predict	1	5280460
At_89B1	GT-Predict	1	5280460
At_89C1	GT-Predict	0	5280460
At_84A3	GT-Predict	1	5280460
At_84A2	GT-Predict	1	5280460
At_84A1	GT-Predict	1	5280460
At_84B1	GT-Predict	0	5280460
At_84B2	GT-Predict	1	5280460
At_74F1	GT-Predict	1	5280460
At_74F2	GT-Predict	1	5280460
At_76E5	GT-Predict	0	5280460
At_76E4	GT-Predict	1	5280460
At_76E1	GT-Predict	1	5280460
At_76E12	GT-Predict	1	5280460
At_76E11	GT-Predict	1	5280460
At_76C4	GT-Predict	0	5280460
At_85A5	GT-Predict	0	5280460
At_85A4	GT-Predict	0	5280460
At_78D2	GT-Predict	1	5280460
VVGT1	GT-Predict	1	5280460
UGT71G1	GT-Predict extensions	0	5280460
UGT78G1	GT-Predict extensions	0	5280460
UGT72B10	GT-Predict extensions	0	5280460
UGT74P1	GT-Predict extensions	0	5280460
UGT73A10	GT-Predict extensions	0	5280460
UGT74N1	GT-Predict extensions	0	5280460
UGT75L2	GT-Predict extensions	0	5280460
UGT85A20	GT-Predict extensions	0	5280460
UGT73Q1	GT-Predict extensions	1	5280460
UGT73A12	GT-Predict extensions	1	5280460
UGT86A5	GT-Predict extensions	0	5280460
UGT94E2	GT-Predict extensions	0	5280460
UGT84C2	GT-Predict extensions	0	5280460
UGT85B2	GT-Predict extensions	0	5280460
UGT74H5	GT-Predict extensions	1	5280460
UGT88C4	GT-Predict extensions	0	5280460
UGT74H6	GT-Predict extensions	1	5280460
UGT75E3	GT-Predict extensions	0	5280460
OleD	GT-Predict extensions	1	5280460
At_71C1	GT-Predict	0	5337757
At_71C2	GT-Predict	0	5337757
At_71C3	GT-Predict	0	5337757
At_71C4	GT-Predict	0	5337757
At_71C5	GT-Predict	0	5337757
At_71B8	GT-Predict	0	5337757
At_71B6	GT-Predict	0	5337757
At_71B5	GT-Predict	0	5337757
At_71B1	GT-Predict	0	5337757
At_88A1	GT-Predict	0	5337757
At_72E2	GT-Predict	0	5337757
At_72E3	GT-Predict	0	5337757
At_72E1	GT-Predict	0	5337757
At_72D1	GT-Predict	0	5337757
At_72C1	GT-Predict	0	5337757
At_72B3	GT-Predict	0	5337757
At_73C3	GT-Predict	0	5337757
At_73C4	GT-Predict	0	5337757
At_73C5	GT-Predict	0	5337757
At_73C6	GT-Predict	0	5337757
At_73C1	GT-Predict	0	5337757
At_73C7	GT-Predict	0	5337757
At_73B3	GT-Predict	0	5337757
At_73B4	GT-Predict	1	5337757
At_73B5	GT-Predict	0	5337757
At_73B1	GT-Predict	0	5337757
At_89B1	GT-Predict	0	5337757
At_89C1	GT-Predict	0	5337757
At_84A3	GT-Predict	0	5337757
At_84A4	GT-Predict	1	5337757
At_84A2	GT-Predict	1	5337757
At_84A1	GT-Predict	1	5337757
At_84B1	GT-Predict	0	5337757
At_84B2	GT-Predict	0	5337757
At_75B1	GT-Predict	1	5337757
At_75D1	GT-Predict	0	5337757
At_74F1	GT-Predict	0	5337757
At_74F2	GT-Predict	1	5337757
At_74B1	GT-Predict	0	5337757
At_76E5	GT-Predict	0	5337757
At_76E4	GT-Predict	0	5337757
At_76E1	GT-Predict	0	5337757
At_76E2	GT-Predict	0	5337757
At_76E12	GT-Predict	0	5337757
At_76E11	GT-Predict	0	5337757
At_76C4	GT-Predict	0	5337757
At_85A5	GT-Predict	0	5337757
At_85A4	GT-Predict	0	5337757
At_78D2	GT-Predict	0	5337757
At_78D1	GT-Predict	0	5337757
OleD	GT-Predict extensions	1	5337757
At_71C1	GT-Predict	0	5338490
At_71C3	GT-Predict	0	5338490
At_71C4	GT-Predict	0	5338490
At_71B8	GT-Predict	0	5338490
At_71B6	GT-Predict	0	5338490
At_71B5	GT-Predict	0	5338490
At_71B1	GT-Predict	1	5338490
At_88A1	GT-Predict	0	5338490
At_72E2	GT-Predict	0	5338490
At_72E3	GT-Predict	0	5338490
At_72E1	GT-Predict	0	5338490
At_72D1	GT-Predict	0	5338490
At_72C1	GT-Predict	0	5338490
At_72B3	GT-Predict	1	5338490
At_73C3	GT-Predict	0	5338490
At_73C4	GT-Predict	0	5338490
At_73C5	GT-Predict	0	5338490
At_73C6	GT-Predict	0	5338490
At_73C1	GT-Predict	1	5338490
At_73C7	GT-Predict	0	5338490
At_73B3	GT-Predict	0	5338490
At_73B4	GT-Predict	0	5338490
At_73B5	GT-Predict	1	5338490
At_73B1	GT-Predict	0	5338490
At_89B1	GT-Predict	0	5338490
At_89C1	GT-Predict	0	5338490
At_84A3	GT-Predict	0	5338490
At_84A4	GT-Predict	0	5338490
At_84A2	GT-Predict	0	5338490
At_84A1	GT-Predict	0	5338490
At_84B1	GT-Predict	0	5338490
At_84B2	GT-Predict	0	5338490
At_75B1	GT-Predict	0	5338490
At_74F1	GT-Predict	0	5338490
At_74F2	GT-Predict	0	5338490
At_76E5	GT-Predict	0	5338490
At_76E4	GT-Predict	0	5338490
At_76E1	GT-Predict	0	5338490
At_76E2	GT-Predict	0	5338490
At_76E12	GT-Predict	1	5338490
At_76E11	GT-Predict	0	5338490
At_76C4	GT-Predict	0	5338490
At_85A5	GT-Predict	0	5338490
At_85A4	GT-Predict	0	5338490
At_78D2	GT-Predict	0	5338490
At_78D1	GT-Predict	0	5338490
OleD	GT-Predict extensions	1	5338490
Nt_UGT1	pTMH	0	5280896
Pt_UGT1	pTMH	0	5280896
At_72B1	pTMH	0	5280896
At_72E2	pTMH	0	5280896
Mt_71G1	pTMH	0	5280896
Mt_78G1	pTMH	0	5280896
Fe_88J1	HTS_UGT	0	5280896
Zm_15991	HTS_UGT	0	5280896
Fe_72B19	HTS_UGT	0	5280896
Ct_71E5	HTS_UGT	0	5280896
Zm_51683	HTS_UGT	0	5280896
Os_88C1	HTS_UGT	0	5280896
Zm_43295	HTS_UGT	0	5280896
Dc_71F5	HTS_UGT	0	5280896
Rc_GT1	HTS_UGT	0	5280896
Sl_GT5	HTS_UGT	0	5280896
Fi_88A10	HTS_UGT	0	5280896
At_71D1	HTS_UGT	0	5280896
At_71C1	HTS_UGT	0	5280896
Zm_62783	HTS_UGT	0	5280896
Zm_85854	HTS_UGT	0	5280896
Gm_88E3	HTS_UGT	0	5280896
Zm_72068	HTS_UGT	0	5280896
Lc_72B10	HTS_UGT	0	5280896
ApUFGT1	https://doi.org/10.1098/rsos.190150	1	5280442
ApUFGT2	https://doi.org/10.1098/rsos.190150	0	5280442
ApUFGT3	https://doi.org/10.1098/rsos.190150	0	5280442
Fe_88J1	HTS_UGT	0	5318517
Zm_15991	HTS_UGT	0	5318517
Fe_72B19	HTS_UGT	0	5318517
Ct_71E5	HTS_UGT	0	5318517
Zm_51683	HTS_UGT	0	5318517
Os_88C1	HTS_UGT	0	5318517
Zm_43295	HTS_UGT	0	5318517
Dc_71F5	HTS_UGT	0	5318517
Rc_GT1	HTS_UGT	0	5318517
Sl_GT5	HTS_UGT	0	5318517
Fi_88A10	HTS_UGT	0	5318517
At_71D1	HTS_UGT	0	5318517
At_71C1	HTS_UGT	0	5318517
Zm_62783	HTS_UGT	0	5318517
Zm_85854	HTS_UGT	0	5318517
Gm_88E3	HTS_UGT	0	5318517
Zm_72068	HTS_UGT	0	5318517
Lc_72B10	HTS_UGT	0	5318517
Nt_UGT1	pTMH	0	5318517
Pt_UGT1	pTMH	0	5318517
At_72B1	pTMH	0	5318517
At_72E2	pTMH	0	5318517
Mt_71G1	pTMH	0	5318517
Mt_78G1	pTMH	0	5318517
ApUFGT1	https://doi.org/10.1098/rsos.190150	1	5280443
ApUFGT2	https://doi.org/10.1098/rsos.190150	1	5280443
ApUFGT3	https://doi.org/10.1098/rsos.190150	1	5280443
UGT73A17	https://doi.org/10.1371/journal.pone.0207212	1	5280443
Nt_UGT1	pTMH	0	64981
Pt_UGT1	pTMH	0	64981
At_72B1	pTMH	0	64981
At_72E2	pTMH	0	64981
Mt_71G1	pTMH	0	64981
Mt_78G1	pTMH	0	64981
TwUGT2	https://doi.org/10.1080/10286020.2019.1642330	0	64981
Nt_UGT1	pTMH	0	10922465
Pt_UGT1	pTMH	0	10922465
At_72B1	pTMH	0	10922465
At_72E2	pTMH	0	10922465
Mt_71G1	pTMH	0	10922465
Mt_78G1	pTMH	0	10922465
Nt_UGT1	pTMH	0	174174
Pt_UGT1	pTMH	0	174174
At_72B1	pTMH	0	174174
At_72E2	pTMH	0	174174
Mt_71G1	pTMH	0	174174
Mt_78G1	pTMH	0	174174
At_71C1	GT-Predict	0	5281605
At_71C2	GT-Predict	0	5281605
At_71C3	GT-Predict	1	5281605
At_71B8	GT-Predict	1	5281605
At_71B6	GT-Predict	1	5281605
At_71B5	GT-Predict	1	5281605
At_71B1	GT-Predict	1	5281605
At_88A1	GT-Predict	1	5281605
At_72E2	GT-Predict	0	5281605
At_72E3	GT-Predict	0	5281605
At_72E1	GT-Predict	0	5281605
At_72D1	GT-Predict	0	5281605
At_72C1	GT-Predict	0	5281605
At_72B3	GT-Predict	0	5281605
At_72B1	GT-Predict	0	5281605
At_73C3	GT-Predict	1	5281605
At_73C4	GT-Predict	0	5281605
At_73C5	GT-Predict	1	5281605
At_73C6	GT-Predict	1	5281605
At_73C1	GT-Predict	1	5281605
At_73C7	GT-Predict	0	5281605
At_73B3	GT-Predict	1	5281605
At_73B4	GT-Predict	1	5281605
At_73B5	GT-Predict	1	5281605
At_73B1	GT-Predict	1	5281605
At_89B1	GT-Predict	0	5281605
At_89C1	GT-Predict	0	5281605
At_84A3	GT-Predict	1	5281605
At_84A4	GT-Predict	1	5281605
At_84A2	GT-Predict	1	5281605
At_84A1	GT-Predict	1	5281605
At_84B1	GT-Predict	0	5281605
At_84B2	GT-Predict	0	5281605
At_75B1	GT-Predict	1	5281605
At_75D1	GT-Predict	0	5281605
At_74F1	GT-Predict	0	5281605
At_74F2	GT-Predict	1	5281605
At_74B1	GT-Predict	0	5281605
At_76E5	GT-Predict	0	5281605
At_76E4	GT-Predict	1	5281605
At_76E1	GT-Predict	1	5281605
At_76E2	GT-Predict	1	5281605
At_76E12	GT-Predict	1	5281605
At_76E11	GT-Predict	0	5281605
At_76C4	GT-Predict	1	5281605
At_85A5	GT-Predict	1	5281605
At_85A4	GT-Predict	1	5281605
At_78D2	GT-Predict	1	5281605
At_78D1	GT-Predict	0	5281605
VVGT1	GT-Predict	1	5281605
UGT71G1	GT-Predict extensions	1	5281605
UGT78G1	GT-Predict extensions	1	5281605
UGT72B10	GT-Predict extensions	1	5281605
UGT74P1	GT-Predict extensions	0	5281605
UGT73A10	GT-Predict extensions	1	5281605
UGT74N1	GT-Predict extensions	0	5281605
UGT75L2	GT-Predict extensions	1	5281605
UGT85A20	GT-Predict extensions	0	5281605
UGT73Q1	GT-Predict extensions	0	5281605
UGT73A12	GT-Predict extensions	1	5281605
UGT86A5	GT-Predict extensions	0	5281605
UGT94E2	GT-Predict extensions	1	5281605
UGT84C2	GT-Predict extensions	1	5281605
UGT85B2	GT-Predict extensions	0	5281605
UGT74H5	GT-Predict extensions	1	5281605
UGT88C4	GT-Predict extensions	0	5281605
UGT74H6	GT-Predict extensions	0	5281605
UGT75E3	GT-Predict extensions	1	5281605
Fe_88J1	HTS_UGT	0	62389
Zm_15991	HTS_UGT	0	62389
Fe_72B19	HTS_UGT	0	62389
Ct_71E5	HTS_UGT	0	62389
Zm_51683	HTS_UGT	0	62389
Os_88C1	HTS_UGT	0	62389
Zm_43295	HTS_UGT	0	62389
Rc_GT1	HTS_UGT	0	62389
Sl_GT5	HTS_UGT	0	62389
Fi_88A10	HTS_UGT	0	62389
At_71D1	HTS_UGT	0	62389
At_71C1	HTS_UGT	0	62389
Zm_62783	HTS_UGT	0	62389
Zm_85854	HTS_UGT	0	62389
Gm_88E3	HTS_UGT	0	62389
Zm_72068	HTS_UGT	0	62389
Lc_72B10	HTS_UGT	0	62389
PpUGT85A2	https://doi.org/10.1093/jxb/ery419	1	244
UGT71L2	https://doi.org/10.1093/jxb/eraa562	0	244
UGT71L2	https://doi.org/10.1093/jxb/eraa562	1	8363
Nt_UGT1	pTMH	0	5280371
Pt_UGT1	pTMH	0	5280371
At_72B1	pTMH	0	5280371
At_72E2	pTMH	0	5280371
Mt_71G1	pTMH	1	5280371
Mt_78G1	pTMH	0	5280371
Nt_UGT1	pTMH	0	10154
Pt_UGT1	pTMH	0	10154
At_72B1	pTMH	0	10154
At_72E2	pTMH	0	10154
Mt_71G1	pTMH	0	10154
Mt_78G1	pTMH	0	10154
Nt_UGT1	pTMH	0	64685
Pt_UGT1	pTMH	0	64685
At_72B1	pTMH	0	64685
At_72E2	pTMH	0	64685
Mt_71G1	pTMH	0	64685
Mt_78G1	pTMH	0	64685
At_71C1	GT-Predict	0	107670
At_71C2	GT-Predict	0	107670
At_71C3	GT-Predict	0	107670
At_71C4	GT-Predict	0	107670
At_71C5	GT-Predict	0	107670
At_71B8	GT-Predict	0	107670
At_71B6	GT-Predict	0	107670
At_71B5	GT-Predict	0	107670
At_71B1	GT-Predict	0	107670
At_88A1	GT-Predict	0	107670
At_72E2	GT-Predict	0	107670
At_72E3	GT-Predict	0	107670
At_72E1	GT-Predict	0	107670
At_72D1	GT-Predict	0	107670
At_72C1	GT-Predict	0	107670
At_72B3	GT-Predict	0	107670
At_73C3	GT-Predict	0	107670
At_73C4	GT-Predict	0	107670
At_73C5	GT-Predict	0	107670
At_73C1	GT-Predict	0	107670
At_73B2	GT-Predict	0	107670
At_73B3	GT-Predict	0	107670
At_73B4	GT-Predict	0	107670
At_73B5	GT-Predict	0	107670
At_73B1	GT-Predict	0	107670
At_89B1	GT-Predict	0	107670
At_89C1	GT-Predict	0	107670
At_84A3	GT-Predict	0	107670
At_84B1	GT-Predict	0	107670
At_84B2	GT-Predict	0	107670
At_75D1	GT-Predict	0	107670
At_74F1	GT-Predict	0	107670
At_74B1	GT-Predict	0	107670
At_76E4	GT-Predict	0	107670
At_76E1	GT-Predict	0	107670
At_76E2	GT-Predict	0	107670
At_76E12	GT-Predict	0	107670
At_76E11	GT-Predict	0	107670
At_85A5	GT-Predict	0	107670
At_85A4	GT-Predict	0	107670
At_78D2	GT-Predict	0	107670
At_78D1	GT-Predict	0	107670
VVGT1	GT-Predict	0	107670
UGT71G1	GT-Predict extensions	0	107670
UGT78G1	GT-Predict extensions	0	107670
UGT72B10	GT-Predict extensions	0	107670
UGT74P1	GT-Predict extensions	0	107670
UGT73A10	GT-Predict extensions	0	107670
UGT74N1	GT-Predict extensions	0	107670
UGT75L2	GT-Predict extensions	0	107670
UGT85A20	GT-Predict extensions	0	107670
UGT73Q1	GT-Predict extensions	0	107670
UGT73A12	GT-Predict extensions	0	107670
UGT86A5	GT-Predict extensions	0	107670
UGT94E2	GT-Predict extensions	0	107670
UGT84C2	GT-Predict extensions	0	107670
UGT85B2	GT-Predict extensions	0	107670
UGT74H5	GT-Predict extensions	0	107670
UGT88C4	GT-Predict extensions	0	107670
UGT74H6	GT-Predict extensions	0	107670
UGT75E3	GT-Predict extensions	0	107670
Nt_UGT1	pTMH	0	1548943
Pt_UGT1	pTMH	0	1548943
At_72B1	pTMH	0	1548943
At_72E2	pTMH	0	1548943
Mt_71G1	pTMH	0	1548943
Mt_78G1	pTMH	0	1548943
OleD	GT-Predict extensions	0	20824
At_71C1	GT-Predict	0	20824
At_71C2	GT-Predict	0	20824
At_71C3	GT-Predict	0	20824
At_71C4	GT-Predict	0	20824
At_71C5	GT-Predict	0	20824
At_71B8	GT-Predict	0	20824
At_71B6	GT-Predict	0	20824
At_71B5	GT-Predict	0	20824
At_71B1	GT-Predict	0	20824
At_88A1	GT-Predict	0	20824
At_72E2	GT-Predict	0	20824
At_72E3	GT-Predict	0	20824
At_72E1	GT-Predict	0	20824
At_72D1	GT-Predict	0	20824
At_72C1	GT-Predict	0	20824
At_72B3	GT-Predict	0	20824
At_73C3	GT-Predict	0	20824
At_73C4	GT-Predict	0	20824
At_73C5	GT-Predict	0	20824
At_73C6	GT-Predict	0	20824
At_73C1	GT-Predict	0	20824
At_73B2	GT-Predict	0	20824
At_73B3	GT-Predict	0	20824
At_73B4	GT-Predict	0	20824
At_73B5	GT-Predict	0	20824
At_73B1	GT-Predict	0	20824
At_89B1	GT-Predict	0	20824
At_89C1	GT-Predict	0	20824
At_84A3	GT-Predict	0	20824
At_84A4	GT-Predict	0	20824
At_84A2	GT-Predict	0	20824
At_84A1	GT-Predict	0	20824
At_84B1	GT-Predict	0	20824
At_84B2	GT-Predict	0	20824
At_75B1	GT-Predict	0	20824
At_75D1	GT-Predict	0	20824
At_74F1	GT-Predict	0	20824
At_74F2	GT-Predict	0	20824
At_74B1	GT-Predict	0	20824
At_76E4	GT-Predict	0	20824
At_76E1	GT-Predict	0	20824
At_76E2	GT-Predict	0	20824
At_76E12	GT-Predict	0	20824
At_76E11	GT-Predict	0	20824
