cid	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino
25056407	390.5	CC(=CCCC(=CCC1=C(C=CC(=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O)C)C	66.8	670	0	2	4	6	29	0	1	150	4	-0.507821985322328	0.29310802569378025	0.29310802569378025	0.507821985322328	-3.2699999999999996	206.69775688595612	3	0	0	1	4	2	0	0	0	0	3	2	1	0	0	0	0.24	0.9973085176410427	0.7981581676965318	0.0011714851394858195	0.07331930605663281	0.9891120702953903	0.12971780264077934	5.514689952037104	6.106400000000006	117.37560000000005	29	368.9920000000001	505.37551028372405	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
26945	616.5	CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)O)CCC(=O)O.[Fe+2]	102.0	1010	0	2	8	8	43	0	0	220	9	-0.657364532966481	2.0	0.657364532966481	2.0	-4.46051948051948	305.17466158801574	5	0	8	5	8	2	0	2	0	2	3	0	3	0	0	0	0.23529411764705882	0.8851704262947161	0.19201030216474207	0.00011065183799366252	0.46526693028113497	0.6685415031996684	0.17541532888094805	4.740567180826731	6.455140000000007	165.6975999999997	43	527.9520000000001	692.5652789832011	2	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	2	0	0	0	0	0
2733787	379.4	CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)O)O)NC(=O)C	135.0	608	0	4	8	4	27	5	0	146	9	-0.46243055071150996	0.3359621562736972	0.3359621562736972	0.46243055071150996	-2.46	183.50167836072288	3	1	0	2	9	4	0	1	0	1	2	1	1	0	1	1	0.4444444444444444	0.949198176192545	0.33241666211789656	0.00047612037146622916	0.3146789193968136	0.8516830562178532	0.22399088256571525	4.02873480639005	-0.5760800000000004	93.21410000000004	27	323.39200000000005	432.68513792875757	1	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	16	0	1	0	0
27582	197.4	C1=CC(=C(C(=C1O)Cl)Cl)Cl	20.2	120	0	1	1	0	10	0	0	54	4	-0.5063360989163133	0.2931754930461863	0.2931754930461863	0.5063360989163133	-0.10999999999999999	77.43701731096867	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0.0	0.9293726044049293	0.301370655117565	0.0015186202625455233	0.36914301047371717	0.6308569895411563	3.196520807401923e-11	2.3873559160324316	3.3524000000000007	43.13680000000001	10	137.65600000000003	156.46635784605155	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285033	545.6	CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O	124.0	968	0	2	10	11	39	4	0	214	10	-0.4973897581212021	0.3389790935147817	0.3389790935147817	0.4973897581212021	-2.82	283.3184056493347	5	0	0	3	10	2	1	4	1	3	1	1	0	0	1	1	0.6551724137931034	0.8950206970011604	0.2129993108145803	0.0001379116774842344	0.44602460911877634	0.6542545528539367	0.17327979113761008	4.524475460757862	2.580700000000002	139.2516	39	495.0960000000001	666.9335138488896	2	2	2	0	2	0	2	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	19	36	0	0	0
3001686	388.5	CC1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3CC1C)O)OC)OC)OC)OC)O	77.4	457	0	2	6	4	28	2	0	152	6	-0.5041489032622029	0.2932962611808206	0.2932962611808206	0.5041489032622029	-2.7600000000000002	204.68725025937056	3	0	0	0	6	2	0	1	1	0	2	2	0	0	0	0	0.45454545454545453	0.8227524594910215	0.12422005023472901	0.00029502265616911897	0.5683998508105672	0.6623999031069742	0.44967375803976506	3.3678102261972573	4.170000000000004	107.15160000000007	28	355.1520000000001	496.2540989387058	0	0	0	2	4	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0
31211	194.23	CC(=O)CCC1=CC(=C(C=C1)O)OC	46.5	191	0	1	3	4	14	0	0	76	3	-0.5042546045039152	0.2932937415957972	0.2932937415957972	0.5042546045039152	-1.51	103.08167203370324	1	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0.36363636363636365	0.9606021077465924	0.3850782536986759	0.002075541077967061	0.27792731170722323	0.863665092717018	0.18398149581334197	2.873006837213448	1.9223999999999997	53.66080000000004	14	187.42400000000004	275.6721513782524	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0
31553	482.4	COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	155.0	750	0	5	10	4	35	4	0	182	10	-0.5076785668317747	0.2932937417329853	0.2932937417329853	0.5076785668317747	-4.1499999999999995	230.01809809872225	5	0	0	2	10	5	0	2	0	2	3	3	0	0	0	0	0.24	0.9683719737755185	0.4332763731263534	0.0003508712219193625	0.24951096249685403	0.9219571514404163	0.3037046353072718	4.8682884679947795	2.362700000000002	119.44950000000004	35	400.8960000000001	527.8863919982936	1	1	2	3	1	0	0	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	18	18	0	0	0	0
32021	221.26	CC(CCNC1=NC=NC2=C1NC=N2)CO	86.7	215	0	3	5	5	16	1	0	86	6	-0.3960978116557332	0.21005064026676223	0.21005064026676223	0.3960978116557332	-1.6900000000000002	114.42731954799417	2	0	0	2	6	3	0	0	0	0	2	0	2	0	0	0	0.5	0.9691014524025819	0.43495824501727365	0.001822337294983973	0.24666247171226946	0.8850386061643909	0.26941549540701437	3.079696797654771	0.7832999999999997	61.04020000000002	16	204.38400000000004	282.60229273070036	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
3314	164.2	COC1=C(C=CC(=C1)CC=C)O	29.5	145	0	1	2	3	12	0	0	64	2	-0.5042546024667084	0.2932937416067047	0.2932937416067047	0.5042546024667084	-1.4400000000000002	89.055663786743	1	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0.2	0.9485975443304715	0.3370190964133964	0.0021226861177099598	0.3164849109992439	0.7442114379020606	0.16182123339819227	2.6365069027581876	2.1293	48.559800000000024	12	161.35200000000003	235.18964474987686	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0
34231	669.5	C1C(C(=O)OCC(C(=O)OCC(C(=O)O1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O)NC(=O)C4=C(C(=CC=C4)O)O	288.0	1060	0	9	15	6	48	3	0	252	18	-0.5042421021300195	0.33183633698856024	0.33183633698856024	0.5042421021300195	-6.72	307.2722180536485	4	3	0	1	18	9	0	1	0	1	3	3	0	0	1	1	0.2	0.9219393534351115	0.25732372069133197	8.200153912050509e-05	0.38733425950675804	0.7050646690597429	0.14979864420132033	5.889461800918221	-0.7410000000000018	155.95439999999994	48	543.8480000000002	695.0792441305665	6	6	0	6	0	0	3	0	0	0	0	0	3	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	12	9	0	0	0	0
3469	154.12	C1=CC(=C(C=C1O)C(=O)O)O	77.8	157	0	3	4	1	11	0	0	58	4	-0.5079347947605579	0.33911025159610136	0.33911025159610136	0.5079347947605579	-1.7099999999999997	71.03040236591397	1	0	0	0	4	3	0	0	0	0	1	1	0	0	0	0	0.0	0.9488814358489286	0.35116443745725284	0.0025806748283294474	0.31563273071922615	0.6871058681691518	0.0197779233561785	2.341102327201508	0.7959999999999998	36.730900000000005	11	129.12800000000004	178.47073046873825	1	0	0	2	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
356759	318.4	COC1=C(C=C(C=C1)CCC2=CC(=C(C(=C2)OC)OC)OC)O	57.2	323	0	1	5	7	23	0	0	124	5	-0.5042480072280034	0.29329390126693455	0.29329390126693455	0.5042480072280034	-2.56	166.92258594398322	2	0	0	0	5	1	0	0	0	0	2	2	0	0	0	0	0.3333333333333333	0.9343389861783072	0.28027367618909654	0.0006797618842217422	0.35638554811789575	0.8677702452310345	0.33830886432547436	3.5372532014588938	3.2118000000000024	88.16480000000006	23	298.1840000000001	420.4271165017351	0	0	0	1	4	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0
3830	215.21	C1=COC(=C1)CNC2=NC=NC3=C2NC=N3	79.6	239	0	2	5	3	16	0	0	80	6	-0.4674773222118137	0.18224874143013195	0.18224874143013195	0.4674773222118137	-2.3700000000000006	103.5082475492185	3	0	0	3	6	2	0	0	0	0	3	0	3	0	0	0	0.1	0.976718976293309	0.4912825179209214	0.0024087773437406314	0.21452282244215998	0.909777028253999	0.26684368384358226	2.947732279060528	1.5579999999999996	57.71840000000001	16	182.16800000000003	244.9189711293362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
398789	329.3	CC(=C)C(COC1=C(C2=C(C=C1)C(=C3C=COC3=N2)OC)OC)O	74.0	445	0	1	6	6	24	1	0	126	6	-0.4952047490194601	0.22982729748390202	0.22982729748390202	0.4952047490194601	-2.7300000000000004	165.58968039861497	3	0	0	2	6	1	0	0	0	0	3	1	2	0	0	0	0.2777777777777778	0.9841343859770207	0.5598635463739087	0.0009289735700058763	0.17742466101878898	0.8622181352601263	0.09985577565213445	4.024684239398316	3.3140000000000023	90.93480000000005	24	294.14400000000006	407.44503939449226	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0
4133	152.15	COC(=O)C1=CC=CC=C1O	46.5	144	0	1	3	2	11	0	0	58	3	-0.5070528008609642	0.3411321188257538	0.3411321188257538	0.5070528008609642	-1.51	75.55702268950655	1	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0.125	0.9652830605080157	0.4202870390058624	0.003430997342863015	0.26120607400341717	0.7426886429564633	0.029841952345715624	2.336089438086949	1.1787999999999998	39.446300000000015	11	136.56800000000004	193.3817356484599	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4	3	0	0	0	0
42607887	272.25	C1C(=O)C2=C(C=C(C=C2OC1(C3=CC=CC=C3)O)O)O	87.0	379	0	3	5	1	20	1	0	102	5	-0.5076785492334618	0.29313584818809124	0.29313584818809124	0.5076785492334618	-2.53	131.35491787775575	3	0	0	1	5	3	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9548007249943647	0.35698871279636457	0.0009956626585226642	0.29724665776125314	0.8127119017225739	0.16349372122154246	3.262022447261548	1.908300000000001	69.6859	20	229.80800000000005	301.01142520327505	1	1	1	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	5	4	0	0	0	0
439174	221.21	CC(=O)NC1C(C(C(OC1O)CO)O)O	119.0	235	0	5	6	2	15	5	0	88	7	-0.39356652265812636	0.21685645022632133	0.21685645022632133	0.39356652265812636	-0.7300000000000002	107.76917436428378	1	1	0	1	7	5	0	1	0	1	0	0	0	0	1	1	0.875	0.9635251415264132	0.4009018766111189	0.0019857932912101615	0.26761782759469765	0.867535703851888	0.25180344282756784	2.8068376871652863	-3.077599999999998	47.58390000000002	15	191.19200000000004	272.89580823077347	1	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	16	0	0	0	0
439194	106.08	C(C(C(=O)O)O)O	77.8	69	0	3	4	2	7	1	0	42	4	-0.4792612455457332	0.3344517208485956	0.3344517208485956	0.4792612455457332	-0.6100000000000001	48.70319238864316	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0.6666666666666666	0.9513461794855563	0.3462587557284019	0.006796377623005612	0.30812407692070315	0.7599522664953561	0.3087865854915656	1.8808287729535473	-1.5757999999999999	20.7284	7	91.74400000000003	142.37192784294695	1	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0
439378	174.2	CCNC(=O)CCC(C(=O)O)N	92.4	170	0	3	4	5	12	1	0	70	5	-0.4800862864621434	0.3199828456533458	0.3199828456533458	0.4800862864621434	-1.1	90.8663617043051	0	1	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0.7142857142857143	0.9843800345222219	0.568735171166161	0.0038901537638858434	0.1760566602944326	0.9685008476949715	0.2528282947757922	2.950327071311388	-0.6853999999999989	43.5289	12	168.27200000000005	256.121097930106	2	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
439533	304.25	C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	127.0	428	0	5	7	1	22	2	0	114	7	-0.5076785668317747	0.2932938006079734	0.2932938006079734	0.5076785668317747	-2.9300000000000006	141.11672589840222	3	0	0	1	7	5	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9098721374620377	0.21676405983534758	0.0006294233918277159	0.41488877240805483	0.7918059642334319	0.3745806491695683	3.3159661398932037	1.1863000000000006	73.2495	22	246.75200000000007	323.7188068135784	1	1	1	4	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	6	6	0	0	0	0
439653	329.4	CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)O)O)OC	62.2	407	0	2	5	4	24	1	0	128	5	-0.5042480017726654	0.2932939115028084	0.2932939115028084	0.5042480017726654	-2.4	174.1003146265313	3	0	0	1	5	2	0	1	0	1	2	2	0	0	0	0	0.3684210526315789	0.9904083209355378	0.6453590375747302	0.0012856172326781066	0.13817147976933938	0.9636581499479266	0.21620829675479616	4.160265516550645	2.886700000000003	92.09660000000005	24	304.71200000000005	411.55784365911524	0	0	0	2	2	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	6	6	0	0	0	0
440735	288.25	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O	107.0	400	0	4	6	1	21	1	0	108	6	-0.5076785670448518	0.2932938005573878	0.2932938005573878	0.5076785670448518	-2.8899999999999997	136.235821888079	3	0	0	1	6	4	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9840387037673783	0.5598814136381038	0.0011515646577031173	0.17795457141590376	0.8377237202680246	0.05113041616011234	3.7805836775187958	2.2155000000000022	71.8597	21	238.40800000000004	314.2332396288914	1	1	0	4	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0
442793	294.4	CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O	66.8	293	0	2	4	10	21	1	0	118	4	-0.5042546045039152	0.2932937415957972	0.2932937415957972	0.5042546045039152	-1.55	163.01187473241987	1	0	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.5882352941176471	0.9950459573899758	0.732814703049177	0.0015598084718741485	0.0994160081770871	0.9653198220530369	0.11676941352589683	4.672257814669102	3.233800000000002	82.75260000000004	21	294.39200000000005	422.8307680276855	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	6	6	0	0	0	0
443210	564.3	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O	271.0	978	0	8	16	9	36	8	0	206	20	-0.393566513612445	0.48305823965894623	0.393566513612445	0.48305823965894623	-1.3400000000000005	238.19192303912249	3	0	0	3	18	8	0	2	0	2	1	0	1	0	2	2	0.75	0.9947045551291812	0.7264399324026443	0.0006110606800107109	0.1027757170019151	0.983372195146511	0.14557730562615326	5.379755236411284	-3.456079999999996	112.13330000000002	36	432.4720000000001	582.9133407534413	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	0	0	0	0
444539	148.16	C1=CC=C(C=C1)C=CC(=O)O	37.3	155	0	1	2	2	11	0	1	56	2	-0.47807360446595853	0.327821184684523	0.327821184684523	0.47807360446595853	-1.5699999999999998	76.11881654221203	1	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0.0	0.9929785378113521	0.6870788059768865	0.006370398097879287	0.11829464673445378	0.8821410100078171	0.0034716684956419674	2.811146760863542	1.7844	43.11180000000002	11	138.66400000000004	190.62273265538028	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
445154	228.24	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	60.7	246	0	3	3	2	17	0	1	86	3	-0.5079662507800027	0.2930960665662019	0.2930960665662019	0.5079662507800027	-2.42	116.03113655515344	2	0	0	0	3	3	0	0	0	0	2	2	0	0	0	0	0.0	0.9943213582845503	0.714672384845269	0.0023791360087409407	0.10641915456893555	0.894960901613523	0.012046079747167279	3.9366766205627215	2.973800000000002	66.80640000000001	17	207.87200000000004	280.747569280415	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445675	607.4	CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O	300.0	1080	0	9	17	10	39	9	0	222	22	-0.3935665198394022	0.4830384666830205	0.3935665198394022	0.4830384666830205	-1.8700000000000003	255.7312765695771	3	1	0	3	20	9	0	2	0	2	1	0	1	0	2	2	0.7058823529411765	0.9890904590228782	0.6233253129299373	0.00035924687322137425	0.1473094154150099	0.9322726904547015	0.11483313815952993	5.491758896571946	-4.649899999999994	120.38400000000006	39	465.7120000000001	612.4166145672788	1	1	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	31	0	0	0	0
445858	194.18	COC1=C(C=CC(=C1)C=CC(=O)O)O	66.8	224	0	2	4	3	14	0	1	74	4	-0.5042543435661512	0.3278212028831469	0.3278212028831469	0.5042543435661512	-1.97	95.2881488967744	1	0	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.1	0.986485134523313	0.5888549574532923	0.002517692634986297	0.1638507838385925	0.8378453618957149	0.018966623892293158	3.235425762023031	1.4986	51.328600000000016	14	172.15200000000004	232.6766400723423	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
