enzyme	rate	source	reaction	cid	acceptor
TaCGT2-B/UGT708A54		negatives	0	1666397	
TaCGT2-B/UGT708A54		negatives	0	24725591	
TaCGT2-B/UGT708A54		negatives	0	71339444	
TaCGT2-B/UGT708A54		negatives	0	213728	
TaCGT2-B/UGT708A54		negatives	0	7150	
TaCGT2-B/UGT708A54		negatives	0	7239	
TaCGT2-B/UGT708A54		negatives	0	12693379	
TaCGT2-B/UGT708A54		negatives	0	13807896	
TaCGT2-B/UGT708A54		negatives	0	13410	
TaCGT2-B/UGT708A54		negatives	0	11446884	
TaCGT2-B/UGT708A54		negatives	0	13031970	
TaCGT2-B/UGT708A54		negatives	0	13	
TaCGT2-B/UGT708A54		negatives	0	21671	
TaCGT2-B/UGT708A54		negatives	0	33637	
TaCGT2-B/UGT708A54		negatives	0	20976640	
TaCGT2-B/UGT708A54		negatives	0	466273	
TaCGT2-B/UGT708A54		negatives	0	68481	
TaCGT2-B/UGT708A54		negatives	0	55273731	
TaCGT2-B/UGT708A54		negatives	0	99106	
TaCGT2-B/UGT708A54		negatives	0	11833	
TaCGT2-B/UGT708A54		negatives	0	689014	
TaCGT2-B/UGT708A54		negatives	0	7463	
TaCGT2-B/UGT708A54		negatives	0	3085295	
TaCGT2-B/UGT708A54		negatives	0	12242236	
TaCGT2-B/UGT708A54		negatives	0	244231	
SbCGT1/UGT708A36		negatives	0	44587010	
SbCGT1/UGT708A36		negatives	0	14299523	
SbCGT1/UGT708A36		negatives	0	15262172	
SbCGT1/UGT708A36		negatives	0	10251	
SbCGT1/UGT708A36		negatives	0	30553	
SbCGT1/UGT708A36		negatives	0	237228	
SbCGT1/UGT708A36		negatives	0	619834	
SbCGT1/UGT708A36		negatives	0	145858	
SbCGT1/UGT708A36		negatives	0	2759713	
SbCGT1/UGT708A36		negatives	0	9229	
SbCGT1/UGT708A36		negatives	0	21928631	
SbCGT1/UGT708A36		negatives	0	68252	
SbCGT1/UGT708A36		negatives	0	9025	
SbCGT1/UGT708A36		negatives	0	154128759	
SbCGT1/UGT708A36		negatives	0	12732963	
SbCGT1/UGT708A36		negatives	0	12582098	
SbCGT1/UGT708A36		negatives	0	10681515	
SbCGT1/UGT708A36		negatives	0	7137	
SbCGT1/UGT708A36		negatives	0	9591	
SbCGT1/UGT708A36		negatives	0	54005809	
SbCGT1/UGT708A36		negatives	0	15725803	
SbCGT1/UGT708A36		negatives	0	54182336	
SbCGT1/UGT708A36		negatives	0	2817225	
SbCGT1/UGT708A36		negatives	0	20083560	
SbCGT1/UGT708A36		negatives	0	522000	
SbCGT1/UGT708A36		negatives	0	141006514	
SbCGT1/UGT708A36		negatives	0	123866419	
SbCGT1/UGT708A36		negatives	0	10955672	
SbCGT1/UGT708A36		negatives	0	12468	
SbCGT1/UGT708A36		negatives	0	138966	
SbCGT1/UGT708A36		negatives	0	162397	
SbCGT1/UGT708A36		negatives	0	12398447	
SbCGT1/UGT708A36		negatives	0	7654	
SbCGT1/UGT708A36		negatives	0	11124	
SbCGT1/UGT708A36		negatives	0	160171452	
SbCGT1/UGT708A36		negatives	0	12167	
SbCGT1/UGT708A36		negatives	0	20596579	
SbCGT1/UGT708A36		negatives	0	163085752	
SbCGT1/UGT708A36		negatives	0	72304	
SbCGT1/UGT708A36		negatives	0	19710	
SbCGT1/UGT708A36		negatives	0	56629747	
SbCGT1/UGT708A36		negatives	0	9604	
SbCGT1/UGT708A36		negatives	0	12326596	
SbCGT1/UGT708A36		negatives	0	10943	
SbCGT1/UGT708A36		negatives	0	92841	
SbCGT1/UGT708A36		negatives	0	68484	
SbCGT1/UGT708A36		negatives	0	240	
SbCGT1/UGT708A36		negatives	0	2345	
SbCGT1/UGT708A36		negatives	0	9948	
SbCGT1/UGT708A36		negatives	0	10748	
SbCGT1/UGT708A36		negatives	0	5262584	
SbCGT1/UGT708A36		negatives	0	928228	
SbCGT1/UGT708A36		negatives	0	137530204	
SbCGT1/UGT708A36		negatives	0	17946	
SbCGT1/UGT708A36		negatives	0	244690	
SbCGT1/UGT708A36		negatives	0	390807	
SbCGT1/UGT708A36		negatives	0	10796995	
SbCGT1/UGT708A36		negatives	0	226487	
SbCGT1/UGT708A36		negatives	0	54484293	
SbCGT1/UGT708A36		negatives	0	19089	
SbCGT1/UGT708A36		negatives	0	162886613	
SbCGT1/UGT708A36		negatives	0	15731437	
SbCGT1/UGT708A36		negatives	0	53395455	
SbCGT1/UGT708A36		negatives	0	3020659	
SbCGT1/UGT708A36		negatives	0	12689827	
SbCGT1/UGT708A36		negatives	0	255587	
SbCGT1/UGT708A36		negatives	0	12553720	
SbCGT1/UGT708A36		negatives	0	20315194	
SbCGT1/UGT708A36		negatives	0	8658	
SbCGT1/UGT708A36		negatives	0	14104	
SbCGT1/UGT708A36		negatives	0	7503	
SbCGT1/UGT708A36		negatives	0	142093	
SbCGT1/UGT708A36		negatives	0	8294	
SbCGT1/UGT708A36		negatives	0	68023	
SbCGT1/UGT708A36		negatives	0	14349486	
SbCGT1/UGT708A36		negatives	0	746449	
SbCGT1/UGT708A36		negatives	0	7950	
SbCGT1/UGT708A36		negatives	0	67854	
SbCGT1/UGT708A36		negatives	0	75074	
SbCGT1/UGT708A36		negatives	0	142094	
SbCGT1/UGT708A36		negatives	0	148791698	
SbCGT1/UGT708A36		negatives	0	466269	
SbCGT1/UGT708A36		negatives	0	54105512	
SbCGT1/UGT708A36		negatives	0	579331	
SbCGT1/UGT708A36		negatives	0	7020	
SbCGT1/UGT708A36		negatives	0	7964	
SbCGT1/UGT708A36		negatives	0	592453	
SbCGT1/UGT708A36		negatives	0	31894	
SbCGT1/UGT708A36		negatives	0	94307	
SbCGT1/UGT708A36		negatives	0	61334	
SbCGT1/UGT708A36		negatives	0	5270543	
SbCGT1/UGT708A36		negatives	0	31229	
SbCGT1/UGT708A36		negatives	0	4175	
SbCGT1/UGT708A36		negatives	0	64802	
SbCGT1/UGT708A36		negatives	0	466268	
SbCGT1/UGT708A36		negatives	0	8499	
SbCGT1/UGT708A36		negatives	0	223144	
SbCGT1/UGT708A36		negatives	0	7780	
SbCGT1/UGT708A36		negatives	0	20421	
SbCGT1/UGT708A36		negatives	0	79367	
SbCGT1/UGT708A36		negatives	0	67650	
SbCGT1/UGT708A36		negatives	0	10680	
SbCGT1/UGT708A36		negatives	0	466270	
SbCGT1/UGT708A36		negatives	0	95304	
SbCGT1/UGT708A36		negatives	0	334306	
SbCGT1/UGT708A36		negatives	0	8653	
SbCGT1/UGT708A36		negatives	0	241	
SbCGT1/UGT708A36		negatives	0	21600238	
SbCGT1/UGT708A36		negatives	0	3019951	
SbCGT1/UGT708A36		negatives	0	6996	
SbCGT1/UGT708A36		negatives	0	11105361	
SbCGT1/UGT708A36		negatives	0	577969	
SbCGT1/UGT708A36		negatives	0	11119	
SbCGT1/UGT708A36		negatives	0	11507421	
SbCGT1/UGT708A36		negatives	0	11240776	
SbCGT1/UGT708A36		negatives	0	323	
SbCGT1/UGT708A36		negatives	0	141257442	
SbCGT1/UGT708A36		negatives	0	75702	
SbCGT1/UGT708A36		negatives	0	15956	
SbCGT1/UGT708A36		negatives	0	147157	
SbCGT1/UGT708A36		negatives	0	22812	
SbCGT1/UGT708A36		negatives	0	261397	
SbCGT1/UGT708A36		negatives	0	72218722	
SbCGT1/UGT708A36		negatives	0	7644	
SbCGT1/UGT708A36		negatives	0	26955	
SbCGT1/UGT708A36		negatives	0	11032058	
SbCGT1/UGT708A36		negatives	0	85730	
SbCGT1/UGT708A36		negatives	0	5150599	
SbCGT1/UGT708A36		negatives	0	261393	
SbCGT1/UGT708A36		negatives	0	22096539	
SbCGT1/UGT708A36		negatives	0	366	
SbCGT1/UGT708A36		negatives	0	53694162	
SbCGT1/UGT708A36		negatives	0	67663	
SbCGT1/UGT708A36		negatives	0	17090	
SbCGT1/UGT708A36		negatives	0	7410	
SbCGT1/UGT708A36		negatives	0	6995	
SbCGT1/UGT708A36		negatives	0	10988376	
SbCGT1/UGT708A36		negatives	0	77793	
SbCGT1/UGT708A36		negatives	0	736736	
SbCGT1/UGT708A36		negatives	0	119087140	
SbCGT1/UGT708A36		negatives	0	247344	
SbCGT1/UGT708A36		negatives	0	3102	
SbCGT1/UGT708A36		negatives	0	101693	
SbCGT1/UGT708A36		negatives	0	147795	
SbCGT1/UGT708A36		negatives	0	66856475	
SbCGT1/UGT708A36		negatives	0	11502	
SbCGT1/UGT708A36		negatives	0	7519	
SbCGT1/UGT708A36		negatives	0	2817223	
SbCGT1/UGT708A36		negatives	0	102928	
SbCGT1/UGT708A36		negatives	0	61151	
SbCGT1/UGT708A36		negatives	0	6895	
SbCGT1/UGT708A36		negatives	0	21465661	
SbCGT1/UGT708A36		negatives	0	77309	
SbCGT1/UGT708A36		negatives	0	94525	
SbCGT1/UGT708A36		negatives	0	958750	
SbCGT1/UGT708A36		negatives	0	7500	
SbCGT1/UGT708A36		negatives	0	151515	
SbCGT1/UGT708A36		negatives	0	67878	
SbCGT1/UGT708A36		negatives	0	137614	
SbCGT1/UGT708A36		negatives	0	615442	
SbCGT1/UGT708A36		negatives	0	7150	
SbCGT1/UGT708A36		negatives	0	1140	
SbCGT1/UGT708A36		negatives	0	94156	
SbCGT1/UGT708A36		negatives	0	261394	
SbCGT1/UGT708A36		negatives	0	466272	
SbCGT1/UGT708A36		negatives	0	77793	
SbCGT1/UGT708A36		negatives	0	108507	
SbCGT1/UGT708A36		negatives	0	11149475	
SbCGT1/UGT708A36		negatives	0	520466	
SbCGT1/UGT708A36		negatives	0	6199	
SbCGT1/UGT708A36		negatives	0	54139758	
SbCGT1/UGT708A36		negatives	0	4685	
SbCGT1/UGT708A36		negatives	0	179615	
SbCGT1/UGT708A36		negatives	0	1666397	
SbCGT1/UGT708A36		negatives	0	24725591	
SbCGT1/UGT708A36		negatives	0	71339444	
SbCGT1/UGT708A36		negatives	0	213728	
SbCGT1/UGT708A36		negatives	0	7150	
SbCGT1/UGT708A36		negatives	0	7239	
SbCGT1/UGT708A36		negatives	0	12693379	
SbCGT1/UGT708A36		negatives	0	13807896	
SbCGT1/UGT708A36		negatives	0	13410	
SbCGT1/UGT708A36		negatives	0	11446884	
SbCGT1/UGT708A36		negatives	0	13031970	
SbCGT1/UGT708A36		negatives	0	13	
SbCGT1/UGT708A36		negatives	0	21671	
SbCGT1/UGT708A36		negatives	0	33637	
SbCGT1/UGT708A36		negatives	0	20976640	
SbCGT1/UGT708A36		negatives	0	466273	
SbCGT1/UGT708A36		negatives	0	68481	
SbCGT1/UGT708A36		negatives	0	55273731	
SbCGT1/UGT708A36		negatives	0	99106	
SbCGT1/UGT708A36		negatives	0	11833	
SbCGT1/UGT708A36		negatives	0	689014	
SbCGT1/UGT708A36		negatives	0	7463	
SbCGT1/UGT708A36		negatives	0	3085295	
SbCGT1/UGT708A36		negatives	0	12242236	
SbCGT1/UGT708A36		negatives	0	244231	
SbCGT2/UGT708A35		negatives	0	44587010	
SbCGT2/UGT708A35		negatives	0	14299523	
SbCGT2/UGT708A35		negatives	0	15262172	
SbCGT2/UGT708A35		negatives	0	10251	
SbCGT2/UGT708A35		negatives	0	30553	
SbCGT2/UGT708A35		negatives	0	237228	
SbCGT2/UGT708A35		negatives	0	619834	
SbCGT2/UGT708A35		negatives	0	145858	
SbCGT2/UGT708A35		negatives	0	2759713	
SbCGT2/UGT708A35		negatives	0	9229	
SbCGT2/UGT708A35		negatives	0	21928631	
SbCGT2/UGT708A35		negatives	0	68252	
SbCGT2/UGT708A35		negatives	0	9025	
SbCGT2/UGT708A35		negatives	0	154128759	
SbCGT2/UGT708A35		negatives	0	12732963	
SbCGT2/UGT708A35		negatives	0	12582098	
SbCGT2/UGT708A35		negatives	0	10681515	
SbCGT2/UGT708A35		negatives	0	7137	
SbCGT2/UGT708A35		negatives	0	9591	
SbCGT2/UGT708A35		negatives	0	54005809	
SbCGT2/UGT708A35		negatives	0	15725803	
SbCGT2/UGT708A35		negatives	0	54182336	
SbCGT2/UGT708A35		negatives	0	2817225	
SbCGT2/UGT708A35		negatives	0	20083560	
SbCGT2/UGT708A35		negatives	0	522000	
SbCGT2/UGT708A35		negatives	0	141006514	
SbCGT2/UGT708A35		negatives	0	123866419	
SbCGT2/UGT708A35		negatives	0	10955672	
SbCGT2/UGT708A35		negatives	0	12468	
SbCGT2/UGT708A35		negatives	0	138966	
SbCGT2/UGT708A35		negatives	0	162397	
SbCGT2/UGT708A35		negatives	0	12398447	
SbCGT2/UGT708A35		negatives	0	7654	
SbCGT2/UGT708A35		negatives	0	11124	
SbCGT2/UGT708A35		negatives	0	160171452	
SbCGT2/UGT708A35		negatives	0	12167	
SbCGT2/UGT708A35		negatives	0	20596579	
SbCGT2/UGT708A35		negatives	0	163085752	
SbCGT2/UGT708A35		negatives	0	72304	
SbCGT2/UGT708A35		negatives	0	19710	
SbCGT2/UGT708A35		negatives	0	56629747	
SbCGT2/UGT708A35		negatives	0	9604	
SbCGT2/UGT708A35		negatives	0	12326596	
SbCGT2/UGT708A35		negatives	0	10943	
SbCGT2/UGT708A35		negatives	0	92841	
SbCGT2/UGT708A35		negatives	0	68484	
SbCGT2/UGT708A35		negatives	0	240	
SbCGT2/UGT708A35		negatives	0	2345	
SbCGT2/UGT708A35		negatives	0	9948	
SbCGT2/UGT708A35		negatives	0	10748	
SbCGT2/UGT708A35		negatives	0	5262584	
SbCGT2/UGT708A35		negatives	0	928228	
SbCGT2/UGT708A35		negatives	0	137530204	
SbCGT2/UGT708A35		negatives	0	17946	
SbCGT2/UGT708A35		negatives	0	244690	
SbCGT2/UGT708A35		negatives	0	390807	
SbCGT2/UGT708A35		negatives	0	10796995	
SbCGT2/UGT708A35		negatives	0	226487	
SbCGT2/UGT708A35		negatives	0	54484293	
SbCGT2/UGT708A35		negatives	0	19089	
SbCGT2/UGT708A35		negatives	0	162886613	
SbCGT2/UGT708A35		negatives	0	15731437	
SbCGT2/UGT708A35		negatives	0	53395455	
SbCGT2/UGT708A35		negatives	0	3020659	
SbCGT2/UGT708A35		negatives	0	12689827	
SbCGT2/UGT708A35		negatives	0	255587	
SbCGT2/UGT708A35		negatives	0	12553720	
SbCGT2/UGT708A35		negatives	0	20315194	
SbCGT2/UGT708A35		negatives	0	8658	
SbCGT2/UGT708A35		negatives	0	14104	
SbCGT2/UGT708A35		negatives	0	7503	
SbCGT2/UGT708A35		negatives	0	142093	
SbCGT2/UGT708A35		negatives	0	8294	
SbCGT2/UGT708A35		negatives	0	68023	
SbCGT2/UGT708A35		negatives	0	14349486	
SbCGT2/UGT708A35		negatives	0	746449	
SbCGT2/UGT708A35		negatives	0	7950	
SbCGT2/UGT708A35		negatives	0	67854	
SbCGT2/UGT708A35		negatives	0	75074	
SbCGT2/UGT708A35		negatives	0	142094	
SbCGT2/UGT708A35		negatives	0	148791698	
SbCGT2/UGT708A35		negatives	0	466269	
SbCGT2/UGT708A35		negatives	0	54105512	
SbCGT2/UGT708A35		negatives	0	579331	
SbCGT2/UGT708A35		negatives	0	7020	
SbCGT2/UGT708A35		negatives	0	7964	
SbCGT2/UGT708A35		negatives	0	592453	
SbCGT2/UGT708A35		negatives	0	31894	
SbCGT2/UGT708A35		negatives	0	94307	
SbCGT2/UGT708A35		negatives	0	61334	
SbCGT2/UGT708A35		negatives	0	5270543	
SbCGT2/UGT708A35		negatives	0	31229	
SbCGT2/UGT708A35		negatives	0	4175	
SbCGT2/UGT708A35		negatives	0	64802	
SbCGT2/UGT708A35		negatives	0	466268	
SbCGT2/UGT708A35		negatives	0	8499	
SbCGT2/UGT708A35		negatives	0	223144	
SbCGT2/UGT708A35		negatives	0	7780	
SbCGT2/UGT708A35		negatives	0	20421	
SbCGT2/UGT708A35		negatives	0	79367	
SbCGT2/UGT708A35		negatives	0	67650	
SbCGT2/UGT708A35		negatives	0	10680	
SbCGT2/UGT708A35		negatives	0	466270	
SbCGT2/UGT708A35		negatives	0	95304	
SbCGT2/UGT708A35		negatives	0	334306	
SbCGT2/UGT708A35		negatives	0	8653	
SbCGT2/UGT708A35		negatives	0	241	
SbCGT2/UGT708A35		negatives	0	21600238	
SbCGT2/UGT708A35		negatives	0	3019951	
SbCGT2/UGT708A35		negatives	0	6996	
SbCGT2/UGT708A35		negatives	0	11105361	
SbCGT2/UGT708A35		negatives	0	577969	
SbCGT2/UGT708A35		negatives	0	11119	
SbCGT2/UGT708A35		negatives	0	11507421	
SbCGT2/UGT708A35		negatives	0	11240776	
SbCGT2/UGT708A35		negatives	0	323	
SbCGT2/UGT708A35		negatives	0	141257442	
SbCGT2/UGT708A35		negatives	0	75702	
SbCGT2/UGT708A35		negatives	0	15956	
SbCGT2/UGT708A35		negatives	0	147157	
SbCGT2/UGT708A35		negatives	0	22812	
SbCGT2/UGT708A35		negatives	0	261397	
SbCGT2/UGT708A35		negatives	0	72218722	
SbCGT2/UGT708A35		negatives	0	7644	
SbCGT2/UGT708A35		negatives	0	26955	
SbCGT2/UGT708A35		negatives	0	11032058	
SbCGT2/UGT708A35		negatives	0	85730	
SbCGT2/UGT708A35		negatives	0	5150599	
SbCGT2/UGT708A35		negatives	0	261393	
SbCGT2/UGT708A35		negatives	0	22096539	
SbCGT2/UGT708A35		negatives	0	366	
SbCGT2/UGT708A35		negatives	0	53694162	
SbCGT2/UGT708A35		negatives	0	67663	
SbCGT2/UGT708A35		negatives	0	17090	
SbCGT2/UGT708A35		negatives	0	7410	
SbCGT2/UGT708A35		negatives	0	6995	
SbCGT2/UGT708A35		negatives	0	10988376	
SbCGT2/UGT708A35		negatives	0	77793	
SbCGT2/UGT708A35		negatives	0	736736	
SbCGT2/UGT708A35		negatives	0	119087140	
SbCGT2/UGT708A35		negatives	0	247344	
SbCGT2/UGT708A35		negatives	0	3102	
SbCGT2/UGT708A35		negatives	0	101693	
SbCGT2/UGT708A35		negatives	0	147795	
SbCGT2/UGT708A35		negatives	0	66856475	
SbCGT2/UGT708A35		negatives	0	11502	
SbCGT2/UGT708A35		negatives	0	7519	
SbCGT2/UGT708A35		negatives	0	2817223	
SbCGT2/UGT708A35		negatives	0	102928	
SbCGT2/UGT708A35		negatives	0	61151	
SbCGT2/UGT708A35		negatives	0	6895	
SbCGT2/UGT708A35		negatives	0	21465661	
SbCGT2/UGT708A35		negatives	0	77309	
SbCGT2/UGT708A35		negatives	0	94525	
SbCGT2/UGT708A35		negatives	0	958750	
SbCGT2/UGT708A35		negatives	0	7500	
SbCGT2/UGT708A35		negatives	0	151515	
SbCGT2/UGT708A35		negatives	0	67878	
SbCGT2/UGT708A35		negatives	0	137614	
SbCGT2/UGT708A35		negatives	0	615442	
SbCGT2/UGT708A35		negatives	0	7150	
SbCGT2/UGT708A35		negatives	0	1140	
SbCGT2/UGT708A35		negatives	0	94156	
SbCGT2/UGT708A35		negatives	0	261394	
SbCGT2/UGT708A35		negatives	0	466272	
SbCGT2/UGT708A35		negatives	0	77793	
SbCGT2/UGT708A35		negatives	0	108507	
SbCGT2/UGT708A35		negatives	0	11149475	
SbCGT2/UGT708A35		negatives	0	520466	
SbCGT2/UGT708A35		negatives	0	6199	
SbCGT2/UGT708A35		negatives	0	54139758	
SbCGT2/UGT708A35		negatives	0	4685	
SbCGT2/UGT708A35		negatives	0	179615	
SbCGT2/UGT708A35		negatives	0	1666397	
SbCGT2/UGT708A35		negatives	0	24725591	
SbCGT2/UGT708A35		negatives	0	71339444	
SbCGT2/UGT708A35		negatives	0	213728	
SbCGT2/UGT708A35		negatives	0	7150	
SbCGT2/UGT708A35		negatives	0	7239	
SbCGT2/UGT708A35		negatives	0	12693379	
SbCGT2/UGT708A35		negatives	0	13807896	
SbCGT2/UGT708A35		negatives	0	13410	
SbCGT2/UGT708A35		negatives	0	11446884	
SbCGT2/UGT708A35		negatives	0	13031970	
SbCGT2/UGT708A35		negatives	0	13	
SbCGT2/UGT708A35		negatives	0	21671	
SbCGT2/UGT708A35		negatives	0	33637	
SbCGT2/UGT708A35		negatives	0	20976640	
SbCGT2/UGT708A35		negatives	0	466273	
SbCGT2/UGT708A35		negatives	0	68481	
SbCGT2/UGT708A35		negatives	0	55273731	
SbCGT2/UGT708A35		negatives	0	99106	
SbCGT2/UGT708A35		negatives	0	11833	
SbCGT2/UGT708A35		negatives	0	689014	
SbCGT2/UGT708A35		negatives	0	7463	
SbCGT2/UGT708A35		negatives	0	3085295	
SbCGT2/UGT708A35		negatives	0	12242236	
SbCGT2/UGT708A35		negatives	0	244231	
SbCGT3/UGT708A34		negatives	0	44587010	
SbCGT3/UGT708A34		negatives	0	14299523	
SbCGT3/UGT708A34		negatives	0	15262172	
SbCGT3/UGT708A34		negatives	0	10251	
SbCGT3/UGT708A34		negatives	0	30553	
SbCGT3/UGT708A34		negatives	0	237228	
SbCGT3/UGT708A34		negatives	0	619834	
SbCGT3/UGT708A34		negatives	0	145858	
SbCGT3/UGT708A34		negatives	0	2759713	
SbCGT3/UGT708A34		negatives	0	9229	
SbCGT3/UGT708A34		negatives	0	21928631	
SbCGT3/UGT708A34		negatives	0	68252	
SbCGT3/UGT708A34		negatives	0	9025	
SbCGT3/UGT708A34		negatives	0	154128759	
SbCGT3/UGT708A34		negatives	0	12732963	
SbCGT3/UGT708A34		negatives	0	12582098	
SbCGT3/UGT708A34		negatives	0	10681515	
SbCGT3/UGT708A34		negatives	0	7137	
SbCGT3/UGT708A34		negatives	0	9591	
SbCGT3/UGT708A34		negatives	0	54005809	
SbCGT3/UGT708A34		negatives	0	15725803	
SbCGT3/UGT708A34		negatives	0	54182336	
SbCGT3/UGT708A34		negatives	0	2817225	
SbCGT3/UGT708A34		negatives	0	20083560	
SbCGT3/UGT708A34		negatives	0	522000	
SbCGT3/UGT708A34		negatives	0	141006514	
SbCGT3/UGT708A34		negatives	0	123866419	
SbCGT3/UGT708A34		negatives	0	10955672	
SbCGT3/UGT708A34		negatives	0	12468	
SbCGT3/UGT708A34		negatives	0	138966	
SbCGT3/UGT708A34		negatives	0	162397	
SbCGT3/UGT708A34		negatives	0	12398447	
SbCGT3/UGT708A34		negatives	0	7654	
SbCGT3/UGT708A34		negatives	0	11124	
SbCGT3/UGT708A34		negatives	0	160171452	
SbCGT3/UGT708A34		negatives	0	12167	
SbCGT3/UGT708A34		negatives	0	20596579	
SbCGT3/UGT708A34		negatives	0	163085752	
SbCGT3/UGT708A34		negatives	0	72304	
SbCGT3/UGT708A34		negatives	0	19710	
SbCGT3/UGT708A34		negatives	0	56629747	
SbCGT3/UGT708A34		negatives	0	9604	
SbCGT3/UGT708A34		negatives	0	12326596	
SbCGT3/UGT708A34		negatives	0	10943	
SbCGT3/UGT708A34		negatives	0	92841	
SbCGT3/UGT708A34		negatives	0	68484	
SbCGT3/UGT708A34		negatives	0	240	
SbCGT3/UGT708A34		negatives	0	2345	
SbCGT3/UGT708A34		negatives	0	9948	
SbCGT3/UGT708A34		negatives	0	10748	
SbCGT3/UGT708A34		negatives	0	5262584	
SbCGT3/UGT708A34		negatives	0	928228	
SbCGT3/UGT708A34		negatives	0	137530204	
SbCGT3/UGT708A34		negatives	0	17946	
SbCGT3/UGT708A34		negatives	0	244690	
SbCGT3/UGT708A34		negatives	0	390807	
SbCGT3/UGT708A34		negatives	0	10796995	
SbCGT3/UGT708A34		negatives	0	226487	
SbCGT3/UGT708A34		negatives	0	54484293	
SbCGT3/UGT708A34		negatives	0	19089	
SbCGT3/UGT708A34		negatives	0	162886613	
SbCGT3/UGT708A34		negatives	0	15731437	
SbCGT3/UGT708A34		negatives	0	53395455	
SbCGT3/UGT708A34		negatives	0	3020659	
SbCGT3/UGT708A34		negatives	0	12689827	
SbCGT3/UGT708A34		negatives	0	255587	
SbCGT3/UGT708A34		negatives	0	12553720	
SbCGT3/UGT708A34		negatives	0	20315194	
SbCGT3/UGT708A34		negatives	0	8658	
SbCGT3/UGT708A34		negatives	0	14104	
SbCGT3/UGT708A34		negatives	0	7503	
SbCGT3/UGT708A34		negatives	0	142093	
SbCGT3/UGT708A34		negatives	0	8294	
SbCGT3/UGT708A34		negatives	0	68023	
SbCGT3/UGT708A34		negatives	0	14349486	
SbCGT3/UGT708A34		negatives	0	746449	
SbCGT3/UGT708A34		negatives	0	7950	
SbCGT3/UGT708A34		negatives	0	67854	
SbCGT3/UGT708A34		negatives	0	75074	
SbCGT3/UGT708A34		negatives	0	142094	
SbCGT3/UGT708A34		negatives	0	148791698	
SbCGT3/UGT708A34		negatives	0	466269	
SbCGT3/UGT708A34		negatives	0	54105512	
SbCGT3/UGT708A34		negatives	0	579331	
SbCGT3/UGT708A34		negatives	0	7020	
SbCGT3/UGT708A34		negatives	0	7964	
SbCGT3/UGT708A34		negatives	0	592453	
SbCGT3/UGT708A34		negatives	0	31894	
SbCGT3/UGT708A34		negatives	0	94307	
SbCGT3/UGT708A34		negatives	0	61334	
SbCGT3/UGT708A34		negatives	0	5270543	
SbCGT3/UGT708A34		negatives	0	31229	
SbCGT3/UGT708A34		negatives	0	4175	
SbCGT3/UGT708A34		negatives	0	64802	
SbCGT3/UGT708A34		negatives	0	466268	
SbCGT3/UGT708A34		negatives	0	8499	
SbCGT3/UGT708A34		negatives	0	223144	
SbCGT3/UGT708A34		negatives	0	7780	
SbCGT3/UGT708A34		negatives	0	20421	
SbCGT3/UGT708A34		negatives	0	79367	
SbCGT3/UGT708A34		negatives	0	67650	
SbCGT3/UGT708A34		negatives	0	10680	
SbCGT3/UGT708A34		negatives	0	466270	
SbCGT3/UGT708A34		negatives	0	95304	
SbCGT3/UGT708A34		negatives	0	334306	
SbCGT3/UGT708A34		negatives	0	8653	
SbCGT3/UGT708A34		negatives	0	241	
SbCGT3/UGT708A34		negatives	0	21600238	
SbCGT3/UGT708A34		negatives	0	3019951	
SbCGT3/UGT708A34		negatives	0	6996	
SbCGT3/UGT708A34		negatives	0	11105361	
SbCGT3/UGT708A34		negatives	0	577969	
SbCGT3/UGT708A34		negatives	0	11119	
SbCGT3/UGT708A34		negatives	0	11507421	
SbCGT3/UGT708A34		negatives	0	11240776	
SbCGT3/UGT708A34		negatives	0	323	
SbCGT3/UGT708A34		negatives	0	141257442	
SbCGT3/UGT708A34		negatives	0	75702	
SbCGT3/UGT708A34		negatives	0	15956	
SbCGT3/UGT708A34		negatives	0	147157	
SbCGT3/UGT708A34		negatives	0	22812	
SbCGT3/UGT708A34		negatives	0	261397	
SbCGT3/UGT708A34		negatives	0	72218722	
SbCGT3/UGT708A34		negatives	0	7644	
SbCGT3/UGT708A34		negatives	0	26955	
SbCGT3/UGT708A34		negatives	0	11032058	
SbCGT3/UGT708A34		negatives	0	85730	
SbCGT3/UGT708A34		negatives	0	5150599	
SbCGT3/UGT708A34		negatives	0	261393	
SbCGT3/UGT708A34		negatives	0	22096539	
SbCGT3/UGT708A34		negatives	0	366	
SbCGT3/UGT708A34		negatives	0	53694162	
SbCGT3/UGT708A34		negatives	0	67663	
SbCGT3/UGT708A34		negatives	0	17090	
SbCGT3/UGT708A34		negatives	0	7410	
SbCGT3/UGT708A34		negatives	0	6995	
SbCGT3/UGT708A34		negatives	0	10988376	
SbCGT3/UGT708A34		negatives	0	77793	
SbCGT3/UGT708A34		negatives	0	736736	
SbCGT3/UGT708A34		negatives	0	119087140	
SbCGT3/UGT708A34		negatives	0	247344	
SbCGT3/UGT708A34		negatives	0	3102	
SbCGT3/UGT708A34		negatives	0	101693	
SbCGT3/UGT708A34		negatives	0	147795	
SbCGT3/UGT708A34		negatives	0	66856475	
SbCGT3/UGT708A34		negatives	0	11502	
SbCGT3/UGT708A34		negatives	0	7519	
SbCGT3/UGT708A34		negatives	0	2817223	
SbCGT3/UGT708A34		negatives	0	102928	
SbCGT3/UGT708A34		negatives	0	61151	
SbCGT3/UGT708A34		negatives	0	6895	
